Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Northrop Grumman,NOC,"$11,225","$4,519",$398,$445,-,"$16,587","$4,225",-,"$12,507","$1,362","$18,541","$35,128","$7,092","$14,399",$994,"$20,904","$27,996",$174,"$6,913",$1,-,"$7,132","$35,128",2017
Northrop Grumman,NOC,"$2,541","$3,299",$816,$200,-,"$6,856","$3,588",-,"$12,450","$1,258","$18,758","$25,614","$5,630","$7,058",$849,"$14,725","$20,355",$175,"$10,630","$-5,546",-,"$5,259","$25,614",2016
Northrop Grumman,NOC,"$2,319","$2,841",$807,$367,-,"$6,334","$3,064",-,"$12,460","$1,157","$18,090","$24,424","$5,457","$6,386",$887,"$13,445","$18,902",$181,"$10,661","$-5,320",-,"$5,522","$24,424",2015
Northrop Grumman,NOC,"$3,863","$2,806",$742,$369,-,"$7,780","$2,991",-,"$12,466","$1,309","$18,792","$26,572","$5,892","$5,925",$965,"$13,445","$19,337",$199,"$12,392","$-5,356",-,"$7,235","$26,572",2014
Air Products And Chemicals,APD,"$1,949.2","$2,422.5",$651.8,$177,-,"$5,200.5","$17,472.1","$4,617.8","$1,196.3","$1,229.9","$26,802","$32,002.5","$3,895.8","$9,431.3","$1,118","$12,446.4","$16,342.2",$249.4,"$17,289.7","$-2,449.4",-,"$15,660.3","$32,002.5",2023
Air Products And Chemicals,APD,"$3,301.7","$2,310.2",$514.2,$156.8,-,"$6,282.9","$14,160.5","$3,353.8","$1,170.5",$947,"$20,909.7","$27,192.6","$3,465.8","$7,085.8","$1,099.1","$10,024.4","$13,490.2",$249.4,"$16,520.3","$-2,786.1",-,"$13,702.4","$27,192.6",2022
Air Products And Chemicals,APD,"$5,800.8","$2,002.2",$453.9,$119.4,-,"$8,376.3","$13,254.6","$1,649.3","$1,332.2","$1,506.5","$18,482.9","$26,859.2","$2,799.1","$7,150.3","$1,640.9","$9,972.101","$12,771.2",$249.4,"$15,678.3","$-1,515.9",-,"$14,088","$26,859.2",2021
Air Products And Chemicals,APD,"$6,357.9","$1,757.7",$404.8,$164.5,-,"$8,684.9","$11,964.7","$1,432.2","$1,327.3",$943.1,"$16,483.6","$25,168.5","$2,416.7","$7,430.1","$1,916","$10,308.7","$12,725.4",$249.4,"$14,875.7","$-2,140.1",-,"$12,443.1","$25,168.5",2020
Air Products And Chemicals,APD,"$2,414.7","$1,737.9",$388.3,$77.4,-,"$4,618.3","$10,337.6","$1,276.2","$1,216.6",$604.1,"$14,324.5","$18,942.8","$1,820.9","$3,227.4","$1,712.4","$5,733.6","$7,554.5",$249.4,"$14,138.4","$-2,375.6",-,"$11,388.3","$18,942.8",2019
Air Products And Chemicals,APD,"$2,976","$1,580.5",$396.1,$129.6,-,"$5,082.2","$9,923.7","$1,277.2","$1,227.4",$654.5,"$14,096.1","$19,178.3","$2,338.3","$3,351.7","$1,536.9","$5,663.7","$8,002",$249.4,"$13,409.9","$-1,741.9",-,"$11,176.3","$19,178.3",2018
Air Products And Chemicals,APD,"$3,677.6","$1,577.3",$335.4,$191.4,$84.8,"$5,876.7","$8,440.2","$1,286.9","$1,089.8",$641.8,"$12,590.5","$18,467.2","$2,489","$3,402.4","$1,611.9","$5,792.7","$8,281.7",$249.4,"$12,846.6","$-1,847.4",-,"$10,185.5","$18,467.2",2017
Air Products And Chemicals,APD,"$1,293.2","$1,684.4",$255,$93.9,$64.6,"$4,317.3","$8,259.7","$1,283.6","$1,233",$671,"$13,711.3","$18,028.6","$3,283.1","$3,909.7","$1,816.5","$7,532.1","$10,815.2",$249.4,"$10,475.5","$-2,388.3",-,"$7,213.4","$18,028.6",2016
Air Products And Chemicals,APD,$206.4,"$1,749.7",$657.8,$67,$110.8,"$2,793.5","$8,745.1","$1,265.7","$1,639.6",$648.6,"$14,541","$17,334.5","$3,644.4","$3,949.1","$1,554","$6,309","$9,953.4",$249.4,"$10,580.4","$-2,125.9",-,"$7,381.1","$17,334.5",2015
Air Products And Chemicals,APD,$336.6,"$2,009",$706,$87.8,$155.4,"$3,294.8","$9,532.1","$1,257.9","$1,853.1",$426.3,"$14,484.3","$17,779.1","$2,963","$4,824.5","$1,187.5","$7,294.7","$10,257.7",$249.4,"$9,993.2","$-1,241.9",-,"$7,521.4","$17,779.1",2014
Coinbase Global,COIN,"$5,738.371",$425.441,-,$148.814,"$197,153.9","$203,466.5",$192.55,-,"$1,226.092",$812.81,"$3,516.422","$206,983","$197,714.1","$2,979.957",$3.395,"$2,987.173","$200,701.3",$0.002,"$1,820.346",$-30.27,-,"$6,281.649","$206,983",2023
Coinbase Global,COIN,"$5,312.043",$464.817,-,$217.048,"$80,454.3","$86,448.22",$171.853,-,"$1,209.335",$779.322,"$3,276.658","$89,724.88","$80,815.3","$3,393.448",$19.531,"$3,455.023","$84,270.31",$0.002,"$1,725.475",$-38.606,-,"$5,454.557","$89,724.88",2022
Coinbase Global,COIN,"$7,254.525",$365.937,-,$135.849,"$10,617.55","$18,373.86",$59.23,-,$802.447,"$1,940.5","$2,900.562","$21,274.43","$11,419.04","$3,384.795",$14.828,"$3,473.701","$14,892.74",$0.002,"$4,350.424",$-3.395,-,"$6,381.689","$21,274.43",2021
Coinbase Global,COIN,"$1,141.575",$189.471,-,$39.51,"$3,763.392","$5,133.948",$49.25,-,$138.037,$433.334,$721.466,"$5,855.414","$4,246.855",-,-,$82.508,"$4,329.363",-,$726.304,$6.256,-,"$1,526.051","$5,855.414",2020
Coinbase Global,COIN,$671.496,$91.667,-,$22.433,"$1,201.35","$1,986.946",$47.117,-,$124.833,$109.487,$404.823,"$2,391.769","$1,223.444",-,-,$106.542,"$1,329.986",-,$403.987,$-0.721,-,"$1,061.783","$2,391.769",2019
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,,,,2018
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,,,,2017
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,,,,2016
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,,,,2015
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,,,,2014
Emerson Electric,EMR,"$8,051","$2,518","$2,006",-,"$1,244","$13,819","$2,363",-,"$20,743","$2,566","$28,927","$42,746","$5,032","$7,610","$3,506","$11,116","$16,148",$477,"$40,070","$-1,253",-,"$26,598","$42,746",2023
Emerson Electric,EMR,"$1,804","$2,261","$1,742",-,"$2,699","$8,506","$2,239",-,"$20,518","$4,409","$27,166","$35,672","$7,777","$8,259","$3,320","$11,579","$19,356",$477,"$28,053","$-1,485",-,"$16,316","$35,672",2022
Emerson Electric,EMR,"$2,354","$2,971","$2,050",-,"$1,057","$8,432","$3,738",-,"$10,600","$1,945","$16,283","$24,715","$6,246","$5,793","$2,753","$8,546","$14,792",$477,"$26,047",$-872,-,"$9,923","$24,715",2021
Emerson Electric,EMR,"$3,315","$2,802","$1,928",-,$761,"$8,806","$3,688",-,"$9,202","$1,186","$14,076","$22,882","$5,785","$6,326","$2,324","$8,650","$14,435",$477,"$24,955","$-1,577",-,"$8,447","$22,882",2020
Emerson Electric,EMR,"$1,494","$2,985","$1,880",-,$780,"$7,139","$3,642",-,"$9,151",$565,"$13,358","$20,497","$5,976","$4,277","$1,971","$6,248","$12,224",$477,"$24,199","$-1,722",-,"$8,273","$20,497",2019
Emerson Electric,EMR,"$1,093","$3,023","$1,813",-,$690,"$6,619","$3,562",-,"$9,206","$1,003","$13,771","$20,390","$6,164","$3,137","$2,099","$5,236","$11,400",$477,"$23,072","$-1,015",-,"$8,990","$20,390",2018
Emerson Electric,EMR,"$3,062","$3,072","$1,696",-,$422,"$8,252","$3,321",-,"$7,206",$810,"$11,337","$19,589","$5,045","$3,794","$1,980","$5,774","$10,819",$477,"$21,995","$-1,019",-,"$8,770","$19,589",2017
Emerson Electric,EMR,"$3,182","$2,701","$1,208",-,"$2,869","$9,960","$2,931",-,"$4,811","$4,030","$11,772","$21,732","$8,008","$4,051","$2,055","$6,106","$14,114",$477,"$21,716","$-1,999",-,"$7,618","$21,732",2016
Emerson Electric,EMR,"$3,054","$2,870","$1,265",-,"$2,860","$10,049","$2,929",-,"$4,785","$4,325","$12,039","$22,088","$7,800","$4,289","$1,871","$6,160","$13,960",$477,"$21,308","$-1,617",-,"$8,128","$22,088",2015
Emerson Electric,EMR,"$3,149","$5,019","$2,057",-,$642,"$10,867","$3,802",-,"$8,871",$637,"$13,310","$24,177","$8,454","$3,559","$1,997","$5,556","$14,010",$477,"$19,867",$-575,-,"$10,167","$24,177",2014
Bank Of Montreal,BMO,"$268,574.4",-,-,-,-,"$761,300.6","$4,627.078","$146,666","$16,269.28","$27,687.58","$197,534.2","$958,834.8","$791,575","$6,100.239","$104,044.4","$110,144.6","$901,719.6","$17,008.46","$33,303.69","$1,380.487",-,"$57,115.23","$958,834.8",2023
Bank Of Montreal,BMO,"$281,769.4",-,-,-,-,"$720,330.5","$3,760.489","$128,238","$5,808.911","$25,879.09","$164,599.3","$884,929.8","$720,602.4","$6,330.92","$102,734.9","$109,145.1","$829,747.4","$13,783.54","$35,046.89","$1,205.594",-,"$55,182.32","$884,929.8",2022
Bank Of Montreal,BMO,"$278,410.7",-,-,-,-,"$654,017.4","$3,542.266","$102,146.7","$6,079.273","$19,086.4","$131,878.2","$785,895.6","$659,527.1","$5,482.003","$74,985.66","$80,620.36","$740,147.6","$10,815.29","$28,230.76","$2,032.787",-,"$45,748.04","$785,895.6",2021
Bank Of Montreal,BMO,"$232,818.4",-,-,-,-,"$573,894.3","$3,111.734","$101,487.3","$6,677.99","$19,888.17","$132,261","$706,155.3","$588,098.4","$6,260.663","$69,616.39","$75,957.39","$664,055.8","$9,990.577","$22,871.21","$4,104.84",-,"$42,099.53","$706,155.3",2020
Bank Of Montreal,BMO,"$202,276",-,-,-,-,"$540,620.5","$1,546.182","$77,899.73","$6,594.033","$13,351.34","$100,571","$641,191.5","$530,174.9","$5,263.038","$67,278.86","$72,587.04","$602,761.9","$9,759.381","$21,612.69","$2,805.7",-,"$38,429.58","$641,191.5",2019
Bank Of Montreal,BMO,"$266,297.5",-,-,-,-,"$579,179.6","$1,543.519",-,"$6,718.894","$12,564.99","$22,410.56","$601,590.1","$494,395.6","$5,270.97","$66,327.02","$71,655.51","$566,051.1","$10,048.42","$20,095.28","$1,789.114",-,"$35,539.02","$601,590.1",2018
Bank Of Montreal,BMO,"$185,249.3",-,-,-,-,"$474,586.1","$1,555.245","$49,058.68","$6,420.126","$9,008.641","$68,242.59","$542,138.9","$443,941.8","$3,847.185","$60,930.72","$64,956.15","$508,251.3","$9,956.812","$18,137.38","$2,342.51",-,"$33,887.7","$542,138.9",2017
Bank Of Montreal,BMO,"$170,765.2",-,-,-,-,"$451,177","$1,619.482","$49,427.02","$6,507.354","$7,890.732","$67,732.38","$523,032.6","$416,537.3","$3,348.338","$66,913.2","$70,444.08","$490,850.9","$9,533.322","$15,994.93","$3,365.06",-,"$32,181.71","$523,032.6",2016
Bank Of Montreal,BMO,"$182,492.9",-,-,-,-,"$451,688.8","$1,841.523","$47,112.35","$6,670.583","$7,441.847","$65,614.62","$517,303.4","$411,496.1","$3,558.934","$69,868.26","$73,640.76","$485,136.8","$12,534.44","$15,256.03","$3,739.459",-,"$32,166.61","$517,303.4",2015
Bank Of Montreal,BMO,"$188,899.4",-,-,-,-,"$457,160.8","$2,089.82","$53,528.3","$6,799.27","$20,928.52","$83,345.91","$540,506.7","$463,600.1","$4,511.11","$39,887.51","$44,398.62","$507,998.8","$11,346.19","$15,827.01",-,"$2,264.28","$32,507.95","$540,506.7",2014
Enterprise Products Partners,EPD,$320,"$7,772","$3,352",$457,$347,"$12,248","$45,804","$2,330","$9,378","$1,222","$58,734","$70,982","$13,131","$27,448",$984,"$29,092","$42,223","$28,663",-,$307,-,"$28,759","$70,982",2023
Enterprise Products Partners,EPD,$206,"$6,975","$2,554",$394,$469,"$10,598","$44,401","$2,352","$9,573","$1,184","$57,510","$68,108","$12,265","$26,551",$941,"$28,141","$40,406","$27,555",-,$365,-,"$27,702","$68,108",2022
Enterprise Products Partners,EPD,"$2,965","$6,988","$2,681",$399,$237,"$13,270","$42,088","$2,428","$8,600","$1,140","$54,256","$67,526","$11,625","$28,135",$760,"$29,462","$41,087","$26,340",-,$286,-,"$26,439","$67,526",2021
Enterprise Products Partners,EPD,"$1,158.1","$4,808.2","$3,303.5",$411,$228.6,"$9,909.4","$41,912.8","$2,429.2","$8,758","$1,097.3","$54,197.3","$64,106.7","$8,988","$28,540.7",$686.6,"$29,741.3","$38,729.3","$25,766.6",-,$-165.2,-,"$25,377.4","$64,106.7",2020
Enterprise Products Partners,EPD,$410,"$4,876.1","$2,091.4",$358.2,$127.2,"$7,862.9","$41,603.4","$2,600.2","$9,194.2",$472.5,"$53,870.3","$61,733.2","$9,129.7","$25,643.2","$1,032.4","$26,776","$35,905.7","$24,692.6",-,$71.4,-,"$25,827.5","$61,733.2",2019
Enterprise Products Partners,EPD,$410.1,"$3,662.6","$1,522.1",$311.5,$154.4,"$6,060.7","$38,737.6","$2,615.1","$9,353.6",$202.8,"$50,909.11","$56,969.8","$7,167.5","$24,678.1",$751.6,"$25,510.1","$32,677.6","$23,802.6",-,$50.9,-,"$24,292.2","$56,969.8",2018
Enterprise Products Partners,EPD,$70.3,"$4,360.2","$1,609.8",$312.7,$153.4,"$6,506.4","$35,620.4","$2,659.4","$9,435.5",$196.4,"$47,911.7","$54,418.1","$9,295.1","$21,713.7",$578.4,"$22,350.6","$31,645.7","$22,718.9",-,$-171.7,-,"$22,772.4","$54,418.1",2017
Enterprise Products Partners,EPD,$417.6,"$3,330.6","$1,770.5",$468.1,$541.4,"$6,528.2","$33,292.5","$2,677.3","$9,609.301",$86.7,"$45,665.8","$52,194","$8,250.5","$21,120.9",$503.9,"$21,677.5","$29,928","$22,327",-,$-280,-,"$22,266","$52,194",2016
Enterprise Products Partners,EPD,$34.9,"$2,571.1","$1,038.1",$395.6,$258.6,"$4,298.3","$32,034.7","$2,628.5","$9,782.4",$58.3,"$44,503.9","$48,802.2","$7,166.6","$20,676.9",$411.5,"$21,134.5","$28,301.1","$20,514.3",-,$-219.2,-,"$20,501.1","$48,802.2",2015
Enterprise Products Partners,EPD,$74.4,"$3,825.8","$1,014.2",$350.3,$226,"$5,490.7","$29,881.6","$3,042","$8,602.301",$184.4,"$41,710.3","$47,201","$7,873.7","$19,157.4",$411.1,"$19,635.1","$27,508.8","$18,304.8",-,$-241.6,-,"$19,692.2","$47,201",2014
Welltower,WELL,"$2,076.083","$1,455.318",-,-,-,"$4,892.988","$37,063.36",-,$68.321,"$1,636.531","$38,768.21","$44,012.16","$1,521.66","$15,735.55",-,"$16,026.15","$17,931.04",$565.894,"$-7,628.729",$-163.16,-,"$26,081.12","$44,012.16",2023
Welltower,WELL,$722.292,"$1,463.011",-,-,-,"$3,076.147","$32,925.03",-,$68.321,"$1,499.79","$34,493.14","$37,893.23","$1,535.325","$14,548.09",-,"$14,932.53","$16,883.68",$491.919,"$-6,709.146",$-119.707,-,"$21,009.55","$37,893.23",2022
Welltower,WELL,$346.755,"$1,169.096",-,-,-,"$2,584.532","$30,695.63",-,$68.321,"$1,039.043","$31,803","$34,910.32","$1,235.554","$14,130.95",-,"$14,532.25","$16,313.74",$448.605,"$-5,717.179",$-121.316,-,"$18,596.58","$34,910.32",2021
Welltower,WELL,"$2,021.043",$973.097,-,-,-,"$3,437.512","$27,565.71",-,$68.321,$946.234,"$28,580.26","$32,483.64","$1,041.594","$13,798.72",-,"$14,142.21","$15,602.07",$418.691,"$-5,016.123",$-148.504,-,"$16,881.57","$32,483.64",2020
Welltower,WELL,$385.766,"$1,223.97",-,-,-,"$1,880.118","$30,312.46",-,$68.321,$583.423,"$30,964.2","$33,380.75","$1,009.482","$14,915.07",-,"$15,390.95","$16,874.12",$411.005,"$-4,869.568",$-112.157,-,"$16,506.63","$33,380.75",2019
Welltower,WELL,$316.129,"$1,053.939",-,-,-,"$1,700.407","$28,090.43",-,$68.321,$482.914,"$28,641.66","$30,342.07","$1,034.283","$13,226.48",-,"$13,650.52","$14,755.47",$384.465,"$-4,697.022",$-129.769,$0.294,"$15,586.6","$30,342.07",2018
Welltower,WELL,$309.303,$950.159,-,-,-,"$1,686.961","$25,743.58",-,$68.321,$445.585,"$26,257.48","$27,944.45",$911.863,"$11,731.94",-,"$12,107.13","$13,018.99",$372.449,"$-4,155.132",$-111.465,$0.67,"$14,925.45","$27,944.45",2017
Welltower,WELL,$607.22,"$1,168.876",-,-,-,"$2,392.161","$25,947.56",-,$68.321,$457.138,"$26,473.02","$28,865.18",$827.034,"$12,358.25",-,"$12,756.68","$13,583.71",$363.071,"$-3,341.406",$-169.531,$3.059,"$15,281.47","$28,865.18",2016
Welltower,WELL,$422.69,"$1,101.868",-,-,-,"$2,344.05","$26,069.19",-,$68.321,$542.281,"$26,679.79","$29,023.85",$697.191,"$12,967.69",-,"$13,150.77","$13,847.96",$354.811,"$-3,120.284",$-88.243,$4.098,"$15,175.88","$29,023.85",2015
Welltower,WELL,$553.423,$745.832,-,-,-,"$1,679.424","$22,471.03",-,$68.321,$744.151,"$23,283.5","$24,962.92",$626.825,"$10,776.64",-,"$10,863.05","$11,489.87",$328.835,"$-2,793.901",$-77.009,$5.507,"$13,473.05","$24,962.92",2014
U.S Bancorp,USB,"$61,192",-,-,-,-,"$429,849","$3,623","$153,751","$18,573","$57,695","$233,642","$663,491","$527,591","$51,480","$28,649","$80,129","$607,720",$21,"$74,026","$-10,096",-,"$55,771","$663,491",2023
U.S Bancorp,USB,"$53,542",-,-,-,-,"$437,019","$3,858","$161,650","$19,528","$52,750","$237,786","$674,805","$556,192","$39,829","$27,552","$67,381","$623,573",$21,"$71,901","$-11,407",-,"$51,232","$674,805",2022
U.S Bancorp,USB,"$28,905",-,-,-,-,"$342,984","$3,305","$174,821","$14,000","$38,174","$230,300","$573,284","$467,879","$32,125","$17,893","$50,018","$517,897",$21,"$69,201","$-1,943",-,"$55,387","$573,284",2021
U.S Bancorp,USB,"$62,580",-,-,-,-,"$361,734","$3,468","$136,840","$12,782","$39,081","$192,171","$553,905","$441,536","$41,297","$17,347","$58,644","$500,180",$21,"$64,188",$322,-,"$53,725","$553,905",2020
U.S Bancorp,USB,"$22,405",-,-,-,-,"$320,065","$3,702","$122,613","$12,878","$36,168","$175,361","$495,426","$385,639","$40,167","$17,137","$57,304","$442,943",$21,"$63,186","$-1,373",-,"$52,483","$495,426",2019
U.S Bancorp,USB,"$21,453",-,-,-,-,"$306,346","$2,457","$112,165","$12,761","$33,645","$161,028","$467,374","$359,614","$41,340","$14,763","$56,103","$415,717",$21,"$59,065","$-2,322",-,"$51,657","$467,374",2018
U.S Bancorp,USB,"$19,505",-,-,-,-,"$299,566","$2,432","$112,499","$12,662","$34,881","$162,474","$462,040","$363,866","$32,259","$16,249","$48,508","$412,374",$21,"$54,142","$-1,404",-,"$49,666","$462,040",2017
U.S Bancorp,USB,"$15,705",-,-,-,-,"$289,925","$2,443","$109,275","$12,647","$31,674","$156,039","$445,964","$348,553","$33,323","$16,155","$49,478","$398,031",$21,"$50,151","$-1,535",-,"$47,933","$445,964",2016
U.S Bancorp,USB,"$11,147",-,-,-,-,"$271,317","$2,513","$105,587","$12,711","$29,725","$150,536","$421,853","$328,277","$32,078","$14,681","$46,759","$375,036",$21,"$46,377","$-1,019",-,"$46,817","$421,853",2015
U.S Bancorp,USB,"$10,654",-,-,-,-,"$259,258","$2,618","$101,043","$12,551","$27,059","$143,271","$402,529","$312,626","$32,260","$13,475","$45,735","$358,361",$21,"$42,530",$-896,-,"$44,168","$402,529",2014
FedEx,FDX,"$6,501","$10,087",$614,"$1,005",-,"$18,207","$41,491",-,"$6,423","$3,771","$68,800","$87,007","$13,355","$20,135","$4,390","$46,070","$59,425",$32,"$38,649","$-1,359",-,"$27,582","$87,007",2023
FedEx,FDX,"$6,856","$10,188",$604,$962,-,"$18,610","$40,698",-,"$6,435","$4,053","$68,533","$87,143","$13,586","$20,453","$4,034","$47,469","$61,055",$32,"$35,259","$-1,327",-,"$26,088","$87,143",2022
FedEx,FDX,"$6,897","$11,863",$637,$968,-,"$20,365","$38,091",-,"$6,544","$4,381","$65,629","$85,994","$14,274","$20,182","$3,571","$46,781","$61,055",$32,"$32,782","$-1,103",-,"$24,939","$85,994",2021
FedEx,FDX,"$7,087","$12,069",$587,$837,-,"$20,580","$35,752",-,"$6,992","$4,070","$62,197","$82,777","$13,660","$20,733","$3,413","$44,949","$58,609",$32,"$29,817",$-732,-,"$24,168","$82,777",2020
FedEx,FDX,"$4,881","$10,102",$572,$828,-,"$16,383","$33,608",-,"$6,372","$3,257","$57,154","$73,537","$10,344","$21,952","$2,570","$44,898","$55,242",$32,"$25,216","$-1,147",-,"$18,295","$73,537",2019
FedEx,FDX,"$2,319","$9,116",$553,"$1,098",-,"$13,086","$30,429",-,"$6,884","$4,004","$41,317","$54,403","$9,013","$16,617","$2,569","$27,633","$36,646",$32,"$24,648",$-865,-,"$17,757","$54,403",2018
FedEx,FDX,"$3,265","$8,481",$525,"$1,070",-,"$13,341","$28,154",-,"$6,973","$3,862","$38,989","$52,330","$9,627","$15,243","$2,318","$23,287","$32,914",$32,"$24,823",$-578,-,"$19,416","$52,330",2017
FedEx,FDX,"$3,969","$7,599",$514,$546,-,"$12,628","$25,981",-,"$7,154","$2,789","$35,924","$48,552","$7,918","$14,909","$2,012","$24,561","$32,479",$32,"$20,833",$-415,-,"$16,073","$48,552",2016
FedEx,FDX,"$3,534","$7,252",$496,$707,-,"$11,989","$24,284",-,"$6,747","$2,939","$33,970","$45,959","$8,008","$13,733","$2,085","$24,167","$32,175",$32,"$18,371",$-169,-,"$13,784","$45,959",2015
FedEx,FDX,"$3,763","$5,719",$498,$355,-,"$10,335","$20,875",-,"$3,810","$1,511","$26,196","$36,531","$5,956","$7,249","$1,338","$15,582","$21,538",$32,"$16,900",$172,-,"$14,993","$36,531",2014
