Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Eni SpA,E,"$18,372.04","$18,411","$6,695.108",-,"$7,070.666","$50,548.82","$60,932.41","$15,028.82","$6,903.992","$6,162.616","$103,793.6","$154,342.5","$39,026.66","$23,503.23","$22,095.15","$57,256.91","$96,283.57","$4,334.611","$40,866.57",-,"$14,884.87","$58,058.9","$154,342.5",2023
Eni SpA,E,"$19,392.56","$22,291.02","$8,122.203",-,"$15,092.82","$64,898.6","$59,351.39","$14,006.56","$5,821.14","$4,428.281","$95,385.56","$160,284.2","$51,328.23","$20,412.45","$20,587.34","$50,765.61","$102,093.8","$4,219.668","$39,343.53",-,"$17,225.31","$58,190.33","$160,284.2",2022
Eni SpA,E,"$17,220.02","$22,532.14","$7,183.783",-,"$21,227.18","$68,163.13","$66,607.34","$8,495.841","$5,677.697","$3,447.553","$94,826.65","$162,989.8","$51,053.13","$28,056.03","$20,150.56","$59,266.21","$110,319.3","$4,738.315","$33,802.35",-,"$15,166.16","$52,670.43","$162,989.8",2021
Eni SpA,E,"$17,327.55","$12,690.95","$4,446.974",-,"$3,068.218","$37,533.7","$61,619.09","$8,802.563","$3,353.793","$2,582.74","$87,717.21","$125,250.9","$27,062.23","$25,010.66","$19,277.46","$55,360.43","$82,422.66","$4,574.912","$29,023.56",-,"$9,804.361","$42,828.25","$125,250.9",2020
Eni SpA,E,"$14,284.48","$14,632.8","$5,302.08",-,"$4,878.72","$39,098.08","$69,655.04","$11,159.68","$3,426.08","$2,290.4","$99,154.72","$138,252.8","$33,201.28","$21,179.2","$19,383.84","$51,403.52","$84,604.8","$4,485.6","$42,094.08",-,"$8,098.72","$53,648","$138,252.8",2019
Eni SpA,E,"$20,535.23","$16,653.28","$5,492.831",-,"$3,909.11","$46,590.45","$71,216.66","$9,404.303","$3,743.77","$2,415.145","$93,208.07","$139,798.5","$33,519.14","$23,716.84","$17,130.41","$45,962.16","$79,481.3","$4,729.905","$48,217.87",-,"$7,988.284","$60,317.21","$139,798.5",2018
Eni SpA,E,"$15,351.73","$17,787.53","$5,223.116",-,"$2,817.838","$41,180.22","$71,387.48","$4,216.019","$3,306.127","$3,388.639","$88,722.88","$129,903.1","$27,957.97","$22,808.32","$18,026.02","$47,601.45","$75,559.42","$4,526.852","$3,813.632",-,"$46,604.53","$54,343.7","$129,903.1",2017
Eni SpA,E,"$13,365.51","$19,468.41","$5,131.304",-,"$4,053.476","$42,018.71","$78,339.53","$4,776.085","$3,617.475","$1,491.697","$95,802.78","$137,821.5","$30,648.39","$22,756.12","$18,294.31","$48,428.14","$79,076.53","$4,431.933","$-1,620.062",-,"$56,521.81","$58,744.97","$137,821.5",2016
Eni SpA,E,"$11,670.3","$23,262.88","$4,341.664",-,"$5,121.165","$44,396.01","$70,837.97","$3,623.235","$2,701.603",$874.995,"$105,277","$149,673","$32,828.98","$21,533.99","$20,180.41","$57,250","$90,078.98","$4,447.152","$44,625.86",-,"$9,038.656","$59,594.06","$149,673",2015
Eni SpA,E,"$15,812.02","$38,019.31","$10,042.86",-,"$8,449.031","$72,323.23","$95,659.09","$6,819.309","$4,845.298","$1,358.545","$122,029.8","$194,353","$49,415.4","$25,676.76","$25,916.03","$62,243.15","$111,658.5","$5,323.847","$1,716.126",-,"$73,163.34","$82,694.42","$194,353",2014
Microchip Technology,MCHP,$319.7,"$1,143.7","$1,316",-,$233.6,"$3,013","$1,194.6",-,"$9,457.2",$611.9,"$12,860.2","$15,873.2","$2,519.4","$5,000.4","$1,666.8","$6,696","$9,215.4",$0.5,"$6,759.5",$-3.5,-,"$6,657.8","$15,873.2",2023
Microchip Technology,MCHP,$234,"$1,305.3","$1,324.9",-,$205.1,"$3,069.3","$1,177.9",-,"$10,042.6",$457.2,"$13,301","$16,370.3","$3,118.6","$5,041.7","$1,653.7","$6,738.101","$9,856.7",$0.5,"$5,764.1",$-4.1,-,"$6,513.6","$16,370.3",2022
Microchip Technology,MCHP,$319.4,"$1,072.6",$854.4,-,$206.2,"$2,452.6",$967.9,-,"$10,716.7",$265.2,"$13,746.9","$16,199.5","$1,399","$7,687.4","$1,178.5","$8,905.699","$10,304.7",$0.6,"$4,175.2",$-20.6,-,"$5,894.8","$16,199.5",2021
Microchip Technology,MCHP,$282,$997.7,$665,-,$200.5,"$2,145.2",$854.7,-,"$11,465.4",$264.3,"$14,333.6","$16,478.8","$2,409.6","$7,581.2","$1,107","$8,732.1","$11,141.7",$0.5,"$3,393.5",$-26.2,-,"$5,337.1","$16,478.8",2020
Microchip Technology,MCHP,$403,$934,$685.7,-,$194.5,"$2,217.2",$876.1,-,"$12,367.1",$217.2,"$15,208.9","$17,426.1","$1,637.4","$8,873.4","$1,011.3","$10,203.2","$11,840.6",$0.2,"$3,432.4",$-21.6,-,"$5,585.5","$17,426.1",2019
Microchip Technology,MCHP,$430.9,$880.6,$711.7,-,$191.6,"$2,214.8",$996.7,-,"$13,349.5",$111.8,"$16,135.2","$18,350","$2,374.5","$8,946.2","$1,035.7","$10,688","$13,062.5",$0.2,"$3,210.6",$-20.7,-,"$5,287.5","$18,350",2018
Microchip Technology,MCHP,"$2,196.6",$563.7,$476.2,-,$119.8,"$3,356.3",$767.9,-,"$3,961",$71.8,"$4,900.9","$8,257.2","$2,017.4","$1,758.4",$995.8,"$2,960","$4,977.4",$0.2,"$1,397.3",$-17.6,-,"$3,279.8","$8,257.2",2017
Microchip Technology,MCHP,"$1,302.8",$478.4,$417.2,$41.3,$65.3,"$2,305",$683.3,$107.5,"$4,447.1",$75.1,"$5,381.9","$7,686.9",$704.5,"$2,900.5",$402.1,"$3,711.7","$4,416.2",$0.2,"$1,479.4",$-14.4,-,"$3,270.7","$7,686.9",2016
Microchip Technology,MCHP,"$2,446.035",$290.183,$306.815,$41.992,$11.688,"$3,096.713",$609.396,$118.549,"$1,619.001",$79.393,"$2,441.17","$5,537.883",$382.009,"$2,453.405",$152.332,"$3,004.955","$3,386.964",$0.204,"$1,582.585",$-3.357,-,"$2,150.919","$5,537.883",2015
Microchip Technology,MCHP,"$1,958.869",$273.937,$279.456,$34.717,$46.593,"$2,664.617",$581.572,$383.326,"$1,075.688",$75.51,"$2,116.096","$4,780.713",$353.972,"$1,826.858",$157.665,"$2,365.715","$2,719.687",$0.202,"$1,549.54",$11.076,-,"$2,061.026","$4,780.713",2014
Williams,WMB,"$2,150","$1,655",$274,-,$434,"$4,513","$34,311","$4,637","$7,593",-,"$48,114","$52,627","$5,830","$23,376","$4,684","$31,906","$37,736","$1,256","$-12,287",-,-,"$14,891","$52,627",2023
Williams,WMB,$152,"$2,723",$320,-,$602,"$3,797","$30,889","$5,065","$7,363",-,"$44,636","$48,433","$4,890","$21,927","$4,684","$29,498","$34,388","$1,253","$-13,271",$-24,-,"$14,045","$48,433",2022
Williams,WMB,"$1,680","$1,978",$379,-,$512,"$4,549","$29,258","$5,127","$7,402",-,"$43,063","$47,612","$4,972","$21,650","$4,436","$28,539","$33,511","$1,250","$-13,237",$-33,-,"$14,101","$47,612",2021
Williams,WMB,$142,$999,$136,-,$152,"$1,429","$28,929","$5,159","$7,444",-,"$42,736","$44,165","$2,319","$21,451","$3,889","$27,263","$29,582","$1,248","$-12,748",$-96,-,"$14,583","$44,165",2020
Williams,WMB,$289,$996,$125,-,$170,"$1,580","$29,200","$6,235","$7,959",-,"$44,460","$46,040","$3,968","$20,148","$3,778","$25,708","$29,676","$1,247","$-11,002",$-199,-,"$16,364","$46,040",2019
Williams,WMB,$168,$992,$130,-,$174,"$1,464","$27,504","$7,821","$7,767",-,"$43,838","$45,302","$1,811","$22,367","$5,127","$27,494","$29,305","$1,245","$-10,002",$-270,-,"$15,997","$45,302",2018
Williams,WMB,$899,$976,$113,-,$191,"$2,179","$28,211","$6,552","$8,791",$619,"$44,173","$46,352","$2,646","$20,434","$3,950","$27,531","$30,177",$861,"$-8,434",$-238,-,"$16,175","$46,352",2017
Williams,WMB,$170,$938,$138,-,$216,"$1,462","$28,428","$6,701","$9,663",-,"$45,373","$46,835","$2,949","$22,624","$2,978","$29,840","$32,789",$785,"$-9,649",$-339,-,"$14,046","$46,835",2016
Williams,WMB,$100,"$1,041",$127,-,$259,"$1,527","$29,579","$7,336","$10,017",-,"$47,493","$49,020","$2,497","$23,812","$2,268","$30,298","$32,795",$784,"$-7,960",$-442,-,"$16,225","$49,020",2015
Williams,WMB,$240,"$1,139",$231,-,$213,"$1,890","$28,081","$8,400","$11,573",-,"$48,565","$50,455","$2,567","$20,780","$2,224","$27,716","$30,283",$782,"$-5,548",$-341,-,"$20,172","$50,455",2014
Norfolk Southern,NSC,"$1,568","$1,147",$264,-,$292,"$3,271","$33,326","$3,839",-,"$1,216","$38,381","$41,652","$2,632","$17,175","$1,839","$26,239","$28,871",$227,"$10,695",$-320,-,"$12,781","$41,652",2023
Norfolk Southern,NSC,$456,"$1,148",$253,-,$150,"$2,007","$32,156","$3,694",-,"$1,028","$36,878","$38,885","$2,649","$14,479","$1,759","$23,503","$26,152",$230,"$10,697",$-351,-,"$12,733","$38,885",2022
Norfolk Southern,NSC,$839,$976,$218,-,$134,"$2,167","$31,653","$3,707",-,$966,"$36,326","$38,493","$2,521","$13,287","$1,879","$22,331","$24,852",$242,"$11,586",$-402,-,"$13,641","$38,493",2021
Norfolk Southern,NSC,"$1,115",$848,$221,-,$134,"$2,318","$31,345","$3,590",-,$709,"$35,644","$37,962","$2,160","$12,102","$1,987","$21,011","$23,171",$254,"$12,883",$-594,-,"$14,791","$37,962",2020
Norfolk Southern,NSC,$580,$920,$244,-,$337,"$2,081","$31,614","$3,428",-,$800,"$35,842","$37,923","$2,300","$11,880","$1,744","$20,439","$22,739",$259,"$13,207",$-491,-,"$15,184","$37,923",2019
Norfolk Southern,NSC,$358,"$1,009",$207,-,$288,"$1,862","$31,091","$3,109",-,$177,"$34,377","$36,239","$2,591","$10,560","$1,266","$18,286","$20,877",$269,"$13,440",$-563,-,"$15,362","$36,239",2018
Norfolk Southern,NSC,$690,$955,$222,-,$282,"$2,149","$30,330","$2,981",-,$251,"$33,562","$35,711","$2,545","$9,136","$1,347","$16,807","$19,352",$285,"$14,176",$-356,-,"$16,359","$35,711",2017
Norfolk Southern,NSC,$956,$945,$257,-,$133,"$2,291","$29,751","$2,777",-,$73,"$32,601","$34,892","$2,339","$9,562","$1,442","$20,144","$22,483",$292,"$10,425",$-487,-,"$12,409","$34,892",2016
Norfolk Southern,NSC,"$1,101",$946,$271,-,$194,"$2,512","$28,992","$2,572",-,$63,"$31,627","$34,139","$2,231","$9,393","$1,385","$19,720","$21,951",$299,"$10,191",$-445,-,"$12,188","$34,139",2015
Norfolk Southern,NSC,$973,"$1,055",$236,-,$347,"$2,778","$27,694","$2,679",-,$49,"$30,422","$33,200","$1,780","$8,883","$1,312","$19,012","$20,792",$310,"$10,348",$-398,-,"$12,408","$33,200",2014
Aflac,AFL,"$4,306",$848,-,-,-,"$5,154",$445,"$109,985",-,"$2,008","$121,570","$126,724","$91,599","$7,364","$5,622","$13,140","$104,739",$136,"$47,993","$-5,520",-,"$21,985","$126,724",2023
Aflac,AFL,"$3,943",$647,-,-,-,"$4,590",$530,"$114,199",-,"$3,180","$127,148","$131,738","$96,910","$7,442","$6,548","$14,688","$111,598",$135,"$44,367","$-6,429",-,"$20,140","$131,738",2022
Aflac,AFL,"$5,051",$672,-,-,-,"$5,723",$538,"$138,664",-,"$3,092","$151,819","$157,542","$105,072","$7,956","$6,922","$19,217","$124,289",$135,"$41,381","$7,393",-,"$33,253","$157,542",2021
Aflac,AFL,"$5,141",$796,-,-,-,"$5,937",$601,"$145,392",-,"$2,715","$159,149","$165,086","$114,391","$7,899","$4,576","$17,136","$131,527",$135,"$37,984","$8,934",-,"$33,559","$165,086",2020
Aflac,AFL,"$4,896",$828,-,-,-,"$5,724",$581,"$133,967",-,"$2,368","$147,044","$152,768","$106,554","$6,569","$5,316","$17,255","$123,809",$135,"$34,291","$6,615",-,"$28,959","$152,768",2019
Aflac,AFL,"$4,337",$851,-,-,-,"$5,188",$443,"$122,679",-,"$2,221","$135,218","$140,406","$103,188","$5,778","$3,958","$13,756","$116,944",$135,"$31,788","$2,151",-,"$23,462","$140,406",2018
Aflac,AFL,"$3,491",$827,-,-,-,"$4,318",$434,"$120,937",-,"$2,023","$132,899","$137,217","$99,147","$5,289","$3,438","$13,472","$112,619",$135,"$29,895","$4,028",-,"$24,598","$137,217",2017
Aflac,AFL,"$4,859",$669,-,-,-,"$5,528",$433,"$112,256",-,"$2,609","$124,291","$129,819","$93,726","$5,360","$4,864","$15,611","$109,337",$67,"$25,981","$2,630",-,"$20,482","$129,819",2016
Aflac,AFL,"$4,350",$705,-,-,-,"$5,055",$427,"$102,315",-,"$1,948","$113,201","$118,256","$87,631","$4,971","$3,606","$12,917","$100,548",$67,"$24,007",$625,-,"$17,708","$118,256",2015
Aflac,AFL,"$4,658",$842,-,-,-,"$5,500",$429,"$103,445",-,"$2,120","$114,267","$119,767","$83,933","$5,282","$6,912","$17,487","$101,420",$67,"$22,156","$1,979",-,"$18,347","$119,767",2014
Simon Property,SPG,"$2,168.991",$826.126,-,-,-,"$2,995.117","$21,568.35",-,-,"$8,118.239","$30,804.3","$34,283.5","$1,693.248","$26,033.42","$2,384.365","$28,613.74","$30,791.85",$0.033,"$-6,095.576",$-172.787,-,"$3,491.649","$34,283.5",2023
Simon Property,SPG,$621.628,$823.54,-,-,-,"$1,445.168","$21,763.16",-,-,"$8,146.72","$31,069.18","$33,011.27","$1,491.583","$24,960.29","$2,237.561","$27,410.08","$29,399.62",$0.034,"$-5,926.974",$-164.873,-,"$3,611.652","$33,011.27",2022
Simon Property,SPG,$533.936,$919.654,-,-,-,"$1,453.59","$22,311.24",-,-,"$8,387.42","$31,819.67","$33,777.38","$1,433.216","$25,321.02","$2,115.485","$27,984.25","$29,924.39",$0.034,"$-5,823.708",$-185.186,-,"$3,852.985","$33,777.38",2021
Simon Property,SPG,"$1,011.613","$1,236.734",-,-,-,"$2,248.347","$23,158.26",-,-,"$7,785.158","$32,025.59","$34,786.85","$1,311.925","$26,723.36","$2,577.83","$29,487.08","$31,314.5",$0.034,"$-6,102.314",$-188.675,-,"$3,472.346","$34,786.85",2020
Simon Property,SPG,$669.373,$832.151,-,-,-,"$1,501.524","$23,898.72",-,-,"$4,102.702","$29,215.45","$31,231.63","$1,390.682","$24,163.23","$2,030.598","$26,412.89","$28,320.38",$0.032,"$-5,379.952",$-118.604,-,"$2,911.25","$31,231.63",2019
Simon Property,SPG,$514.335,$763.815,-,-,-,"$1,278.15","$24,208.13",-,-,"$3,989.902","$29,408.07","$30,686.22","$1,316.861","$23,305.54","$2,036.708","$25,572.41","$26,889.26",$0.032,"$-4,893.069",$-126.017,-,"$3,796.956","$30,686.22",2018
Simon Property,SPG,"$1,482.309",$742.672,-,-,-,"$2,224.981","$24,457.52",-,-,"$4,201.159","$30,032.66","$32,257.64","$1,269.19","$24,632.46","$1,926.741","$26,749.68","$28,018.87",$0.032,"$-4,782.173",$-110.453,-,"$4,238.764","$32,257.64",2017
Simon Property,SPG,$560.059,$664.619,-,-,-,"$1,224.678","$24,360.34",-,-,"$4,164.977","$29,878.9","$31,103.58","$1,214.022","$22,977.1","$1,814.778","$24,929.64","$26,143.67",$0.032,"$-4,459.387",$-114.126,-,"$4,959.912","$31,103.58",2016
Simon Property,SPG,$701.134,$624.605,-,-,-,"$1,325.739","$23,547.74",-,-,"$4,424.937","$29,239.44","$30,565.18","$1,323.801","$22,416.68","$1,582.793","$24,025.01","$25,348.81",$0.031,"$-4,266.93",$-252.686,-,"$5,216.369","$30,565.18",2015
Simon Property,SPG,$612.282,$580.197,-,-,-,"$1,192.479","$22,367.79",-,-,"$4,165.277","$28,339.85","$29,532.33","$1,259.681","$20,852.99","$1,442.614","$22,321.14","$23,580.82",$0.031,"$-4,208.183",$-61.041,-,"$5,951.505","$29,532.33",2014
VALE S.A,VALE,"$3,660","$5,097","$4,684",-,"$1,326","$18,700","$48,396","$1,872","$11,631","$2,648","$75,486","$94,186","$14,655","$15,776","$20,523","$38,550","$53,205","$61,614","$21,877",-,"$-41,665","$40,981","$94,186",2023
VALE S.A,VALE,"$4,797","$5,591","$4,482",-,$656,"$15,526","$44,938","$1,798","$10,238","$2,514","$71,368","$86,894","$13,891","$14,948","$18,024","$35,645","$49,536","$61,614","$20,744",-,"$-42,650","$37,358","$86,894",2022
VALE S.A,VALE,"$11,905","$4,776","$4,377",-,$326,"$22,360","$41,931","$1,751","$9,011","$2,013","$67,082","$89,442","$15,198","$15,997","$21,060","$38,938","$54,136","$61,614","$15,702",-,"$-38,404","$35,306","$89,442",2021
VALE S.A,VALE,"$14,258","$5,502","$4,061",-,$582,"$24,403","$41,148","$2,031","$9,296","$3,703","$67,604","$92,007","$14,594","$17,304","$23,518","$42,592","$57,186","$61,614","$7,042",-,"$-31,610","$34,821","$92,007",2020
VALE S.A,VALE,"$8,176","$3,451","$4,274",-,"$1,141","$17,042","$46,576","$2,798","$8,499","$6,377","$74,671","$91,713","$13,845","$15,992","$21,001","$38,875","$52,720","$61,614","$7,090",-,"$-27,321","$38,993","$91,713",2019
VALE S.A,VALE,"$6,187","$3,531","$4,443",$543,$588,"$15,292","$48,385","$6,369","$7,962","$2,523","$72,898","$88,190","$9,111","$14,463","$18,252","$34,247","$43,358","$61,614","$10,968",-,"$-27,259","$44,832","$88,190",2018
VALE S.A,VALE,"$6,350","$3,772","$3,926",$781,$538,"$18,954","$54,878","$6,800","$8,493","$2,783","$80,230","$99,184","$13,114","$20,786","$16,944","$41,298","$54,412","$61,614","$7,419",-,"$-24,283","$44,772","$99,184",2017
VALE S.A,VALE,"$4,262","$5,288","$3,349",$159,$920,"$22,567","$55,419","$3,696","$6,871","$2,591","$76,447","$99,014","$11,232","$27,662","$15,306","$46,758","$57,990","$61,614","$4,203",-,"$-24,599","$41,024","$99,014",2016
VALE S.A,VALE,"$3,810","$2,880","$3,528",$900,$311,"$15,473","$54,102","$3,222","$5,324","$1,966","$73,019","$88,492","$10,545","$26,347","$12,477","$42,243","$52,788","$61,614",$985,-,"$-26,831","$35,704","$88,492",2015
VALE S.A,VALE,"$4,122","$5,554","$4,501","$1,581",$836,"$20,234","$78,122","$4,168","$6,820","$2,539","$96,255","$116,489","$10,737","$29,114","$14,497","$49,431","$60,168","$61,614","$19,985",-,"$-24,551","$56,321","$116,489",2014
American,AIG,"$2,155","$78,087",-,-,-,"$80,242",-,"$325,260",-,"$107,274","$459,064","$539,306","$341,175","$22,387","$124,443","$146,830","$488,005","$4,766","$37,516","$-14,037",-,"$51,301","$539,306",2023
American,AIG,"$2,043","$82,965",-,-,-,"$85,008",-,"$311,526",-,"$98,033","$437,220","$522,228","$335,249","$27,179","$116,346","$143,525","$478,774","$4,766","$34,893","$-22,616",-,"$43,454","$522,228",2022
American,AIG,"$2,198","$86,693",-,-,-,"$88,891",-,"$361,531",-,"$123,462","$507,221","$596,112","$359,222","$30,163","$137,815","$167,978","$527,200","$4,766","$23,785","$6,687",-,"$68,912","$596,112",2021
American,AIG,"$2,827","$84,874",-,-,-,"$87,701",-,"$362,939",-,"$113,412","$498,780","$586,481","$354,336","$37,534","$127,412","$164,946","$519,282","$4,766","$15,504","$13,511",-,"$67,199","$586,481",2020
American,AIG,"$2,856","$48,251",-,-,-,"$51,107",-,"$339,949",-,"$109,655","$473,957","$525,064","$302,406","$35,350","$119,881","$155,231","$457,637","$4,766","$23,084","$4,982",-,"$67,427","$525,064",2019
American,AIG,"$2,873","$49,183",-,-,-,"$52,056",-,"$316,598",-,"$95,415","$439,928","$491,984","$293,652","$34,540","$106,483","$141,023","$434,675","$4,766","$20,884","$-1,413",-,"$57,309","$491,984",2018
American,AIG,"$2,362","$43,272",-,-,-,"$45,634",-,"$324,648",-,"$102,992","$452,667","$498,301","$282,105","$31,640","$118,848","$150,488","$432,593","$4,766","$21,457","$5,465",-,"$65,708","$498,301",2017
American,AIG,"$1,868","$32,366",-,-,-,"$34,234",-,"$330,670",-,"$100,986","$464,030","$498,264","$275,120","$30,912","$115,374","$146,286","$421,406","$4,766","$28,711","$3,230",-,"$76,858","$498,264",2016
American,AIG,"$1,629","$31,864",-,-,-,"$33,493",-,"$340,977",-,"$90,863","$463,349","$496,842","$271,645","$29,249","$105,738","$134,987","$406,632","$4,766","$30,943","$2,537",-,"$90,210","$496,842",2015
American,AIG,"$1,758","$33,990",-,-,-,"$35,748",-,"$358,478",-,"$92,189","$479,833","$515,581","$270,615","$31,217","$106,477","$137,694","$408,309","$4,766","$29,775","$10,617",-,"$107,272","$515,581",2014
Truist Financial,TFC,"$37,354",-,-,-,-,"$345,897","$3,370","$121,473","$27,439","$37,170","$189,452","$535,349","$420,693","$38,918","$16,485","$55,403","$476,096","$6,669","$22,088","$-12,506",-,"$59,253","$535,349",2023
Truist Financial,TFC,"$29,507",-,-,-,-,"$352,565","$3,605","$129,514","$34,443","$35,128","$202,690","$555,255","$436,917","$43,203","$14,598","$57,801","$494,718","$6,634","$26,264","$-13,601",-,"$60,537","$555,255",2022
Truist Financial,TFC,"$28,746",-,-,-,-,"$318,636","$3,700","$154,617","$32,139","$32,149","$222,605","$541,241","$421,780","$35,913","$14,277","$50,190","$471,970","$6,639","$22,998","$-1,604",-,"$69,271","$541,241",2021
Truist Financial,TFC,"$24,485",-,-,-,-,"$324,443","$3,870","$120,788","$29,454","$30,673","$184,785","$509,228","$387,169","$39,597","$11,550","$51,147","$438,316","$6,745","$19,455",$716,-,"$70,912","$509,228",2020
Truist Financial,TFC,"$26,215",-,-,-,-,"$332,881","$3,712","$74,727","$29,926","$31,832","$140,197","$473,078","$352,945","$41,339","$12,236","$53,575","$406,520","$6,711","$19,806",$-844,-,"$66,558","$473,078",2019
Truist Financial,TFC,"$4,378",-,-,-,-,"$152,821","$2,118","$45,590","$11,698","$13,470","$72,876","$225,697","$166,377","$23,709","$5,433","$29,142","$195,519","$3,817","$18,118","$-1,715",-,"$30,178","$225,697",2018
Truist Financial,TFC,"$3,083",-,-,-,-,"$146,393","$2,055","$47,574","$11,385","$14,235","$75,249","$221,642","$168,299","$23,648",-,"$23,648","$191,947","$3,910","$16,259","$-1,467",-,"$29,695","$221,642",2017
Truist Financial,TFC,"$4,424",-,-,-,-,"$147,973","$2,107","$43,606","$11,544","$14,046","$71,303","$219,276","$167,385","$21,965",-,"$21,965","$189,350","$4,047","$14,809","$-1,132",-,"$29,926","$219,276",2016
Truist Financial,TFC,"$4,167",-,-,-,-,"$139,693","$2,007","$43,827","$10,114","$14,306","$70,254","$209,947","$158,838","$23,769",-,"$23,769","$182,607","$3,902","$13,464","$-1,028",-,"$27,340","$209,947",2015
Truist Financial,TFC,"$2,699",-,-,-,-,"$122,532","$1,827","$41,147","$8,218","$13,110","$64,302","$186,834","$139,145","$23,312",-,"$23,312","$162,457","$3,603","$12,317",$-751,-,"$24,377","$186,834",2014
