Stock Name,Ticker,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity,Year
Elevance Health,ELV,"$30,733","$10,958",-,-,"$4,060","$45,751","$3,483","$4,847","$31,096","$1,438","$40,864","$86,615","$29,453","$19,335","$1,815","$23,963","$53,416",$3,"$23,802",$150,-,"$33,199","$86,615",2020
Elevance Health,ELV,"$25,622","$10,391",-,-,"$3,020","$39,033","$3,133","$4,763","$29,174","$1,350","$38,420","$77,453","$23,532","$17,787","$1,420","$22,193","$45,725",$3,"$22,573",$-296,-,"$31,728","$77,453",2019
Elevance Health,ELV,"$22,744","$9,311",-,-,"$2,266","$34,321","$2,735","$4,246","$29,511",$758,"$37,250","$71,571","$21,965","$17,217","$1,182","$21,065","$43,030",$3,"$19,988",$-986,-,"$28,541","$71,571",2018
Elevance Health,ELV,"$25,057","$8,794",-,-,"$2,412","$36,263","$2,175","$3,938","$27,599",$565,"$34,277","$70,540","$23,356","$17,382",$925,"$20,681","$44,037",$3,"$18,054",$-101,-,"$26,503","$70,540",2017
Elevance Health,ELV,"$23,802.5","$8,566.1",-,-,"$1,946.3","$34,314.9","$1,977.9","$2,796.3","$25,526.1",$467.9,"$30,768.2","$65,083.1","$21,294.4","$14,358.5",$883.8,"$18,688.3","$39,982.7",$2.6,"$16,560.6",$-267.9,-,"$25,100.4","$65,083.1",2016
Elevance Health,ELV,"$21,794.8","$7,340.8",-,-,"$1,726.5","$30,862.1","$2,019.8","$2,630.3","$25,720.2",$485.4,"$30,855.7","$61,717.8","$19,092.6","$15,324.5",$994.3,"$19,581.1","$38,673.7",$2.6,"$14,778.5",$-292.6,-,"$23,044.1","$61,717.8",2015
Elevance Health,ELV,"$23,061.1","$7,251.4",-,-,"$1,635.3","$31,947.8","$1,944.3","$2,231.8","$25,040.1",$512.3,"$29,728.5","$61,676.3","$18,752.7","$14,019.6","$1,035.8","$18,672.3","$37,425",$2.7,"$14,014.4",$171.9,-,"$24,251.3","$61,676.3",2014
Vertex Pharmaceuticals,VRTX,"$11,218.3","$1,563.4",$738.8,$623.7,-,"$14,144.2","$1,159.3","$2,497.8","$1,927.9",$895.3,"$8,586","$22,730.2","$3,547.4",$376.1,$877.7,"$1,602.4","$5,149.8",$2.6,"$10,142.4",$-14.3,-,"$17,580.4","$22,730.2",2023
Vertex Pharmaceuticals,VRTX,"$10,778.5","$1,442.2",$460.6,$553.5,-,"$13,234.8","$1,108.4",$112.2,"$1,691.6",$409.6,"$4,916.1","$18,150.9","$2,742.1",$430.8,$685.8,"$1,496.1","$4,238.2",$2.6,"$6,522.8",$0.8,-,"$13,912.7","$18,150.9",2022
Vertex Pharmaceuticals,VRTX,"$7,524.9","$1,136.8",$353.1,$545.8,-,"$9,560.6","$1,094.1",-,"$1,402.2",$110.8,"$3,871.9","$13,432.5","$2,142",$509.8,$303.3,"$1,190.5","$3,332.5",$2.5,"$3,200.8",$15.9,-,"$10,100","$13,432.5",2021
Vertex Pharmaceuticals,VRTX,"$6,658.9",$885.4,$280.8,$308.3,-,"$8,133.4",$958.5,-,"$1,402.2",$49.3,"$3,618.4","$11,751.8","$1,877.5",$539,$298,"$1,187.5","$3,065",$2.6,$858.7,$-68.5,-,"$8,686.8","$11,751.8",2020
Vertex Pharmaceuticals,VRTX,"$3,808.294",$633.518,$167.502,$213.515,-,"$4,822.829",$745.08,-,"$1,402.158",$69.381,"$3,495.636","$8,318.465","$1,334.827",$538.576,$275.526,$898.394,"$2,233.221",$2.589,"$-1,852.978",$-1.973,-,"$6,085.244","$8,318.465",2019
Vertex Pharmaceuticals,VRTX,"$3,168.242",$409.688,$124.36,$140.819,-,"$3,843.109",$812.005,-,$50.384,$40.728,"$2,402.789","$6,245.898","$1,120.292",$581.55,$108.853,$690.403,"$1,810.695",$2.546,"$-2,989.478",$0.659,-,"$4,435.203","$6,245.898",2018
Vertex Pharmaceuticals,VRTX,"$2,088.666",$281.343,$111.83,$167.124,-,"$2,648.963",$789.437,-,$79.384,$27.396,$897.051,"$3,546.014",$807.26,$583.902,$106.205,$696.448,"$1,503.708",$2.512,"$-5,119.723",$-11.572,-,"$2,042.306","$3,546.014",2017
Vertex Pharmaceuticals,VRTX,"$1,482.319",$200.364,$77.604,$71.253,-,"$1,831.54",$698.362,-,$334.724,$32.161,"$1,065.247","$2,896.787",$792.537,$521.335,$104.029,$766.059,"$1,558.596",$2.45,"$-5,373.836",$21.173,-,"$1,338.191","$2,896.787",2016
Vertex Pharmaceuticals,VRTX,"$1,121.372",$173.838,$57.207,$54.736,-,"$1,407.153",$697.715,-,$334.724,$28.995,"$1,091.434","$2,498.587",$506.167,$739.397,$39.242,$898.792,"$1,404.959",$2.427,"$-5,261.784",$1.824,-,"$1,093.628","$2,498.587",2015
Vertex Pharmaceuticals,VRTX,"$1,395.524",$75.964,$30.848,$44.175,-,"$1,546.511",$715.812,-,$68.915,$3.441,$788.168,"$2,334.679",$368.254,$792.935,$34.455,$870.242,"$1,238.496",$2.385,"$-4,705.45",$0.917,-,"$1,096.183","$2,334.679",2014
Sanofi,SNY,"$9,426.833","$9,550.216","$10,461.51",-,"$3,755.581","$33,194.14","$10,996.17",$458.895,"$79,790.41","$3,686.314","$103,677.9","$136,872","$26,185.17","$15,527.76","$10,763.47","$30,214.57","$56,399.73","$2,738.219","$73,054.16",$-67.103,-,"$80,472.25","$136,872",2023
Sanofi,SNY,"$13,418.65","$9,269.572","$9,440.256",-,"$3,721.315","$35,849.79","$10,397.98",$713.287,"$75,366.12","$3,515.863","$97,664.5","$133,514.3","$25,248.47","$15,653.33","$9,476.078","$29,085.68","$54,334.15","$2,657.179","$70,310.95","$1,528.774",-,"$79,180.15","$133,514.3",2022
Sanofi,SNY,"$11,946.94","$9,677.759","$10,310.72",-,"$4,224.85","$36,160.27","$11,864.13",$295.775,"$82,181.67","$3,906.596","$106,098","$142,258.3","$25,194.12","$20,258.22","$11,046.6","$35,393.62","$60,587.73","$2,989.694","$74,550.68","$-1,013.917",-,"$81,670.58","$142,258.3",2021
Sanofi,SNY,"$15,895.1","$8,556.97","$9,540.489",-,"$4,506.374","$38,498.94","$10,697.64",$229.602,"$71,719.3","$3,406.338","$92,327.54","$130,826.5","$21,986.99","$22,554.71","$11,030.05","$36,706.66","$58,693.66","$2,876.311","$68,590.55","$-3,835.844",-,"$72,132.82","$130,826.5",2020
Sanofi,SNY,"$10,558.24","$8,889.44","$8,953.28",-,"$3,643.36","$32,044.32","$10,883.04","$4,021.92","$68,421.92","$2,987.04","$94,220","$126,264.3","$22,826.72","$22,546.72","$11,008.48","$37,236.64","$60,063.36","$2,808.96","$57,993.6",$722.4,-,"$66,200.96","$126,264.3",2019
Sanofi,SNY,"$8,178.425","$8,574.06","$8,830.337",-,"$3,444.977","$29,027.8","$11,397.83","$4,017.762","$78,092.45","$3,508.751","$102,545","$131,572.8","$20,521.06","$25,990.27","$11,309.26","$41,331.46","$61,852.51","$2,946.595",-,$-198.408,-,"$69,720.34","$131,572.8",2018
Sanofi,SNY,"$11,659.04","$8,156.245","$7,704.125",-,"$2,266.251","$29,785.67","$10,827.14","$3,236.049","$60,294.72","$3,802.329","$83,047.66","$112,833.3","$17,471.05","$16,192.68","$11,506.45","$29,513.26","$46,984.31","$2,834.792",-,$-661.226,-,"$65,849.02","$112,833.3",2017
Sanofi,SNY,"$11,368.1","$8,090.353","$7,626.687",-,"$2,446.693","$29,531.83","$11,087.03","$3,198.074","$56,620.3","$3,120.612","$86,298.2","$115,830","$18,185.87","$18,607.48","$11,300.6","$33,766.79","$51,952.66","$2,859.454",-,"$2,173.362",-,"$63,877.38","$115,830",2016
Sanofi,SNY,"$10,281.19","$8,201.414","$7,235.366",-,"$1,962.077","$27,680.05","$11,040.71","$2,971.43","$57,277.77","$3,025.84","$85,937.2","$113,617.2","$18,682.48","$14,566.23","$11,426.02","$30,298.38","$48,980.86","$2,899.254",-,"$1,012.685",-,"$64,636.38","$113,617.2",2015
Sanofi,SNY,"$10,048.18","$9,503.166","$8,722.866",-,"$2,867.3","$31,141.51","$13,819.4","$6,591.999","$71,436.58",-,"$98,321.67","$129,463.2","$17,323.44","$17,647.79","$14,238.13","$37,342.7","$54,666.13","$3,508.023",-,"$-1,298.726",-,"$74,797.05","$129,463.2",2014
TJX,TJX,"$5,600",$588,"$5,965",$511,-,"$12,664","$6,571",-,$95,$849,"$17,083","$29,747","$10,451","$2,862",$924,"$11,994","$22,445","$1,134","$6,700",$-532,-,"$7,302","$29,747",2023
TJX,TJX,"$5,477",$682,"$5,819",$478,-,"$12,456","$5,783",-,$97,$769,"$15,893","$28,349","$10,305","$2,859",$919,"$11,680","$21,985","$1,155","$5,815",$-606,-,"$6,364","$28,349",2022
TJX,TJX,"$6,227",$633,"$5,962",$437,-,"$13,259","$5,271",-,$97,$795,"$15,202","$28,461","$10,468","$3,355","$1,015","$11,990","$22,458","$1,181","$5,509",$-687,-,"$6,003","$28,461",2021
TJX,TJX,"$10,469.57",$497.401,"$4,337.389",$434.977,-,"$15,739.34","$5,036.096",-,$98.998,$821.935,"$15,074.22","$30,813.55","$10,803.67","$5,332.921","$1,063.902","$14,177.2","$24,980.87","$1,204.698","$4,973.542",$-606.071,-,"$5,832.684","$30,813.55",2020
TJX,TJX,"$3,216.752",$433.23,"$4,872.592",$368.048,-,"$8,890.622","$5,325.048",-,$95.546,$761.323,"$15,254.38","$24,145","$7,150.247","$2,236.625",$851.116,"$11,046.54","$18,196.79","$1,199.1","$5,422.283",$-673.171,-,"$5,948.212","$24,145",2019
TJX,TJX,"$3,030.229",$346.298,"$4,579.033",$513.662,-,"$8,469.222","$5,255.208",-,$97.552,$497.58,"$5,856.807","$14,326.03","$5,531.374","$2,233.616","$1,354.242","$3,746.049","$9,277.423","$1,217.183","$4,461.744",$-630.321,-,"$5,048.606","$14,326.03",2018
TJX,TJX,"$3,264.642",$327.166,"$4,187.243",$706.676,-,"$8,485.727","$5,006.053",-,$100.069,$459.608,"$5,572.288","$14,058.01","$5,125.537","$2,230.607","$1,320.505","$3,784.169","$8,909.706","$1,256.018","$4,334.15",$-441.859,-,"$5,148.309","$14,058.01",2017
TJX,TJX,"$3,473.091",$258.831,"$3,644.959",$373.893,-,"$7,750.774","$4,532.894",-,$195.871,$398.076,"$5,133.034","$12,883.81","$4,757.656","$2,227.599","$1,073.954","$3,615.553","$8,373.209",$646.319,"$4,558.506",$-694.226,-,"$4,510.599","$12,883.81",2016
TJX,TJX,"$2,447.786",$238.072,"$3,695.113",$391.589,-,"$6,772.56","$4,137.575",-,$193.911,$372.554,"$4,717.872","$11,490.43","$4,402.23","$1,615.003",$881.021,"$2,781.126","$7,183.355",$663.496,"$4,311.051",$-667.472,-,"$4,307.075","$11,490.43",2015
TJX,TJX,"$2,776.398",$226.299,"$3,217.923",$356.824,-,"$6,577.444","$3,868.365",-,$309.87,$210.539,"$4,411.306","$10,988.75","$3,929.634","$1,623.864",$888.137,"$2,794.886","$6,724.52",$684.733,"$4,133.882",$-554.385,-,"$4,264.23","$10,988.75",2014
Progressive,PGR,$99.6,"$17,052.1",-,-,-,"$17,151.7",$880.8,"$66,436.6",-,"$1,598.3","$71,539.09","$88,690.8","$61,525.1","$6,888.6",-,"$6,888.6","$68,413.7",$585.3,"$18,800.5","$-1,615.7",-,"$20,277.1","$88,690.8",2023
Progressive,PGR,$220.9,"$16,249",-,-,-,"$16,469.9","$1,034","$53,830.8",-,"$1,454.4","$58,995.1","$75,465","$53,185.7","$6,388.3",-,"$6,388.3","$59,574",$584.9,"$15,721.2","$-2,802",-,"$15,891","$75,465",2022
Progressive,PGR,$202.1,"$14,380",-,-,-,"$14,582.1","$1,137.3","$51,695.8",$570,"$1,791.5","$56,550.2","$71,132.3","$47,849","$4,898.8",-,"$5,051.7","$52,900.7",$584.4,"$15,339.7",$40.7,-,"$18,231.6","$71,132.3",2021
Progressive,PGR,$76.5,"$12,179.5",-,-,-,"$12,256","$1,106","$47,706.7",$624.1,"$1,168.3","$51,842.3","$64,098.3","$41,353.6","$5,396.1",-,"$5,706.1","$47,059.7",$585.2,"$13,354.9",$931.7,-,"$17,038.6","$64,098.3",2020
Progressive,PGR,$227.4,"$10,886.2",-,-,-,"$11,113.6","$1,213.7","$39,435.6",$681,"$1,410.1","$43,796.9","$54,910.5","$36,486.6","$4,407.1",-,"$4,750.7","$41,237.3",$584.6,"$10,679.6",$341.7,-,"$13,673.2","$54,910.5",2019
Progressive,PGR,$75,"$9,193.2",-,-,-,"$9,268.2","$1,131.7","$33,758.2",$747.3,$674.8,"$37,306.8","$46,575","$31,133.8","$4,404.9",-,"$4,619.4","$35,753.2",$583.2,"$8,386.6",$-120.9,-,"$10,821.8","$46,575",2018
Progressive,PGR,$275.3,"$7,695.9",-,-,-,"$7,971.2","$1,119.6","$27,394.4",$819.3,$616.2,"$30,730","$38,701.2","$25,471.4","$3,306.3",-,"$3,945","$29,416.4",$581.7,"$6,031.7","$1,282.2",-,"$9,284.8","$38,701.2",2017
Progressive,PGR,$226.4,"$6,394",-,-,-,"$6,620.4","$1,177.1","$23,586.5",$882.2,$510.1,"$26,807.1","$33,427.5","$21,727.2","$3,148.2",-,"$3,743.2","$25,470.4",$579.9,"$5,140.4",$933.4,-,"$7,957.1","$33,427.5",2016
Progressive,PGR,$224.4,"$5,476.5",-,-,-,"$5,700.9","$1,037.2","$21,039.5",$942.5,$535.1,"$24,118.4","$29,819.3","$19,247.8","$2,707.9",-,"$3,282.1","$22,529.9",$583.6,"$4,686.6",$800.4,-,"$7,289.4","$29,819.3",2015
Progressive,PGR,$108.4,"$4,769.4",-,-,-,"$4,877.8",$960.6,"$19,105.3",$12.9,$373.8,"$20,909.8","$25,787.6","$16,595.4","$2,164.7",-,"$2,263.6","$18,859",$587.8,"$4,133.4","$1,023.1",-,"$6,928.6","$25,787.6",2014
Analog Devices,ADI,$958.061,"$1,469.734","$1,642.214",$314.013,-,"$4,384.022","$3,219.157",-,"$38,225.09",$742.936,"$44,410.46","$48,794.48","$3,200.971","$5,902.457",$998.076,"$10,028.38","$13,229.36",$82.712,"$10,356.8",$-188.302,-,"$35,565.12","$48,794.48",2023
Analog Devices,ADI,"$1,470.572","$1,800.462","$1,399.914",$267.044,-,"$4,937.992","$2,401.304",-,"$40,178.54",$519.626,"$45,364.36","$50,302.35","$2,442.655","$6,548.625","$1,223.209","$11,394.37","$13,837.03",$84.88,"$8,721.325",$-198.152,-,"$36,465.32","$50,302.35",2022
Analog Devices,ADI,"$1,977.964","$1,459.056","$1,200.61",$740.687,-,"$5,378.317","$1,979.051",$127.856,"$42,185.64",$383.938,"$46,943.75","$52,322.07","$2,770.312","$6,253.212","$1,367.175","$11,559.22","$14,329.53",$87.554,"$7,517.316",$-186.565,-,"$37,992.54","$52,322.07",2021
Analog Devices,ADI,"$1,055.86",$737.536,$608.26,$116.032,-,"$2,517.688","$1,120.561",$86.729,"$15,928.71",$311.856,"$18,950.92","$21,468.6","$1,364.986","$5,145.102","$1,040.975","$8,105.672","$9,470.658",$61.582,"$7,236.238",$-249.461,-,"$11,997.95","$21,468.6",2020
Analog Devices,ADI,$648.322,$635.136,$609.886,$91.782,-,"$1,985.126","$1,219.989",$77.324,"$16,474.1",$53.716,"$19,407.52","$21,392.64","$1,508.632","$5,192.252",$894.357,"$8,174.821","$9,683.453",$61.385,"$6,899.253",$-187.799,-,"$11,709.19","$21,392.64",2019
Analog Devices,ADI,$816.591,$639.717,$586.76,$69.058,-,"$2,112.126","$1,154.328",$28.73,"$17,030.79",$62.868,"$18,326.24","$20,438.37","$1,051.748","$6,265.674",$822.516,"$8,118.445","$9,170.193",$61.694,"$5,982.697",$-58.44,-,"$11,268.17","$20,438.37",2018
Analog Devices,ADI,"$1,047.838",$688.953,$550.816,$63.731,-,"$2,351.338","$1,107.304",$24.838,"$17,536.88",$56.04,"$18,789.96","$21,141.29","$1,596.332","$7,551.084",$125.083,"$9,383.422","$10,979.75",$61.441,"$4,910.939",$-61.359,-,"$10,161.54","$21,141.29",2017
Analog Devices,ADI,"$4,055.793",$477.609,$376.555,$64.906,-,"$4,974.863",$636.116,$21.937,"$2,228.484",$46.721,"$2,995.415","$7,970.278",$782.934,"$1,732.177",$153.466,"$2,021.726","$2,804.66",$51.363,"$4,785.799",$-73.814,-,"$5,165.618","$7,970.278",2016
Analog Devices,ADI,"$3,028.928",$466.527,$412.314,$42.538,-,"$4,079.548",$644.11,$17.482,"$2,220.043",$40.561,"$2,979.229","$7,058.777","$1,113.585",$495.341,$125.763,$872.233,"$1,985.818",$52.011,"$4,437.315",$-50.851,-,"$5,072.959","$7,058.777",2015
Analog Devices,ADI,"$2,866.468",$396.605,$367.927,$51.952,-,"$3,811.886",$622.422,$13.397,"$2,313.84",$49.786,"$3,047.804","$6,859.69",$709.056,$872.789,$263.047,"$1,392.737","$2,101.793",$51.869,"$4,231.496",$-168.526,-,"$4,757.897","$6,859.69",2014
UPS,UPS,"$6,072","$11,216",-,-,"$2,125","$19,413","$36,945",-,"$8,177","$1,888","$51,444","$70,857","$17,676","$18,916","$3,264","$35,867","$53,543",$9,"$21,055","$-3,758",-,"$17,314","$70,857",2023
UPS,UPS,"$7,595","$12,583",-,-,"$2,039","$22,217","$34,719",-,"$7,019","$3,275","$48,907","$71,124","$18,140","$17,321","$3,513","$33,181","$51,321",$9,"$21,326","$-1,549",-,"$19,803","$71,124",2022
UPS,UPS,"$10,593","$12,541",-,-,"$1,800","$24,934","$33,475",-,"$6,178","$1,080","$44,471","$69,405","$17,569","$19,784","$3,578","$37,567","$55,136",$9,"$16,179","$-3,278",-,"$14,269","$69,405",2021
UPS,UPS,"$6,316","$10,750",-,-,"$3,150","$20,216","$32,254",-,"$5,641",$697,"$42,192","$62,408","$17,016","$22,031","$3,847","$44,723","$61,739",$9,"$6,896","$-7,113",-,$669,"$62,408",2020
UPS,UPS,"$5,741","$9,552",-,-,"$1,810","$17,103","$30,482",-,"$5,980","$1,106","$40,754","$57,857","$15,413","$21,818","$2,719","$39,161","$54,574",$9,"$9,105","$-5,997",-,"$3,283","$57,857",2019
