Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Honeywell,HON,1.4119,0.3839,0.807,29.5787,15.3962,15.3962,18.0169,16.4165,12.2437,0.7259,6.3392,4.8064,75.9403,24.8069,-173.5505,8.9554,15.2826,25.6927,0.0991,0.0544,2016
Honeywell,HON,1.0916,0.2317,0.6552,30.6731,17.6978,17.6978,19.9865,17.0706,12.3584,0.7823,6.0514,4.7778,76.3945,26.3167,-235.9786,9.8285,20.2194,23.9071,0.604,0.6166,2015
Honeywell,HON,1.5021,0.2537,0.4882,28.1571,14.4668,14.4668,16.7593,14.4346,10.517,0.8868,6.5737,5.0636,72.0836,24.3421,155.2726,9.5245,18.1662,22.7359,0.9512,0.767,2014
Lam Research,LRCX,3.161,0.3786,0.6104,44.6218,29.6919,29.6919,31.6567,29.3152,25.8825,0.928,2.004,6.1729,59.1291,54.9432,70.2722,24.0178,34.1392,61.5931,16.0853,16.2757,2023
Lam Research,LRCX,2.6913,0.4433,0.7973,45.6945,31.2406,31.2406,33.1779,30.1451,26.7329,1.0018,2.3587,3.9935,91.3995,73.3517,98.7961,26.7817,40.8385,45.8359,-2.6498,-4.1304,2022
Lam Research,LRCX,3.303,0.4529,0.8299,46.5284,30.6439,30.6439,32.7439,29.8835,26.7224,0.9203,2.9081,4.8328,75.5255,64.8471,88.734,24.5936,35.4749,42.2958,10.4286,9.3895,2021
Lam Research,LRCX,3.432,0.4895,1.121,45.8817,26.6189,26.6189,29.2922,25.6351,22.4172,0.6899,2.861,4.7898,76.2032,43.4409,63.7796,15.4664,22.1753,35.6668,-5.5977,-5.0631,2020
Lam Research,LRCX,3.6095,0.4473,0.9506,45.1487,25.5318,25.5318,28.7357,25.3437,22.7008,0.8044,3.4381,6.6324,55.0331,46.3961,72.5217,18.2599,25.6425,32.7024,5.1703,4.7852,2019
Lam Research,LRCX,2.9045,0.2154,0.3673,46.6285,29.0088,29.0088,32.0856,28.4535,21.4921,0.8876,3.1511,5.0883,71.7326,36.1803,49.8332,19.0768,28.3867,41.94,3.6478,2.9847,2018
Lam Research,LRCX,3.099,0.2035,0.3855,44.9654,23.7362,23.7362,27.8815,22.6074,21.186,0.661,3.5771,4.7888,76.219,24.2978,32.7081,14.0048,19.3537,43.2054,3.3336,3.0298,2017
Lam Research,LRCX,3.8102,0.3563,0.7089,44.4949,18.2514,18.2514,24.394,16.3122,15.5295,0.4799,3.3614,4.6634,78.269,14.9793,22.0207,7.4529,9.6417,38.0901,3.2727,3.8466,2016
Lam Research,LRCX,2.3831,0.1578,0.4417,43.4341,14.9837,14.9837,22.4925,14.0864,12.4651,0.5616,3.1536,4.8093,75.8954,12.2654,20.3009,7.0006,10.33,33.7155,0.3271,-0.855,2015
Lam Research,LRCX,3.0238,0.1659,0.302,43.5717,14.7086,14.7086,21.822,15.7003,13.7236,0.5764,3.5109,5.7547,63.4264,12.571,23.6863,7.9102,10.4852,30.9808,-0.042,0.9437,2014
Stryker,SYK,1.5804,0.3696,0.6989,63.7038,18.9677,18.9677,23.9828,17.9188,15.4405,0.5136,1.5362,5.4444,67.0419,17.0225,-254.6259,7.9299,10.731,48.9161,2.8061,2.846,2023
Stryker,SYK,1.6302,0.4164,0.7853,62.7568,15.3992,15.3992,20.8087,14.5428,12.7812,0.5002,1.7199,5.175,70.5309,14.1911,-74.8809,6.393,8.2815,43.8764,-1.6697,-1.8348,2022
Stryker,SYK,2.202,0.456,0.8388,64.1104,15.104,15.104,20.8908,13.3329,11.6554,0.494,1.8527,5.6612,64.4745,13.4032,-69.2121,5.7578,7.2909,39.4093,-0.0817,-0.1744,2021
Stryker,SYK,1.9256,0.5028,1.0693,63.1106,15.4902,15.4902,21.1484,13.6158,11.1421,0.418,1.5152,5.3132,68.6966,12.221,-30.4688,4.6577,6.0766,34.7886,2.8496,3.2773,2020
Stryker,SYK,2.5132,0.4441,0.8659,65.1438,18.2276,18.2276,23.4547,17.2131,13.9949,0.4934,1.7409,5.1448,70.945,16.2645,-425.9714,6.9049,9.0416,34.1976,-1.0957,-1.2999,2019
Stryker,SYK,2.0248,0.4198,0.8405,65.7158,18.653,18.653,23.9688,17.3223,26.1231,0.4995,1.578,5.8323,62.5822,30.2899,-356.7269,13.0486,17.5752,31.3301,2.7614,2.8306,2018
Stryker,SYK,2.2935,0.3977,0.7236,65.7345,18.4587,18.4587,23.6178,16.5783,8.1967,0.5606,1.7298,5.6615,64.4704,10.2204,-153.3835,4.5952,6.1557,26.656,-0.9578,-1.2366,2017
Stryker,SYK,2.4971,0.4118,0.724,66.2605,19.2053,19.2053,24.0265,16.9625,14.5431,0.5542,1.8823,5.7575,63.3956,17.2461,-524.5223,8.0597,10.1441,25.4939,2.4839,1.8983,2016
Stryker,SYK,2.2681,0.2751,0.4697,66.3784,18.711,18.711,22.7026,17.4442,14.4681,0.6131,2.0403,5.9844,60.9924,16.9075,55.7536,8.8701,12.2562,22.8177,-2.0797,-2.1799,2015
Stryker,SYK,1.9466,0.2741,0.4622,65.6951,12.8786,12.8786,16.7855,11.9897,5.323,0.5599,2.0901,6.1546,59.3054,5.9919,21.5391,2.9805,4.3493,22.7381,-0.2807,-0.379,2014
Booking Holdings,BKNG,1.2779,1.2746,-5.3568,100,27.311,27.311,29.67,25.6541,20.0749,0.8777,-,6.5678,55.5743,-156.3047,-59.7104,17.6198,42.9158,-79.7721,37.403,37.1468,2023
Booking Holdings,BKNG,1.8643,0.8203,4.7434,100,29.8537,29.8537,32.4927,22.9549,17.8935,0.6739,-,7.6671,47.6059,109.9209,-164.9407,12.0579,19.7571,73.4754,95.4588,93.6204,2022
Booking Holdings,BKNG,2.1045,0.6124,1.9021,100,22.7779,22.7779,26.6198,13.3692,10.6315,0.4635,-,8.0692,45.2336,18.8572,94.4084,4.9279,7.3087,150.4408,66.1134,65.7122,2021
Booking Holdings,BKNG,3.5638,0.7095,2.644,100,-9.2849,-9.2849,13.0812,8.3431,0.8682,0.3107,-,12.8469,28.4116,1.2058,4.9747,0.2697,0.3503,119.458,-109.7508,-108.2413,2020
Booking Holdings,BKNG,1.8325,0.5935,1.6263,100,35.4772,35.4772,38.9752,39.546,32.2913,0.704,-,8.9679,40.7009,81.999,456.379,22.7315,33.3356,143.2504,0.6469,1.394,2019
Booking Holdings,BKNG,2.3648,0.5277,1.1172,100,36.766,36.766,40.1046,33.2829,27.5212,0.6403,-,9.5384,38.2663,45.5094,106.6133,17.6224,21.4946,192.5184,17.8431,14.4033,2018
Booking Holdings,BKNG,2.5829,0.4719,0.9568,98.0916,35.7858,35.7858,39.2714,34.6897,18.4607,0.4983,-,10.4113,35.058,20.7886,36.8894,9.1981,10.9777,232.3197,13.7462,12.3753,2017
Booking Holdings,BKNG,1.8895,0.387,0.7298,96.137,27.0502,27.0502,39.4024,25.2537,19.8734,0.5415,-,12.4902,29.2229,21.741,39.3233,10.7617,13.3278,199.6451,17.4875,16.464,2016
Booking Holdings,BKNG,2.4687,0.4118,0.7002,93.1463,35.3308,35.3308,39.0901,33.9151,27.6601,0.5295,-,14.297,25.5298,29.0077,78.4326,14.6457,17.0615,177.2851,7.1274,6.2367,2015
Booking Holdings,BKNG,3.709,0.3086,0.4507,89.8384,36.4052,36.4052,39.5772,35.4117,28.6871,0.5715,-,13.1108,27.8396,28.2694,83.3519,16.3954,19.5446,164.9567,11.0552,10.1861,2014
ConocoPhillips,COP,1.4323,0.266,0.3843,61.8039,29.7794,29.7794,44.3815,27.8076,18.7063,0.6106,16.0036,10.7004,34.1109,22.2346,22.2346,11.4226,16.3191,41.8291,-5.5929,-9.1654,2023
ConocoPhillips,COP,1.4594,0.2526,0.3467,57.9641,35.5215,35.5215,44.9596,34.359,22.7372,0.8756,28.3306,11.5909,31.4903,38.9142,38.9142,19.9086,29.0834,39.2228,9.3554,6.8869,2022
ConocoPhillips,COP,1.3352,0.2921,0.439,61.7324,28.5756,28.5756,43.9844,26.2922,16.7098,0.5333,15.3162,7.2487,50.3537,17.7928,17.7928,8.9112,12.5959,34.8675,8.3423,8.7303,2021
ConocoPhillips,COP,2.2486,0.3307,0.5149,50.483,-11.1861,-11.1861,18.7941,-16.3066,-14.0268,0.3075,9.516,6.992,52.2024,-8.8948,-8.8948,-4.24,-5.953,27.9474,-5.4287,-5.3552,2020
ConocoPhillips,COP,2.4014,0.2967,0.425,65.6804,29.1628,29.1628,46.6594,25.9722,19.6046,0.52,12.2661,10.7821,33.8523,20.7047,20.7047,10.2916,14.5606,32.3081,-1.1195,0.4766,2019
ConocoPhillips,COP,1.795,0.3166,0.4668,62.1375,28.5176,28.5176,44.8085,25.7521,16.1567,0.5534,14.5611,9.5223,38.3313,19.6638,19.6638,9.0097,13.4378,28.1671,5.2067,-7.206,2018
ConocoPhillips,COP,1.7572,0.3574,0.6397,58.8479,-3.4373,-3.4373,18.681,-8.0254,-2.624,0.4442,12.65,7.5426,48.3919,-2.5746,-2.5746,-1.0809,-1.6545,26.1667,2.2606,12.7286,2017
ConocoPhillips,COP,1.2461,0.4264,0.7743,51.1248,-15.9237,-15.9237,23.0214,-22.7012,-14.8399,0.2714,11.6955,7.1353,51.1539,-10.1033,-10.1033,-3.9645,-5.7953,28.4708,-2.5617,1.0819,2016
ConocoPhillips,COP,0.9495,0.3691,0.6207,46.2809,-19.1078,-19.1078,11.9121,-23.4007,-14.3139,0.3173,14.7847,6.8531,53.2604,-10.9051,-10.9051,-4.4838,-6.8797,32.4289,-7.2022,-1.296,2015
ConocoPhillips,COP,1.3061,0.2998,0.4317,56.5106,18.8339,18.8339,34.7083,16.9137,12.3728,0.4764,18.1397,8.1559,44.7531,11.109,11.109,4.9829,7.7783,42.4517,0.2802,-7.8579,2014
Intel,INTC,1.5424,0.2993,0.448,40.0365,0.1715,0.1715,17.8782,1.4052,3.1146,0.2831,2.9224,15.94,22.8983,1.5232,2.1534,0.8743,1.0673,26.0088,-1.0197,-1.0576,2023
Intel,INTC,1.5676,0.2673,0.4071,42.6079,3.7016,3.7016,24.3744,12.3196,12.7097,0.3463,2.7365,15.2562,23.9247,7.7619,11.506,4.4025,5.687,24.9664,-3.4589,-4.564,2022
Intel,INTC,2.1323,0.26,0.3994,55.4452,24.6204,24.6204,39.5424,27.4638,25.1417,0.4692,3.2674,8.3561,43.6805,20.828,32.4864,11.7977,15.4134,23.4376,-1.2725,-2.8278,2021
Intel,INTC,1.9087,0.2949,0.4492,56.0083,30.4083,30.4083,46.1261,32.2062,26.8394,0.5086,4.0649,11.4814,31.7905,25.7891,46.4,13.6514,18.1833,19.9503,1.0645,1.2739,2020
Intel,INTC,1.4002,0.2462,0.3742,58.5562,30.6191,30.6191,45.6625,33.4301,29.2476,0.5271,3.4109,9.3961,38.8458,27.1573,52.0977,15.4171,20.4723,18.0662,1.1492,0.7539,2019
Intel,INTC,1.7314,0.2518,0.3535,61.7336,32.9099,32.9099,45.7331,32.9113,29.7157,0.5537,3.7379,10.5397,34.6309,28.2352,55.0924,16.4524,21.1246,16.5109,1.6879,0.8946,2018
Intel,INTC,1.6934,0.2662,0.3885,62.2967,28.7599,28.7599,41.7122,32.4278,15.2977,0.5092,3.3887,11.1933,32.6087,13.9107,30.1113,7.7899,10.2078,14.7256,0.0995,-0.3622,2017
Intel,INTC,1.749,0.2377,0.3818,61.0117,22.1143,22.1143,35.2316,21.7826,17.3708,0.524,4.1696,12.6625,28.8253,15.577,24.1972,9.1029,11.8745,14.0013,0.5874,0.1101,2016
Intel,INTC,2.4492,0.247,0.3711,62.6484,25.2949,25.2949,41.0315,25.6743,20.6305,0.5456,4.0015,11.5636,31.5645,18.6953,24.9236,11.2558,14.0777,12.928,-0.1524,0.3492,2015
Intel,INTC,1.7319,0.1775,0.2444,63.7355,27.4691,27.4691,42.7707,28.2817,20.9486,0.6079,4.7416,12.6203,28.9217,20.9505,28.8574,12.7356,17.231,11.766,-0.0377,0.0651,2014
Eaton,ETN,1.507,0.3018,0.4861,36.3597,16.7486,16.7486,20.7406,16.4985,13.8731,0.6036,3.9481,5.1835,70.4162,16.9018,-322.6226,8.3862,11.8002,47.7441,2.7153,2.1028,2023
Eaton,ETN,1.3752,0.3277,0.5069,33.1872,14.4323,14.4323,19.0295,14.0276,11.8639,0.5927,4.0423,5.0913,71.6914,14.4422,-76.9183,7.0429,9.7102,42.9236,0.9339,1.1708,2022
Eaton,ETN,1.0415,0.2934,0.5215,32.2753,12.5484,12.5484,17.2458,14.7544,10.9232,0.5768,4.4773,5.9533,61.3106,13.0448,-51.6486,6.3068,9.2174,41.2513,-1.9011,-2.2903,2021
Eaton,ETN,1.5606,0.3189,0.5382,30.5185,10.2139,10.2139,14.7553,9.7771,7.8956,0.5611,5.8834,6.1494,59.3549,9.4503,-67.2209,4.4463,6.4368,37.6112,-0.9139,-0.4521,2020
Eaton,ETN,1.7007,0.3264,0.5158,32.9687,13.3848,13.3848,17.5175,12.1131,10.3366,0.652,5.1116,6.2235,58.6491,13.7172,-112.8506,6.7459,9.2393,39.0346,2.1172,2.0155,2019
Eaton,ETN,1.4726,0.2954,0.4659,32.8474,12.4532,12.4532,16.632,11.2176,9.9264,0.695,5.2104,5.6011,65.1659,13.2945,-105.6102,6.9021,9.3671,38.1067,0.1196,-0.0103,2018
Eaton,ETN,1.6428,0.293,0.4483,32.5819,12.4387,12.4387,16.9183,16.5066,14.6295,0.6254,5.2504,5.1747,70.535,17.2701,-193.5191,9.1531,12.2092,39.3044,0.3344,0.2598,2017
Eaton,ETN,1.2822,0.3091,0.5519,32.1619,11.6473,11.6473,16.3519,10.7257,9.7027,0.648,5.7101,5.5469,65.8024,12.795,-51.6277,6.2968,8.8397,33.3734,0.4724,0.467,2016
Eaton,ETN,1.4305,0.3371,0.5524,31.4121,11.1724,11.1724,15.6078,10.2278,9.4558,0.6728,6.1576,5.9945,60.8888,12.9604,-46.3163,6.3686,8.5912,33.1975,1.2186,1.4608,2015
Eaton,ETN,1.5126,0.3363,0.5704,30.6226,8.0037,8.0037,12.3625,7.8086,7.9505,0.6726,6.444,6.15,59.3497,11.3833,-39.1106,5.3774,7.5556,33.8513,-0.8546,-0.892,2014
Charles Schwab,SCHW,0.4325,0.3895,0.7979,100,41.6521,41.6521,53.1613,33.8589,24.6802,0.0382,-,0.2743,1330.544,15.9505,24.4228,1.0274,7.553,22.4611,9.6113,9.7417,2023
Charles Schwab,SCHW,0.3849,0.3626,0.696,100,49.9181,49.9181,62.5518,45.2172,31.9574,0.0376,-,0.3118,1170.683,26.7006,45.2672,1.3018,12.5061,19.7544,-0.0304,-0.0602,2022
Charles Schwab,SCHW,0.4089,0.2516,0.4225,100,47.8618,47.8618,66.8143,41.6469,28.9417,0.0278,-,0.2045,1784.893,12.6439,16.7621,0.8775,7.7885,29.7169,-3.6584,-3.7016,2021
Charles Schwab,SCHW,0.3734,0.1956,0.2432,100,41.981,41.981,60.7134,36.7804,26.0286,0.0213,-,0.1814,2011.855,6.8264,9.6697,0.6009,4.7337,29.8095,-2.2895,-2.1928,2020
Charles Schwab,SCHW,0.3391,0.2547,0.3417,100,48.7921,48.7921,56.2074,45.2197,32.8887,0.0365,-,0.4925,741.0647,19.5441,18.1658,1.2598,12.6958,14.8256,-2.0877,-2.2053,2019
Charles Schwab,SCHW,0.2966,0.2497,0.3328,100,49.9803,49.9803,56.4548,45.0257,32.8563,0.0342,-,0.468,779.9659,19.6174,18.0373,1.1829,12.7305,15.5131,9.7722,9.649,2018
Charles Schwab,SCHW,1.0842,0.2042,1.0663,100,47.54,47.54,54.6298,42.3532,25.2959,0.0354,-,0.406,898.947,14.9631,13.6085,0.9676,10.1126,13.7698,-3.321,-3.3572,2017
Charles Schwab,SCHW,0.327,0.149,0.1751,100,45.0923,45.0923,51.7786,40.0241,23.3485,0.0335,-,0.4182,872.8664,13.851,12.5515,0.8456,9.7891,12.3211,1.7619,1.703,2016
Charles Schwab,SCHW,0.3843,0.1767,0.2147,100,41.0815,41.0815,47.1317,35.721,21.3793,0.0347,-,0.3565,1023.773,12.1159,12.0644,0.7877,8.8888,10.1504,-0.8466,-0.7429,2015
Charles Schwab,SCHW,0.4413,0.1386,0.1609,100,40.0462,40.0462,45.3945,34.9125,20.8155,0.0392,-,0.3754,972.3292,12.0849,12.7645,0.8542,9.6409,9.005,0.5049,0.3932,2014
