Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
CVS Health,CVS,0.8569,0.4335,0.8039,39.3201,3.8412,3.8412,5.0615,3.1229,2.3322,1.4327,12.0443,10.1563,35.9383,10.9192,-19.0745,3.3508,6.186,59.5,-1.8197,-2.1082,2023
CVS Health,CVS,0.9454,0.4129,0.7281,38.942,2.4666,2.4666,3.7765,1.8098,1.3369,1.4126,10.3139,11.8224,30.8737,6.0291,-13.8757,1.8955,3.5396,55.2069,-1.5159,-1.681,2022
CVS Health,CVS,0.885,0.4081,0.7452,39.8164,4.5565,4.5565,6.2398,3.6072,2.739,1.2537,9.8988,11.9566,30.5272,10.5982,-24.382,3.4288,6.2732,57.0204,1.6696,1.6281,2021
CVS Health,CVS,0.9089,0.4593,0.9275,38.9738,5.177,5.177,6.8298,3.6359,2.6717,1.1647,8.8658,12.3588,29.5335,10.3313,-17.5664,3.1212,5.5862,53.2069,2.2286,2.2567,2020
CVS Health,CVS,0.9437,0.5021,1.0672,38.1878,4.6683,4.6683,6.3705,3.5038,2.5836,1.1543,9.0614,13.0895,27.885,10.3335,-13.616,2.9809,5.1455,49.2857,1.3538,1.4223,2019
CVS Health,CVS,1.028,0.5496,1.2543,19.5972,2.0665,2.0665,6.6235,0.7226,-0.3053,0.9904,9.5105,11.0362,33.073,-1.0181,1.0519,-0.3034,-0.4585,45.207,0.6721,0.5939,2018
CVS Health,CVS,1.019,0.3704,0.7163,16.9591,5.1616,5.1616,6.6012,4.4744,3.5836,1.9424,10.0319,14.0191,26.0359,17.5912,-46.0934,6.9704,11.0746,37.1746,-1.5792,-1.391,2017
CVS Health,CVS,1.1826,0.4102,0.7474,17.4676,5.8498,5.8498,7.2438,4.8647,2.9947,1.8796,9.9277,14.596,25.0068,14.4432,-35.6425,5.6319,8.519,34.7163,1.815,1.8249,2016
CVS Health,CVS,1.2585,0.4138,0.7382,17.3058,6.1811,6.1811,7.5458,5.6207,3.4164,1.6583,9.0538,12.8945,28.3066,14.058,-35.3833,5.6579,8.2401,33.7902,0.6228,0.3695,2015
CVS Health,CVS,1.3656,0.2345,0.3395,18.2016,6.3135,6.3135,7.6991,5.5092,3.3322,1.8786,9.5557,14.387,25.3701,12.2356,9882.979,6.2612,9.3662,33.3009,2.2437,2.0002,2014
Moody's,MCO,1.7364,0.6682,2.0141,71.4841,36.1224,36.1224,42.4273,32.7079,27.1636,0.4046,-,3.566,102.3555,46.2601,-35.5045,10.9971,15.3479,19.0495,3.7097,3.7691,2023
Moody's,MCO,1.7238,0.7332,2.7479,70.5011,34.4367,34.4367,40.4901,32.1873,25.128,0.3811,-,3.3099,110.2743,51.0971,-25.6343,9.5756,13.6337,14.678,-2.6901,-3.4825,2022
Moody's,MCO,1.607,0.7177,2.5422,73.6732,45.7382,45.7382,49.8713,44.3069,35.6063,0.4236,-,3.6151,100.9649,75.9259,-39.8919,15.0817,21.4348,15.7078,-0.6659,-0.8616,2021
Moody's,MCO,2.0293,0.7846,3.6427,72.5377,44.461,44.461,48.5571,41.5007,33.1037,0.4328,-,3.7559,97.1793,100.7941,-38.4882,14.3203,21.7105,9.4231,2.5943,2.4104,2020
Moody's,MCO,1.9242,0.8704,6.716,71.2777,41.375,41.375,45.5167,37.4819,29.4471,0.4704,-,3.4031,107.2551,171.9615,-32.5587,13.9211,22.2863,4.4276,1.2268,1.3347,2019
Moody's,MCO,1.6136,0.8885,8.6524,71.9559,42.0437,42.0437,46.3651,37.6322,29.4846,0.4664,-,3.4522,105.7292,201.2195,-28.139,13.8568,22.4414,3.4291,3.6277,3.6281,2018
Moody's,MCO,1.2507,1.023,-48.2202,71.0752,43.3159,43.3159,47.0742,42.5071,23.8107,0.4892,-,3.6646,99.6023,-877.2845,-18.3283,11.7288,20.1753,-0.6017,-2.5565,-2.4355,2017
Moody's,MCO,1.3397,1.5046,-3.2736,71.7108,18.0595,18.0595,21.5748,15.4819,7.3969,0.6766,-,4.0615,89.8677,-26.8471,-11.7497,5.1771,13.5482,-5.3872,0.5538,0.4019,2016
Moody's,MCO,2.6616,1.1093,-10.152,71.9816,42.2844,42.2844,45.5417,39.5925,27.0139,0.6828,-,4.3448,84.0092,-285.1652,-59.04,18.6087,31.1589,-1.6983,1.1461,1.056,2015
Moody's,MCO,2.2392,0.9834,59.3776,72.0991,43.1605,43.1605,46.0277,43.8173,29.6524,0.7141,-,4.2079,86.7427,2345.02,-75.9991,21.5464,38.8387,0.2099,0.5975,0.4393,2014
Trane Technologies,TT,1.1349,0.3618,0.6812,33.1335,16.371,16.371,18.3402,14.5229,11.449,0.9116,5.4925,5.9786,61.0508,29.4841,-82.1612,10.6689,18.8169,30.8884,3.9553,3.8927,2023
Trane Technologies,TT,1.1218,0.3829,0.7922,31.0461,15.126,15.126,17.1495,13.5827,10.9838,0.8844,5.5306,5.7522,63.454,29.4208,-67.4629,9.9339,18.1554,26.6804,-0.1524,-0.4953,2022
Trane Technologies,TT,1.3616,0.4173,0.7719,31.6177,14.3127,14.3127,16.4306,12.6673,10.069,0.7828,6.3149,5.8189,62.7268,23.2293,-57.4311,8.0687,13.5367,26.6719,0.6522,0.3952,2021
Trane Technologies,TT,1.5916,0.4116,0.8203,30.5379,12.307,12.307,14.67,10.3431,6.8641,0.686,7.2749,5.6558,64.5352,15.4253,-45.0207,5.4602,9.0758,26.9133,-1.951,-1.7206,2020
Trane Technologies,TT,1.7741,0.4024,0.7622,30.5172,12.7724,12.7724,14.981,10.6983,10.7901,0.6381,7.1058,5.9855,60.9808,15.8676,-102.0582,5.6621,9.4832,30.6851,2.225,2.4931,2019
Trane Technologies,TT,1.3282,0.3462,0.5791,30.4712,12.2499,12.2499,14.5369,10.1897,10.8362,0.689,5.1153,4.6073,79.2226,14.4788,-40.4404,5.7098,9.4665,29.2049,-0.2739,-0.5217,2018
Trane Technologies,TT,1.2674,0.2909,0.5639,30.8926,11.7295,11.7295,14.2179,9.9869,9.1748,0.7812,6.3081,5.7308,63.6904,18.5614,-54.1207,7.3608,13.1613,28.8878,0.0874,-0.1025,2017
Trane Technologies,TT,1.554,0.3557,0.6058,31.098,11.8677,11.8677,14.4749,12.89,10.9276,0.7765,6.7166,6.0769,60.0637,21.7287,-53.5667,8.3909,13.9993,25.9388,2.498,2.6992,2016
Trane Technologies,TT,1.2634,0.3871,0.7174,30.2488,11.2152,11.2152,13.9527,9.3822,4.9967,0.7956,6.5765,6.1846,59.0171,12.0272,-18.7207,4.2297,7.3712,22.5039,-0.2305,-0.2948,2015
Trane Technologies,TT,1.5569,0.3823,0.6988,30.3194,10.8964,10.8964,13.4749,9.3814,7.2273,0.7452,6.6103,6.0837,59.9962,15.1471,-29.2715,5.2935,9.3562,22.9951,-0.1112,-0.1794,2014
Diageo,DEO,1.5328,0.6184,1.8881,60.1806,29.6068,29.6068,32.0391,26.9377,19.0932,0.4457,0.8303,5.3466,68.2676,34.5153,-151.8222,9.1613,13.1727,19.852,0.9294,0.7244,2023
Diageo,DEO,1.6285,0.6259,1.8947,59.674,26.9861,26.9861,33.296,27.4483,21.6249,0.458,0.8587,5.527,66.0392,38.2526,-160.1359,9.9793,14.3104,19.039,-2.6072,-2.6015,2022
Diageo,DEO,1.5321,0.6151,1.8044,61.3448,28.5335,28.5335,33.8921,28.3912,21.0264,0.4232,0.842,5.0136,72.8016,35.0851,-139.7823,9.1412,13.506,20.2814,0.6226,-0.4434,2021
Diageo,DEO,1.6025,0.6111,1.8228,60.4335,29.3018,29.3018,32.8124,29.1055,20.8906,0.3985,0.8334,5.0328,72.5242,33.1989,-119.9743,8.7597,12.9105,17.7371,3.4184,3.4808,2020
Diageo,DEO,1.7659,0.6427,2.0814,60.3982,18.1841,18.1841,33.8325,17.3843,11.9895,0.3528,0.8063,5.1073,71.4657,17.2275,-50.8392,4.3653,6.155,16.6138,-1.9542,-2.0616,2019
Diageo,DEO,1.3384,0.5135,1.2812,62.1823,31.4137,31.4137,34.3204,32.9137,24.559,0.4111,0.8893,4.6334,78.7755,32.8574,-138.9837,10.6627,15.9849,20.212,0.2646,0.0771,2018
Diageo,DEO,1.3665,0.4143,0.8831,61.9008,30.3461,30.3461,34.3994,30.749,24.8459,0.4093,0.924,4.4342,82.3148,26.842,-366.0109,10.5805,15.7208,23.4173,0.3622,0.1365,2017
Diageo,DEO,1.2991,0.3667,0.8015,61.1618,29.5353,29.5353,32.5311,29.5353,22.0913,0.4177,0.9774,4.6489,78.5129,23.5035,-525.4637,9.7996,14.8837,22.157,0.2907,0.4001,2016
Diageo,DEO,1.4307,0.4571,1.0716,59.4564,27.0959,27.0959,31.6071,27.258,21.402,0.368,0.9284,3.9036,93.5041,23.2024,-107.8539,8.2903,12.5967,21.9436,-0.3825,0.0268,2015
Diageo,DEO,1.4499,0.4746,1.1276,57.3661,25.867,25.867,29.9362,27.1248,22.0198,0.419,1.0079,4.4407,82.1951,26.653,-124.9113,9.5605,14.0043,21.1863,1.7634,1.7481,2014
Transdigm Group,TDG,4.2673,1.114,-9.9848,58.3447,44.3888,44.3888,48.5953,26.0592,19.1344,0.3297,1.6974,5.3537,68.1777,-65.6724,-9.4728,6.5048,7.4862,-35.764,7.7498,7.3644,2023
Transdigm Group,TDG,3.9614,1.2414,-5.2562,57.0823,40.7994,40.7994,45.4227,20.7589,14.3673,0.2998,1.7492,5.6143,65.0129,-22.9952,-5.7135,4.7827,5.5502,-69.2776,0.6551,0.4084,2022
Transdigm Group,TDG,4.2273,1.1768,-6.8722,52.376,35.2439,35.2439,40.2043,14.902,12.6511,0.2484,1.9283,6.0657,60.174,-23.4021,-4.7726,3.5258,4.1368,-52.7126,-5.5357,-5.5012,2021
Transdigm Group,TDG,4.3069,1.2574,-5.0426,51.8715,34.3132,34.3132,39.8001,14.5013,10.0725,0.2774,1.9143,7.0875,51.4991,-16.4567,-4.5137,3.5499,4.2359,-72.9224,3.1409,3.1201,2020
Transdigm Group,TDG,3.1632,1.2123,-5.8596,53.7814,36.8754,36.8754,42.4852,20.3523,14.9148,0.3213,1.9578,4.8905,74.6353,-29.1609,-6.2537,5.1738,6.1907,-53.9449,-0.3529,-0.8517,2019
Transdigm Group,TDG,4.0619,1.1691,-7.1205,57.1241,43.4269,43.4269,47.3104,25.8725,23.6421,0.3124,2.0291,5.411,67.4556,-53.1941,-9.7962,7.8869,8.9961,-34.2942,4.1776,4.1435,2018
Transdigm Group,TDG,2.4496,1.3496,-3.9857,56.6343,42.3152,42.3152,47.4311,23.8973,12.4884,0.3513,2.0798,5.5088,66.2578,-21.2978,-6.0353,6.3007,7.445,-56.825,2.0361,1.5405,2017
Transdigm Group,TDG,3.8941,1.0701,-15.6497,54.4888,39.9746,39.9746,44.3223,24.22,18.396,0.2957,1.9935,5.5027,66.3313,-90.0112,-7.2439,5.4671,6.3112,-12.2151,2.9647,3.1509,2016
Transdigm Group,TDG,2.7169,1.1469,-8.0416,53.5568,39.6733,39.6733,43.7167,23.5241,16.3956,0.326,2.1259,6.0961,59.8742,-43.0713,-6.1562,5.3855,6.3272,-19.3407,-0.2934,-0.6637,2015
Transdigm Group,TDG,2.8837,1.2741,-4.8025,53.4313,39.1006,39.1006,43.7497,18.9013,7.5976,0.3512,2.4071,6.7545,54.038,-19.723,-4.8729,4.5422,5.4055,-29.6869,0.9595,1.0056,2014
American Noble Gas,INFY,2.3053,-,-,30.0991,20.6551,20.6551,23.699,23.4134,17.0617,1.1234,-,3.6036,101.2884,29.8821,33.1381,19.1793,29.8821,2.5616,0.0782,0.0902,2023
American Noble Gas,INFY,1.8088,-,-,30.2163,21.0026,21.0026,23.8799,22.6499,16.3683,1.1894,-,3.6755,99.3068,32.3396,36.6958,19.4815,32.3396,2.23,-0.1116,-0.1191,2022
American Noble Gas,INFY,1.9998,-,-,32.5854,23.0213,23.0213,25.8782,24.744,18.1657,1.0486,-,3.6078,101.1688,29.6978,33.1546,19.0807,29.6978,2.3835,0.0264,0.0248,2021
American Noble Gas,INFY,2.545,-,-,34.9016,24.5188,24.5188,27.7708,26.5172,19.2685,0.9147,-,3.6961,98.7527,24.9762,27.9429,17.6931,24.9762,2.4739,0.1543,0.1963,2020
American Noble Gas,INFY,2.6159,-,-,33.0829,21.3146,21.3146,24.4992,24.2175,18.2394,1.0424,-,3.7766,96.6479,26.8705,30.1639,19.0702,26.8705,2.0518,0.0926,0.0637,2019
American Noble Gas,INFY,2.8385,-,-,34.8504,22.8494,22.8494,25.2818,25.4513,18.6372,0.963,-,4.0394,90.3606,23.4043,25.0341,17.9563,23.4043,2.1679,0.0197,0.0082,2018
American Noble Gas,INFY,3.5457,-,-,35.9996,24.3075,24.3075,26.9495,28.7321,22.726,0.8926,-,4.097,89.0895,24.9598,25.9418,20.2856,24.9598,4.5829,0.0409,0.0621,2017
American Noble Gas,INFY,3.8325,-,-,36.8535,24.6865,24.6865,27.1748,29.134,20.964,0.7941,-,4.1462,88.0319,20.1185,21.4989,16.6485,20.1185,2.3269,0.0517,0.0521,2016
American Noble Gas,INFY,3.9049,-,-,37.375,24.9974,24.9974,27.334,30.0074,21.5977,0.835,-,4.3844,83.2497,22.0077,23.8411,18.0348,22.0077,2.0397,0.0232,0.0131,2015
American Noble Gas,INFY,4.1489,-,-,38.3079,25.9213,25.9213,27.9302,32.3499,23.1087,0.8206,-,4.336,84.1792,22.9742,24.654,18.9637,22.9742,3.8335,-0.0541,-0.0356,2014
NXP Semiconductors,NXPI,1.9129,0.5317,1.2472,56.8921,27.5761,27.5761,35.9069,25.2486,21.0681,0.5451,2.6818,14.8501,24.5789,31.4955,-147.2092,11.5879,14.7478,34.8381,-1.3101,-0.4333,2023
NXP Semiconductors,NXPI,2.1208,0.5906,1.4425,56.9254,28.7543,28.7543,38.2204,25.4676,21.1056,0.5683,3.1919,13.7552,26.5354,36.6021,-80.6204,12.1923,14.9855,29.8308,3.5879,2.4496,2022
NXP Semiconductors,NXPI,2.1321,0.6096,1.5616,54.8405,23.3481,23.3481,34.7555,19.7053,16.9122,0.5302,4.2019,11.9859,30.4524,28.1536,-39.0174,9.1354,10.9907,25.552,2.4176,0.886,2021
NXP Semiconductors,NXPI,2.1438,0.454,0.8315,49.1756,4.8537,4.8537,27.9378,0.0116,0.6038,0.4339,4.2495,11.2575,32.4228,0.8742,-2.6016,0.4031,0.4773,32.6268,0.4455,0.8377,2020
NXP Semiconductors,NXPI,1.8241,0.4327,0.7628,52.0221,7.2209,7.2209,30.2805,3.2781,2.7374,0.4435,3.573,13.3089,27.4254,2.8172,-6.9494,1.3589,1.5981,34.306,-4.9958,-4.8987,2019
NXP Semiconductors,NXPI,1.5436,0.3688,0.6879,51.568,28.8083,28.8083,49.9309,25.2472,23.4719,0.4369,3.5622,11.8775,30.7303,21.1226,-85.7251,10.4877,13.3318,36.5109,6.2193,5.9534,2018
NXP Semiconductors,NXPI,2.2237,0.3006,0.4853,49.9028,22.7096,22.7096,46.1863,18.7554,23.9304,0.3849,3.7516,10.5302,34.6624,16.796,-189.0183,9.4474,11.7471,39.4461,0.451,-0.0233,2017
NXP Semiconductors,NXPI,2.2187,0.44,0.8235,42.8406,-1.5793,-1.5793,21.6361,-6.3487,2.1057,0.3815,4.8778,9.1946,39.6973,2.3216,-5.1491,1.0402,1.3001,33.2625,1.3078,1.5269,2016
NXP Semiconductors,NXPI,1.8885,0.4291,0.8,45.681,33.0274,33.0274,41.5014,24.3567,25.0123,0.2315,1.7637,5.8271,62.6381,13.8862,-24.5887,6.0674,7.9272,33.6692,-0.5874,-0.6154,2015
NXP Semiconductors,NXPI,1.9924,0.8309,4.9388,46.7505,18.5762,18.5762,25.7482,11.3157,9.5449,0.8244,3.9828,9.5228,38.3292,75.7803,-32.0655,8.8613,12.814,3.444,2.4115,1.9236,2014
Equinix,EQIX,1.1282,0.5432,1.2806,48.3685,17.6264,17.6264,40.3893,13.73,11.8364,0.2508,-,8.1572,44.7457,7.759,19.201,2.9677,3.5446,132.1828,1.947,-6.1165,2023
Equinix,EQIX,1.798,0.5642,1.3087,48.3485,16.5291,16.5291,40.6791,11.4189,9.6976,0.2396,-,8.4911,42.9863,6.1237,17.8195,2.3245,2.6687,124.2249,4.0945,9.6645,2022
Equinix,EQIX,1.8413,0.5548,1.2628,47.6693,16.7004,16.7004,41.9196,9.1771,7.5381,0.2377,-,9.7323,37.5042,4.5923,13.9807,1.7899,2.0445,120.1462,2.048,-4.0123,2021
Equinix,EQIX,1.2886,0.532,1.1717,48.7486,17.5531,17.5531,41.544,8.6058,6.1644,0.2221,-,8.8639,41.1782,3.4801,12.3745,1.3703,1.6285,119.3048,2.5936,0.6128,2020
Equinix,EQIX,1.3312,0.5551,1.3377,49.4766,21.0284,21.0284,44.3626,12.452,9.1233,0.2321,-,8.0712,45.2225,5.7378,25.931,2.1166,2.5528,103.629,0.8956,6.8381,2019
Equinix,EQIX,1.0004,0.6011,1.5498,48.6267,19.2715,19.2715,43.7429,8.5384,7.2039,0.2505,-,8.0487,45.3488,5.0609,736.682,1.8047,2.0186,89.4339,4.0747,-5.7939,2018
Equinix,EQIX,1.8098,0.592,1.4716,49.7955,18.5196,18.5196,42.9432,6.566,5.3333,0.2337,-,7.58,48.1533,3.4013,439.1274,1.2465,1.3879,86.6645,4.168,-10.1306,2017
Equinix,EQIX,1.4266,0.6015,1.5483,49.5882,17.1302,17.1302,40.8385,4.4258,3.5105,0.2865,-,9.1155,40.0415,2.6205,17.3205,0.9074,1.0442,61.1384,-0.9062,10.4987,2016
Equinix,EQIX,1.9677,0.6696,2.3753,52.6204,20.8133,20.8133,40.6833,7.7406,6.8886,0.2632,-,9.3363,39.0947,6.8396,12.8822,1.8131,2.2596,44.2091,2.1334,-0.4353,2015
Equinix,EQIX,2.316,0.6678,2.0457,50.9822,20.8393,20.8393,41.3141,3.4673,-10.6207,0.314,-,9.3071,39.2172,-11.4851,-23.2692,-3.3504,-3.8155,40.2142,1.103,1.0779,2014
Illinois Tool Works,ITW,1.3337,0.6778,2.7096,42.1618,25.0823,25.0823,27.5346,23.735,18.3585,1.038,5.4575,5.1575,70.7702,98.1414,-115.8245,19.0553,31.6189,10.0668,4.1113,3.9561,2023
Illinois Tool Works,ITW,1.4058,0.6665,2.5131,40.8172,23.7886,23.7886,26.362,24.115,19.0434,1.0331,4.5906,5.0243,72.6472,98.2195,-119.3079,19.6732,32.7575,10.1279,-0.5309,-0.8992,2022
Illinois Tool Works,ITW,1.8369,0.6558,2.12,41.2729,24.054,24.054,26.8904,23.0093,18.6372,0.8991,5.0112,5.0898,71.7122,74.2968,-116.5729,16.7569,25.5719,11.5884,-0.7038,-0.9078,2021
Illinois Tool Works,ITW,2.5195,0.7095,2.5525,41.3472,22.9203,22.9203,26.3162,21.5047,16.7727,0.8054,6.2027,5.0176,72.7446,66.2791,-92.1363,13.5088,19.2532,10.0474,-0.3797,-0.1653,2020
Illinois Tool Works,ITW,2.903,0.719,2.5604,41.9732,24.1123,24.1123,27.1316,23.3043,17.868,0.9364,7.0335,5.733,63.6661,83.2013,-108.9926,16.7308,23.3772,9.4747,0.8596,0.9379,2019
Illinois Tool Works,ITW,1.6313,0.6492,2.2652,41.7389,24.2687,24.2687,27.3903,22.9821,17.3551,0.9931,6.5281,5.6323,64.8043,78.6679,-104.2294,17.2361,27.5977,9.9299,1.4126,1.2259,2018
Illinois Tool Works,ITW,2.3839,0.6197,1.8148,41.9729,24.3468,24.3468,27.5744,22.8448,11.7857,0.853,6.8082,5.4467,67.0127,36.7618,-117.561,10.0536,13.9803,13.4378,0.4798,0.3835,2017
Illinois Tool Works,ITW,2.2185,0.6276,1.8382,41.8487,22.4722,22.4722,25.9284,21.3839,14.9643,0.8946,7.3494,5.7696,63.2624,47.7812,-115.4938,13.3873,17.7947,12.2773,0.2346,0.2012,2016
Illinois Tool Works,ITW,2.8378,0.5688,1.4197,41.1563,21.3875,21.3875,24.9459,20.2835,14.1664,0.8522,7.2634,6.0849,59.9847,36.3236,-246.3035,12.0732,15.6632,14.3745,2.2177,2.3545,2015
Illinois Tool Works,ITW,2.2309,0.4655,1.0872,40.1201,19.9392,19.9392,23.4397,18.6344,20.3397,0.8293,7.35,6.3166,57.7841,27.6964,527.933,10.8216,14.8038,17.8081,-1.6324,-1.7211,2014
