Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Spotify Technology,SPOT,1.3552,-,-,26.7998,0.9723,0.9723,2.2859,2.5755,-0.3517,1.3484,-,15.4441,23.6336,-1.6045,-2.993,-0.4742,-1.6045,13.0469,0.625,0.5815,2021
Spotify Technology,SPOT,0.8159,-,-,25.5711,-3.7183,-3.7183,-2.3096,-8.9975,-7.3731,1.2457,-,16.8376,21.6777,-20.713,-29.4625,-9.1843,-20.713,16.8451,-1.9692,-1.6087,2020
Spotify Technology,SPOT,0.9147,-,-,25.4583,-1.0792,-1.0792,0.207,-1.9367,-2.7499,1.3206,-,16.6601,21.9086,-9.1311,-12.3917,-3.6314,-9.1311,12.3772,1.3044,1.2836,2019
Spotify Technology,SPOT,1.0461,-,-,25.7273,-0.8176,-0.8176,-0.2092,-3.2896,-1.4832,1.2129,-,13.0821,27.9007,-3.7249,-4.0625,-1.7989,-3.7249,13.6739,0.908,0.3616,2018
Spotify Technology,SPOT,1.0204,0.7986,3.9664,20.758,-9.2421,-9.2421,-7.9218,-30.1467,-30.1956,1.3164,-,11.3611,32.1271,-518.9077,-1625.003,-39.749,-104.4839,1.6084,1.334,1.0657,2017
Spotify Technology,SPOT,,,,,,,,,,,,,,,,,,,,,2016
Spotify Technology,SPOT,,,,,,,,,,,,,,,,,,,,,2015
Spotify Technology,SPOT,,,,,,,,,,,,,,,,,,,,,2014
Roper Technologies,ROP,0.4999,0.2505,0.3629,69.7206,28.2495,28.2495,40.6342,28.2156,22.406,0.2193,15.7723,6.2783,58.1372,7.8442,-17.3521,4.8581,5.8792,163.188,12.0705,11.7232,2023
Roper Technologies,ROP,0.6681,0.271,0.4154,69.8611,28.3797,28.3797,40.7014,23.8654,84.6029,0.1991,14.5463,6.1252,59.5899,6.1455,-12.4147,3.653,4.4799,151.1574,-12.0128,-12.1246,2022
Roper Technologies,ROP,0.7755,0.3812,0.6851,70.4953,25.6775,25.6775,40.6513,21.3476,23.8446,0.2038,20.6098,6.1475,59.3735,6.964,-9.5623,3.3959,4.3096,109.6095,4.4625,4.3172,2021
Roper Technologies,ROP,0.7169,0.4637,0.9123,70.3137,26.9217,26.9217,39.4143,21.4126,23.6103,0.1674,7.2326,4.7863,76.2595,6.4295,-6.3241,2.8046,3.4481,99.9028,0.5199,0.6249,2020
Roper Technologies,ROP,0.834,0.3299,0.5558,66.4192,28.0961,28.0961,36.8974,43.518,37.3945,0.2611,7.994,4.7582,76.7105,17.2779,-27.3735,9.0563,11.5778,91.1806,0.2104,0.2655,2019
Roper Technologies,ROP,1.1122,0.3896,0.6386,63.1742,26.8994,26.8994,34.0904,23.0852,18.1923,0.3404,10.0194,5.8204,62.7106,12.2039,-17.3272,6.193,7.4487,74.8404,1.7708,1.7853,2018
Roper Technologies,ROP,0.867,0.3882,0.7511,62.1769,26.2659,26.2659,33.9099,22.4569,21.0917,0.3218,8.5051,5.6904,64.1434,14.1588,-17.8906,6.788,8.6627,66.962,2.5246,2.34,2017
Roper Technologies,ROP,1.2292,0.5008,1.0727,61.5425,27.8266,27.8266,34.3202,24.8186,17.3778,0.2646,8.0104,5.0544,72.214,11.377,-10.1104,4.5976,5.6788,56.9367,0.2607,0.2504,2016
Roper Technologies,ROP,2.2469,0.3812,0.6173,60.4246,28.6936,28.6936,34.5109,27.9797,19.4302,0.3523,7.467,5.8698,62.183,13.136,-22.7862,6.8454,8.1284,52.5324,0.8114,0.8293,2015
Roper Technologies,ROP,2.408,0.3153,0.4629,59.2169,28.1582,28.1582,33.829,25.9602,18.2007,0.4225,7.4708,5.8385,62.5161,13.5854,-33.4029,7.6907,9.3013,47.4938,0.322,0.3476,2014
NetEase,NTES,2.6502,0.0033,0.1537,60.9496,26.7804,26.7804,29.7332,32.9154,28.4305,0.5565,58.1053,16.1105,22.6561,22.941,23.6956,15.7898,22.8645,28.0678,1.5567,1.5133,2023
NetEase,NTES,2.3158,0.0325,0.2532,54.6823,20.3414,20.3414,23.3034,25.1309,21.0762,0.5586,44.0097,19.2881,18.9236,17.6742,18.3706,11.1243,17.0995,24.4529,0.2866,0.1903,2022
NetEase,NTES,2.2399,0.0127,0.2078,53.616,18.7397,18.7397,22.4788,24.0902,19.2416,0.5702,42.1206,15.9053,22.9484,17.0995,17.8377,11.0491,16.8827,23.7932,0.1144,-0.0046,2021
NetEase,NTES,2.3069,-,0.235,52.9183,19.7353,19.7353,24.4291,20.867,16.3747,0.5192,55.8329,16.097,22.675,14.8561,15.6436,8.6909,14.8561,18.9888,1.8888,1.9052,2020
NetEase,NTES,2.2254,-,0.2689,53.2659,23.2788,23.2788,27.6909,27.6553,35.8493,0.5284,42.557,14.2087,25.6885,21.5178,22.8725,12.0122,21.5178,13.9242,0.807,1.1165,2019
NetEase,NTES,1.9572,-,0.2968,42.2945,11.7531,11.7531,14.8555,13.3183,9.1613,0.7722,7.7231,15.6597,23.3083,14.0734,15.2326,7.4481,14.0734,10.4629,0.2418,0.1046,2018
NetEase,NTES,2.6083,-,0.1426,47.896,22.4646,22.4646,23.9467,24.05,19.7922,0.7617,5.1488,14.9464,24.4205,23.3641,23.6665,15.2737,23.3641,10.8687,-0.6169,-0.7963,2017
NetEase,NTES,2.5554,-,0.0992,56.743,33.0782,33.0782,33.936,36.3955,30.3952,0.6579,10.4649,8.9805,40.6435,30.6603,31.1371,20.3214,30.6603,8.441,1.4865,1.4417,2016
NetEase,NTES,2.9491,-,0.0775,58.7804,31.8912,31.8912,32.6913,35.567,29.5362,0.554,11.4939,8.7229,41.844,23.3153,23.5068,16.6116,23.3153,6.886,0.442,0.3718,2015
NetEase,NTES,4.1046,-,0.0878,72.1541,40.683,40.683,42.1724,46.6022,40.6103,0.3859,-,13.4147,27.209,20.5312,20.5997,15.7989,20.5312,230.3949,0.1162,0.0387,2014
Marathon Petroleum,MPC,1.5946,0.4537,0.8944,13.353,9.7817,9.7817,11.9579,9.4279,6.5245,1.7256,13.7991,12.7704,28.5818,36.6247,50.1887,12.9927,20.0097,82.8913,2.8085,2.791,2023
Marathon Petroleum,MPC,1.7603,0.429,0.7826,14.5289,12.0984,12.0984,13.9383,11.5349,8.1802,1.9738,17.1826,13.1671,27.7206,46.8302,61.7507,17.7723,26.7401,75.152,24.8735,22.4129,2022
Marathon Petroleum,MPC,1.7039,0.4336,0.783,8.3137,3.5838,3.5838,6.4534,2.3478,8.1162,1.4054,13.6571,10.8739,33.5665,7.8274,10.4803,2.9904,4.4335,56.3316,3.1066,5.1149,2021
Marathon Petroleum,MPC,1.806,0.4955,1.0797,5.7983,-17.5511,-17.5511,-12.6155,-19.5073,-14.0816,0.8194,8.2177,12.1144,30.1294,-38.2265,-53.2578,-13.1309,-19.2853,44.934,-10.4911,-7.3811,2020
Marathon Petroleum,MPC,1.7971,0.3994,0.6816,10.7244,4.0145,4.0145,6.9457,2.9087,2.3725,1.1278,10.1212,15.3668,23.7525,5.8117,9.2453,2.4849,3.4906,64.9291,2.5112,1.3399,2019
Marathon Petroleum,MPC,1.3637,0.3798,0.6248,10.5,5.448,5.448,8.0501,4.2945,3.2293,0.9263,7.8324,14.708,24.8164,6.6585,12.29,3.1558,4.1293,64.7779,-1.2069,-2.0271,2018
Marathon Petroleum,MPC,1.279,0.3717,0.6216,10.2284,5.3765,5.3765,8.2908,4.4746,4.5923,1.5237,12.0881,15.9176,22.9306,18.2639,22.0624,7.7558,11.4751,42.856,5.3349,5.4192,2017
Marathon Petroleum,MPC,1.4555,0.3429,0.5233,10.5196,3.767,3.767,7.0225,2.8766,1.8535,1.4261,10.0205,17.5115,20.8435,6.0041,7.3002,2.7312,3.9451,38.2633,0.0644,-1.554,2016
Marathon Petroleum,MPC,1.4927,0.3768,0.6061,22.856,6.5121,6.5121,8.6189,6.0707,3.9583,1.6711,10.6379,24.616,14.8278,14.5769,18.3189,6.652,9.0843,37.4049,2.0967,0.9804,2015
Marathon Petroleum,MPC,1.3217,0.366,0.5796,14.3605,4.1414,4.1414,5.5246,3.9206,2.5803,3.215,14.8476,24.1047,15.1423,22.432,26.0077,8.3977,14.2221,20.8227,0.0474,-0.6069,2014
O'Reilly Automotive,ORLY,0.7255,1.454,-3.2026,51.2565,20.1513,20.1513,22.7696,19.0027,14.8403,1.1398,1.6545,30.6741,11.8993,-134.917,-88.9876,16.9147,61.2549,-29.4429,1.2777,-6.485,2023
O'Reilly Automotive,ORLY,0.7147,1.3204,-4.1213,51.2268,20.5033,20.5033,23.0199,19.4218,15.0775,1.1411,1.6123,30.6479,11.9095,-204.8217,-111.6929,17.2051,65.6211,-17.012,2.3882,0.1697,2022
O'Reilly Automotive,ORLY,0.7667,1.0177,-57.6153,52.6724,21.8882,21.8882,24.3839,20.8734,16.2422,1.1373,1.7111,34.5566,10.5624,-3258.944,-228.8824,18.4721,57.5629,-0.991,7.9802,7.7954,2021
O'Reilly Automotive,ORLY,0.8551,0.9671,29.3974,52.4426,20.8483,20.8483,23.5991,19.5304,15.1002,1.0007,1.5107,35.1338,10.3889,1249.342,-236.5507,15.1104,41.1003,1.972,16.1313,18.0731,2020
O'Reilly Automotive,ORLY,0.8578,0.9073,9.7914,53.1497,18.9234,18.9234,21.6308,17.6387,13.7049,0.9471,1.3767,34.476,10.5871,350.0886,-257.8515,12.9796,32.4414,5.2545,0.9672,-0.9447,2019
O'Reilly Automotive,ORLY,0.9099,0.9062,9.662,52.8496,19.0342,19.0342,21.7858,17.7644,13.8887,1.1949,1.4081,35.2964,10.341,374.5011,-291.999,16.5959,35.1249,4.4743,5.3128,4.3982,2018
O'Reilly Automotive,ORLY,0.9315,0.8202,4.5608,52.5822,19.2187,19.2187,21.8554,18.243,12.6291,1.1857,1.4144,30.6944,11.8914,173.6178,-833.6053,14.9739,31.2219,7.7465,0.0638,-0.2201,2017
O'Reilly Automotive,ORLY,0.958,0.537,1.1597,52.4725,19.7741,19.7741,22.338,19.0524,12.0759,1.1928,1.4696,30.7578,11.8669,63.7741,123.2798,14.404,29.5289,17.524,2.3653,1.5445,2016
O'Reilly Automotive,ORLY,0.9881,0.4148,0.7087,52.2507,19.0044,19.0044,21.6701,18.3309,11.6889,1.1932,1.4458,34.0912,10.7066,47.4792,77.3325,13.9473,27.7864,20.0673,2.0281,2.0045,2015
O'Reilly Automotive,ORLY,1.0896,0.4075,0.6879,51.3977,17.6048,17.6048,20.325,16.9369,10.784,1.1047,1.3728,33.8448,10.7845,38.5541,61.6609,11.9132,22.8419,19.8657,3.0531,2.5731,2014
Republic Services,RSG,0.5631,0.53,1.2159,40.2439,18.5786,18.5786,29.2659,14.6447,11.5674,0.4764,-,8.4622,43.1332,16.4215,-29.9178,5.5122,7.7189,33.514,1.3635,0.7872,2023
Republic Services,RSG,0.6952,0.5391,1.2167,39.2731,17.7015,17.7015,28.3681,13.5553,11.01,0.4651,-,8.0559,45.3086,15.357,-29.1007,5.1203,7.0783,30.6447,1.3351,0.9134,2022
Republic Services,RSG,0.7082,0.5153,1.064,40.3479,18.3816,18.3816,29.6096,13.9451,11.4245,0.4526,-,8.8839,41.0855,14.3914,-31.475,5.1785,6.9756,28.3093,0.9962,0.5775,2021
Republic Services,RSG,0.6669,0.508,1.0525,39.9179,16.8325,16.8325,28.2452,11.2541,9.5257,0.4333,-,9.3041,39.2299,11.4221,-25.9898,4.1376,5.6193,26.6274,0.4239,0.4639,2020
Republic Services,RSG,0.524,0.4886,1.0699,38.8469,17.3525,17.3525,28.2502,12.5813,10.421,0.454,-,9.1477,39.9007,13.2227,-29.4482,4.7338,6.7622,25.4733,0.4752,-0.0387,2019
Republic Services,RSG,0.5754,0.4909,1.0515,38.7505,17.2873,17.2873,28.3829,13.1552,10.3268,0.4645,-,9.1057,40.0846,13.0853,-29.0067,4.7999,6.6614,24.5876,1.1932,0.9275,2018
Republic Services,RSG,0.5453,0.4844,1.0284,38.1108,16.616,16.616,27.7309,12.768,12.7312,0.4748,-,9.0799,40.1985,16.0656,-36.5909,6.0481,8.2827,24.0009,0.271,0.0347,2017
Republic Services,RSG,0.7089,0.4987,0.9955,38.6005,16.3778,16.3778,27.7778,10.289,6.5256,0.4551,-,9.4368,38.6785,7.9702,-16.7917,2.9724,3.9956,22.6685,0.5853,0.5504,2016
Republic Services,RSG,0.6705,0.4919,0.9687,39.4558,17.1015,17.1015,28.621,13.1201,8.2271,0.4439,-,9.4662,38.5583,9.6495,-20.7562,3.6541,4.9033,22.5017,0.5081,0.1863,2015
Republic Services,RSG,0.7618,0.4765,0.9114,35.8979,14.0073,14.0073,25.1951,10.0565,6.2204,0.4381,-,9.4618,38.576,7.0717,-16.2005,2.7267,3.7024,21.9671,0.0118,0.0609,2014
Bank Of Nova Scotia,BNS,-,0.3168,3.1983,-,-,-,-,33.7684,24.2029,0.0205,-,-,-,10.6641,12.2458,0.5336,6.5382,48.0409,8.6399,8.7349,2023
Bank Of Nova Scotia,BNS,-,0.2924,3.0755,-,-,-,-,43.0579,32.1502,0.0223,-,-,-,15.2593,17.5668,0.754,9.6309,48.7378,19.2097,19.1426,2022
Bank Of Nova Scotia,BNS,-,0.2834,2.9316,-,-,-,-,43.5607,31.8944,0.0249,-,-,-,14.8938,17.6858,0.8402,9.7868,47.6995,-42.2264,-42.065,2021
Bank Of Nova Scotia,BNS,-,0.2717,2.9825,-,-,-,-,33.2489,26.0653,0.0222,-,-,-,10.5115,12.8122,0.603,7.079,43.2919,41.1441,40.7946,2020
Bank Of Nova Scotia,BNS,-,0.2173,2.6766,-,-,-,-,40.2399,29.307,0.0258,-,-,-,13.2684,16.6859,0.81,9.8105,43.4266,-18.4942,-18.3431,2019
Bank Of Nova Scotia,BNS,-,0.1702,2.4168,-,-,-,-,42.4476,31.9561,0.0262,-,-,-,13.7395,17.4616,0.8737,10.6956,42.8631,0.8884,0.6235,2018
Bank Of Nova Scotia,BNS,-,0.1467,2.4465,-,-,-,-,41.2591,31.6229,0.0272,-,-,-,14.4497,16.6461,0.9006,11.4133,39.3111,7.8516,8.0676,2017
Bank Of Nova Scotia,BNS,-,0.1359,2.4466,-,-,-,-,39.2598,29.1879,0.0267,-,-,-,13.5873,16.1296,0.8221,11.0113,36.1078,-6.5362,-6.5658,2016
Bank Of Nova Scotia,BNS,-,0.1254,2.1539,-,-,-,-,41.0096,31.1983,0.0258,-,-,-,14.2705,17.1616,0.8422,11.7962,35.8287,5.3432,5.3669,2015
Bank Of Nova Scotia,BNS,-,0.0901,1.9066,-,-,-,-,37.7037,29.5873,0.0306,-,-,-,14.0364,16.948,0.8062,12.0107,-,-4.1939,-4.2836,2014
