Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Cigna Group,CI,-,0.3861,0.6958,-,4.681,4.681,6.308,4.6516,3.7138,1.2546,-,-,-,15.1763,-20.1755,4.7135,9.3175,149.6203,6.5591,5.8071,2022
Cigna Group,CI,-,0.3977,0.7144,-,4.562,4.562,6.2412,3.9008,3.085,1.1238,-,-,-,11.5001,-16.533,3.4993,6.9261,145.9368,-7.0052,-7.42,2021
Cigna Group,CI,-,0.3699,0.6541,-,5.0829,5.0829,6.8298,6.7755,5.273,1.0318,-,-,-,16.8674,-28.7773,5.4609,10.6281,141.8605,3.1227,2.9175,2020
Cigna Group,CI,-,0.4129,0.825,-,5.2596,5.2596,7.6371,4.2783,3.3237,0.9858,-,-,-,11.2915,-14.2937,3.2868,6.6289,121.7187,9.9062,9.2518,2019
Cigna Group,CI,-,0.4906,1.0352,-,8.5509,8.5509,9.9794,7.3607,5.4204,0.3175,-,-,-,6.4482,-6.2298,1.7269,3.2846,107.7249,-0.9526,-1.2162,2018
Cigna Group,CI,-,0.2749,0.3967,-,9.4293,9.4293,10.7831,8.6256,5.3509,0.6769,-,-,-,16.2789,30.9914,3.614,11.8033,56.2002,0.5133,0.4423,2017
Cigna Group,CI,-,0.2573,0.3666,-,7.7514,7.7514,9.2826,7.4778,4.6865,0.6711,-,-,-,13.4261,23.7899,3.1048,9.9713,53.4397,4.2506,4.4321,2016
Cigna Group,CI,-,0.2942,0.4292,-,8.7839,8.7839,10.3284,8.7839,5.5286,0.6635,-,-,-,17.2451,34.473,3.6382,12.1718,46.9471,3.2209,3.0249,2015
Cigna Group,CI,-,0.3158,0.4751,-,9.4633,9.4633,11.1474,9.4633,6.0205,0.6249,-,-,-,19.4087,43.625,3.748,13.2801,41.612,5.5086,5.5988,2014
Dell,DELL,0.7413,1.1382,-11.2577,23.6008,5.8931,5.8931,9.6285,4.3958,3.6313,1.0772,18.6516,6.3224,57.7313,-138.3716,-11.5301,3.8921,19.1283,-3.2752,7.0536,7.2972,2023
Dell,DELL,0.8199,1.1513,-9.7812,22.1757,5.6412,5.6412,8.7262,3.1525,2.3871,1.1416,16.6698,5.7592,63.3767,-80.0661,-8.3033,2.7028,12.1161,-4.2249,-8.2959,-8.7493,2022
Dell,DELL,0.801,1.0808,-17.0595,21.6321,4.6039,4.6039,9.1011,5.8529,5.4972,1.0912,13.4463,5.6217,64.9265,-312.7848,-17.1532,5.3292,25.2775,-2.0872,-1.8419,-2.6622,2021
Dell,DELL,0.8048,0.8131,5.1929,23.2376,4.2518,4.2518,10.4708,2.7068,3.7499,0.7023,19.5504,5.4582,66.8724,29.7233,-10.3983,1.8191,5.5545,10.0305,2.5007,3.2164,2020
Dell,DELL,0.7028,0.9335,16.4995,24.3341,2.7896,2.7896,10.0324,-0.0601,5.4424,0.7136,19.5599,4.8803,74.7903,16.5135,-0.9198,0.4383,1.0974,4.2463,3.4202,1.9068,2019
Dell,DELL,0.8036,1.0195,-56.8164,27.6459,-0.2108,-0.2108,8.3369,-2.6054,-2.5491,0.8104,17.9688,5.4041,67.5416,231.5287,3.4454,-1.9505,-4.5194,-1.3102,0.0643,0.4021,2018
Dell,DELL,0.8798,0.7156,2.9666,25.9831,-3.0567,-3.0567,7.8669,-6.0337,-3.6045,0.6364,21.8458,5.0537,72.2242,-16.7343,5.7712,-2.356,-4.759,22.7373,5.4416,4.4709,2017
Dell,DELL,0.8069,0.6937,2.5982,21.9564,-3.8447,-3.8447,4.53,-7.2293,-1.8773,0.5259,19.1155,4.9173,74.2283,-16.1713,5.5938,-2.6005,-4.9525,24.4332,-1.8929,-2.2038,2016
Dell,DELL,0.9314,0.879,9.2981,16.4739,-1.0096,-1.0096,4.7475,-2.526,-2.1685,1.1283,26.2656,6.5254,55.9355,-79.6726,7.5272,-2.5885,-9.6401,3.6198,-0.9761,-0.8227,2015
Dell,DELL,0.8264,0.7946,4.8743,16.4309,-0.5837,-0.5837,5.0127,-2.2441,-2.2552,1.1235,27.2075,5.9575,61.267,-38.1543,5.8553,-2.2991,-7.837,7.1704,3.589,2.7171,2014
CrowdStrike,CRWD,1.7637,0.2411,0.3177,75.2672,-0.0653,-0.0653,12.4323,4.0195,2.9234,0.4597,-,3.5817,101.9073,3.876,5.7168,1.3629,2.9415,9.6628,0.7505,0.9557,2023
CrowdStrike,CRWD,1.726,0.3325,0.4982,73.1741,-8.4825,-8.4825,3.3243,-7.1337,-8.1761,0.4459,-,3.5792,101.9777,-12.255,-18.7942,-3.6265,-8.1799,6.3086,1.5057,0.9585,2022
CrowdStrike,CRWD,1.8275,0.4161,0.7127,73.6,-9.8201,-9.8201,2.7656,-11.024,-16.1755,0.4012,-,3.943,92.5692,-22.3948,-44.3586,-6.4222,-13.0758,4.4977,0.893,0.5998,2021
CrowdStrike,CRWD,2.6545,0.4584,0.8465,73.7494,-10.5816,-10.5816,1.6733,-10.0486,-10.593,0.32,-,3.6557,99.8443,-10.6241,-11.9888,-3.3899,-5.7537,3.8971,0.9625,1.261,2020
CrowdStrike,CRWD,2.3761,-,-,70.581,-30.3409,-30.3409,-18.3502,-29.0358,-29.4506,0.3427,-,2.9179,125.0906,-19.0921,-19.3065,-10.0917,-19.0921,3.4873,1.187,1.5466,2019
CrowdStrike,CRWD,1.1776,-,-,65.0802,-54.7842,-54.7842,-37.6169,-55.5231,-56.0703,0.5767,-,2.7015,135.1101,28.7165,-229.1686,-32.334,-199.7704,1.4786,0.8913,0.6441,2018
CrowdStrike,CRWD,-,-,-,54.1178,-110.6845,-110.6845,-93.6574,-113.3126,-119.0237,-,-,-,-,-,-,-,-,-,-1.4033,-2.1066,2017
CrowdStrike,CRWD,,,,,,,,,,,,,,,,,,,,,2016
CrowdStrike,CRWD,,,,,,,,,,,,,,,,,,,,,2015
CrowdStrike,CRWD,,,,,,,,,,,,,,,,,,,,,2014
ICICI Bank,IBN,-,0.4608,0.8548,-,-,-,-,26.1446,25.0942,0.0693,-,-,-,16.0325,16.0398,1.8106,8.6439,7.9577,-2.3337,-2.3444,2023
ICICI Bank,IBN,-,0.4622,0.8594,-,-,-,-,22.8051,21.5779,0.0664,-,-,-,14.1136,14.1212,1.5142,7.5903,7.2864,-3.2455,-3.2453,2022
ICICI Bank,IBN,-,0.4626,0.8608,-,-,-,-,17.1591,15.491,0.0754,-,-,-,12.1812,12.1812,1.2939,6.5463,6.5265,2.0297,2.0429,2021
ICICI Bank,IBN,-,0.6224,1.6481,-,-,-,-,10.6787,9.1003,0.0763,-,-,-,8.6513,8.6513,0.815,3.267,5.6763,1.2783,1.2473,2020
ICICI Bank,IBN,-,0.6351,1.7406,-,-,-,-,6.1752,4.6177,0.0744,-,-,-,4.7082,4.7082,0.4593,1.718,5.3763,1.2116,1.2117,2019
ICICI Bank,IBN,-,0.6629,1.9668,-,-,-,-,10.7424,9.1045,0.0753,-,-,-,7.8015,7.8015,0.8094,2.6296,3.0487,-1.7576,-1.7398,2018
ICICI Bank,IBN,-,0.6323,1.7196,-,-,-,-,14.4349,12.9686,0.0797,-,-,-,10.3567,10.3567,1.1501,3.8082,5.602,1.5582,1.529,2017
ICICI Bank,IBN,-,0.6934,2.2611,-,-,-,-,16.2122,15.1039,0.0734,-,-,-,11.2109,11.2109,1.1893,3.4378,4.6769,1.7527,1.7773,2016
ICICI Bank,IBN,-,0.7078,2.4223,-,-,-,-,22.3536,21.1525,0.0701,-,-,-,14.8403,14.8403,1.5667,4.3363,4.4857,-0.9788,-1.0075,2015
ICICI Bank,IBN,-,0.7006,2.3399,-,-,-,-,23.423,22.1477,0.0667,-,-,-,14.8866,14.8866,1.5621,4.4572,4.1001,-0.6589,-0.6598,2014
Synopsys,SNPS,1.1491,0.0029,0.0029,79.0814,21.7242,21.7242,27.3605,22.2808,21.0503,0.5654,3.7538,6.1698,59.1589,19.7964,71.2884,11.7885,19.7384,40.4679,-0.1372,-0.4844,2023
Synopsys,SNPS,1.0858,0.0038,0.0038,79.0674,22.8678,22.8678,28.7997,21.9523,19.3759,0.5396,5.0192,6.3831,57.1821,17.7236,75.7394,10.3889,17.657,36.2299,1.6257,1.3454,2022
Synopsys,SNPS,1.1636,0.0047,0.0189,79.502,17.4776,17.4776,23.861,19.1598,18.0181,0.4804,3.7628,7.3952,49.3562,14.2738,52.3785,8.6419,14.2065,34.6196,3.12,3.5312,2021
Synopsys,SNPS,1.1913,0.0201,0.026,78.4361,16.8275,16.8275,24.1857,17.3164,18.027,0.4589,4.1318,4.5326,80.528,13.5057,51.3134,8.262,13.234,32.1873,1.1749,1.4678,2020
Synopsys,SNPS,0.9923,0.0285,0.0337,77.5955,15.4799,15.4799,23.3481,16.2319,15.841,0.5247,5.3205,5.8068,62.8572,13.0199,83.4009,8.3115,12.6484,27.1992,2.425,1.766,2019
Synopsys,SNPS,0.7343,0.0348,0.1347,76.4215,11.5418,11.5418,18.2448,11.6481,13.8581,0.5078,6.0119,4.9482,73.7637,12.4108,-2320.632,7.0374,11.9793,23.3478,-1.3171,-1.4958,2018
Synopsys,SNPS,1.0424,0.0393,0.0439,75.9922,12.7552,12.7552,19.7075,14.0593,5.0117,0.5049,10.5711,5.4563,66.8952,4.1639,42.8222,2.5306,4.0003,21.8002,0.2922,0.2765,2017
Synopsys,SNPS,1.0012,-,0.0642,77.587,13.1018,13.1018,21.6479,13.6035,11.0143,0.4623,-,4.8944,74.5756,8.351,65.0414,5.0917,8.351,21.0965,0.659,0.7732,2016
Synopsys,SNPS,0.9306,-,0.0654,76.8568,11.8841,11.8841,21.331,12.5595,10.0764,0.4444,-,5.1852,70.3928,7.2092,75.5408,4.4777,7.2092,20.1988,-0.3609,-0.2563,2015
Synopsys,SNPS,1.0851,0.0145,0.0245,77.7939,12.0885,12.0885,21.4605,13.227,12.5943,0.4308,-,5.8249,62.6625,8.4787,59.5097,5.4261,8.3557,19.5952,0.3217,0.072,2014
American Tower,AMT,-,0.7668,3.5822,-,27.1433,27.1433,55.2862,13.6511,13.3101,0.1688,-,-,-,12.5821,-7.4728,2.0705,2.9337,23.3015,2.1212,2.3211,2023
American Tower,AMT,-,0.7335,3.1164,-,21.9613,21.9613,53.7284,16.0646,16.4857,0.1594,-,-,-,13.6737,-9.1558,2.5251,3.6438,26.6495,-2.6456,-3.6574,2022
American Tower,AMT,-,0.8101,4.7691,-,33.4726,33.4726,58.8282,30.2387,27.4418,0.1339,-,-,-,28.31,-10.2672,3.6739,5.3766,19.8994,1.9324,1.208,2021
American Tower,AMT,-,0.8618,6.4109,-,35.9075,35.9075,59.7239,22.6463,21.0234,0.1702,-,-,-,37.0261,-10.218,3.5811,5.1155,10.2816,0.2777,0.1901,2020
American Tower,AMT,-,0.7937,4.3814,-,35.4656,35.4656,59.2681,25.2813,24.904,0.1771,-,-,-,34.9082,-14.7359,4.4779,7.2005,12.3968,-0.0389,-0.2025,2019
American Tower,AMT,-,0.7573,3.5867,-,25.6045,25.6045,54.2721,15.5186,16.4917,0.2254,-,-,-,21.4371,-11.7356,3.8312,5.2035,13.376,1.6848,1.4848,2018
American Tower,AMT,-,0.74,2.9591,-,29.9884,29.9884,56.0378,18.8493,17.2797,0.2006,-,-,-,17.9464,-11.5674,3.6894,4.6667,15.923,0.4836,0.2119,2017
American Tower,AMT,-,0.7239,2.6567,-,32.0272,32.0272,58.7016,19.4601,14.6793,0.1874,-,-,-,13.9104,-10.3575,3.1426,3.84,16.3338,1.171,1.3041,2016
American Tower,AMT,-,0.7177,2.5502,-,33.8007,33.8007,60.8823,17.395,12.4678,0.1774,-,-,-,10.0107,-9.3115,2.4977,2.8257,15.8364,-0.2128,0.4998,2015
American Tower,AMT,-,0.7709,3.5872,-,36.266,36.266,60.6299,21.1145,19.5369,0.1928,-,-,-,19.816,-11.8064,3.7773,4.5388,10.2177,1.3291,0.7088,2014
Starbucks,SBUX,0.7815,2.4367,-1.9279,68.2866,16.3189,16.3189,20.3502,15.0155,11.4647,1.2218,6.3159,30.3822,12.0136,-51.6375,-36.4161,14.0079,74.1879,-6.9909,1.4234,1.0814,2023
Starbucks,SBUX,0.7669,2.9675,-1.7294,68.0084,14.3186,14.3186,19.0609,13.1221,10.1754,1.1527,4.7401,27.4354,13.304,-37.7459,-27.0504,11.7355,74.2649,-7.5779,-1.2563,-1.6057,2022
Starbucks,SBUX,1.1969,1.6401,-2.7502,69.9294,16.7653,16.7653,22.0099,18.4336,14.4502,0.9257,5.4484,30.9155,11.8064,-79.0347,-44.9629,13.3799,50.5914,-4.5038,3.7,3.7154,2021
Starbucks,SBUX,1.0626,2.1369,-2.0961,67.2808,6.6404,6.6404,13.0321,4.9511,3.9472,0.8006,4.96,26.6221,13.7104,-11.856,-7.7389,3.148,13.4792,-6.6474,-2.7406,-2.531,2020
Starbucks,SBUX,0.9165,2.2624,-1.7922,67.8335,15.3833,15.3833,20.8506,16.8481,13.5775,1.3792,5.5753,30.1508,12.1058,-57.689,-34.2226,18.7028,72.8242,-5.26,-4.4674,-4.5152,2019
Starbucks,SBUX,2.1981,0.8855,8.0287,67.9172,15.7095,15.7095,20.9923,23.3824,18.2783,1.0233,5.6628,35.6651,10.2341,384.249,-132.5705,18.7031,44.0094,0.8982,5.6508,5.2732,2018
Starbucks,SBUX,1.2518,0.4188,0.7207,68.4376,18.4694,18.4694,23.236,19.2859,12.8857,1.5584,5.1802,25.7201,14.1912,52.866,82.9853,20.082,30.7244,3.8118,-0.2508,-0.3216,2017
Starbucks,SBUX,1.0464,0.351,0.6086,60.0814,19.5718,19.5718,24.4043,19.697,13.2188,1.4893,6.1727,27.7262,13.1644,47.8534,77.1287,19.6954,31.0588,4.0333,0.6827,0.5695,2016
Starbucks,SBUX,1.0885,0.2874,0.4034,59.3612,18.7917,18.7917,23.6647,20.3677,14.3894,1.5434,5.961,26.6519,13.6951,47.4123,74.0951,22.2232,33.7847,3.9188,2.0791,1.9841,2015
Starbucks,SBUX,1.3719,0.2797,0.3884,58.2996,18.7326,18.7326,23.2828,19.2105,12.5737,1.5296,6.2873,26.0663,14.0028,39.2078,49.8962,19.2292,28.2396,3.5179,-1.5095,-1.515,2014
HCA Healthcare,HCA,1.1795,0.9723,37.3519,84.7587,14.8519,14.8519,19.642,11.8612,8.0686,1.1558,4.8996,6.5242,55.9455,574.6226,-68.5537,10.836,15.9329,3.9919,5.1985,2.9509,2023
HCA Healthcare,HCA,1.3778,1.0019,-521.6986,84.4421,15.1047,15.1047,20.082,14.2447,9.3686,1.1487,4.5314,6.7746,53.8777,-9361.644,-70.2653,13.0325,18.1557,-0.2632,1.6694,-2.3653,2022
HCA Healthcare,HCA,1.4133,0.9584,23.223,83.8627,16.665,16.665,21.5669,16.7365,11.8396,1.1579,4.7739,7.2578,50.2906,518.5359,-95.9011,15.2162,21.5484,4.8743,0.3834,-2.2463,2021
HCA Healthcare,HCA,1.4169,0.9142,10.7206,83.7599,14.1967,14.1967,19.5351,10.5369,7.2847,1.0851,4.1328,7.3086,49.9411,151.6943,-77.1544,9.2377,13.0228,8.5203,5.0374,8.7272,2020
HCA Healthcare,HCA,1.4433,1.0171,-59.685,83.4794,14.1441,14.1441,19.2594,10.2151,6.8276,1.1393,4.5868,6.9561,52.472,-733.6283,-46.921,9.1993,12.556,-1.6694,2.8019,0.9175,2019
HCA Healthcare,HCA,1.3493,1.1002,-11.2478,83.4522,14.2918,14.2918,19.2386,11.4296,8.1132,1.1905,4.4596,6.8754,53.0879,-150.4112,-40.3735,11.1944,15.0747,-8.5099,4.4514,2.4953,2018
HCA Healthcare,HCA,1.6202,1.1793,-6.6182,83.2256,13.9909,13.9909,18.948,10.0449,5.0809,1.1919,4.651,6.7088,54.406,-54.9149,-22.1406,7.496,9.8446,-14.2677,0.2968,-0.831,2017
HCA Healthcare,HCA,1.5574,1.2207,-5.57,83.29,15.0687,15.0687,19.8891,11.5932,6.9655,1.229,4.6128,7.1215,51.2531,-60.9267,-27.8188,10.1665,13.4446,-15.2023,3.1867,1.7801,2016
HCA Healthcare,HCA,1.6737,1.2497,-5.0427,83.2703,15.1495,15.1495,20.0363,9.9728,5.3657,1.2118,4.6129,6.7376,54.1732,-44.5915,-21.1004,8.2336,11.1364,-15.1628,1.2172,0.4833,2015
HCA Healthcare,HCA,1.6296,1.2876,-4.5285,83.0381,15.1904,15.1904,20.234,9.429,5.0788,1.1917,4.896,6.4837,56.2953,-36.5189,-18.3754,7.6598,10.5047,-15.4538,1.9098,1.2845,2014
