Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Coinbase Global,COIN,1.0291,0.3218,1.202,86.4655,-5.2008,-5.2008,-0.7084,-2.4722,3.0521,0.015,-,7.3063,49.9572,1.5103,1.8766,0.0458,1.0243,25.9521,10.7588,10.7848,2023
Coinbase Global,COIN,1.0697,0.3835,1.5076,80.2806,-84.8476,-84.8476,-80.0242,-95.9418,-82.1784,0.0356,-,6.872,53.1143,-48.124,-61.8329,-2.9256,-29.6671,23.6265,-25.489,-25.6631,2022
Coinbase Global,COIN,1.6091,0.3466,2.1727,83.8264,39.2448,39.2448,40.0567,38.6118,46.2293,0.3685,-,21.4229,17.0378,56.7894,64.9572,17.0351,37.1077,29.3929,15.1399,14.8771,2021
Coinbase Global,COIN,1.2089,-,2.5225,89.3921,32.0123,32.0123,34.436,32.0317,25.2307,0.2182,-,6.7424,54.1354,33.4498,23.2215,5.5046,21.121,20.8739,4.5328,6.2211,2020
Coinbase Global,COIN,1.6241,-,1.0424,84.6263,-8.5779,-8.5779,-5.4156,-8.5091,-5.6933,0.2232,-,5.8225,62.6874,-6.113,-3.2432,-1.2705,-2.8619,15.8489,-1.3144,-2.8403,2019
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,2018
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,2017
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,2016
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,2015
Coinbase Global,COIN,,,,,,,,,,,,,,,,,,,,,2014
Emerson Electric,EMR,2.7462,0.2225,0.3067,48.9746,22.4332,22.4332,29.3637,17.9756,87.1678,0.3548,3.8574,6.0226,60.6047,7.9968,36.3279,4.9759,6.2178,46.5,-3.7968,-3.9242,2023
Emerson Electric,EMR,1.0937,0.3361,0.6358,45.6824,22.7833,22.7833,28.8829,17.6181,23.4063,0.387,4.3042,6.1053,59.7845,11.5408,-44.812,5.2787,7.6623,27.5888,-1.0403,-0.8704,2022
Emerson Electric,EMR,1.35,0.3686,0.6717,44.3087,17.2904,17.2904,23.1828,13.6251,17.8085,0.5232,3.5132,4.3527,83.8552,14.2699,-209.158,5.7293,9.0099,16.6549,0.8581,1.0737,2021
Emerson Electric,EMR,1.5222,0.4282,0.8862,41.7575,18.0101,18.0101,23.098,13.9112,11.7069,0.7335,5.0705,5.9904,60.9312,23.5587,-263.5761,8.6968,13.4705,14.1254,0.2387,0.3089,2020
Emerson Electric,EMR,1.1946,0.3408,0.6915,42.5376,18.2778,18.2778,22.752,15.5617,12.5517,0.8963,5.6154,6.1548,59.3036,28.1397,-265.1481,11.3578,18.5498,13.5401,0.2915,0.3056,2019
Emerson Electric,EMR,1.0738,0.2587,0.5295,42.693,18.1698,18.1698,22.5241,15.3205,12.6551,0.8538,5.5025,5.7585,63.3844,24.7386,-1029.63,10.9073,18.3392,14.288,1.5805,1.3491,2018
Emerson Electric,EMR,1.6357,0.302,0.5309,42.1318,18.5011,18.5011,22.6677,15.2974,9.945,0.7792,5.2081,4.9688,73.4591,19.0992,107.0972,8.5507,13.3317,13.6668,-1.4825,-1.5312,2017
Emerson Electric,EMR,1.2438,0.3472,0.871,43.1208,19.2673,19.2673,23.1786,15.9482,11.2588,0.6682,6.8377,5.3765,67.8877,21.2523,57.6772,7.4498,13.8744,11.8514,0.7158,0.8939,2016
Emerson Electric,EMR,1.2883,0.3454,0.8417,43.1288,26.537,26.537,30.0634,23.4291,16.678,0.7356,7.3051,5.6617,64.4686,31.25,75.9797,11.4995,20.4558,12.4166,-1.5052,-1.4498,2015
Emerson Electric,EMR,1.2854,0.2593,0.5925,43.7715,20.2899,20.2899,23.4986,17.9947,12.1074,0.7335,4.8474,3.5332,103.3065,22.0124,172.6852,9.2567,16.3048,14.5951,0.1959,0.2092,2014
Bank Of Montreal,BMO,-,0.0965,2.1578,-,-,-,-,20.2026,13.9003,0.0224,-,-,-,6.2458,7.9448,0.3384,5.1334,79.2267,4.2237,4.2068,2023
Bank Of Montreal,BMO,-,0.1029,2.3414,-,-,-,-,53.5557,39.8419,0.0293,-,-,-,20.913,21.298,1.1883,17.0948,81.4972,-48.2215,-48.5346,2022
Bank Of Montreal,BMO,-,0.107,2.6171,-,-,-,-,37.7604,27.6449,0.0275,-,-,-,14.9216,15.5456,0.7847,12.0374,70.584,-4.8874,-5.0187,2021
Bank Of Montreal,BMO,-,0.1295,2.4728,-,-,-,-,28.5522,21.8144,0.0234,-,-,-,10.195,10.7044,0.5369,7.8405,65.1808,24.4631,24.5626,2020
Bank Of Montreal,BMO,-,0.1205,2.8095,-,-,-,-,29.5478,22.5387,0.0289,-,-,-,12.5919,13.6084,0.6757,9.9154,60.1184,12.8438,12.6798,2019
Bank Of Montreal,BMO,-,0.1292,2.643,-,-,-,-,33.1173,24.3575,0.0289,-,-,-,13.1684,14.6971,0.7041,10.3792,55.5879,18.1783,18.1334,2018
Bank Of Montreal,BMO,-,0.1018,2.2965,-,-,-,-,30.9318,24.0343,0.0303,-,-,-,13.337,14.8814,0.754,10.8337,68.467,6.6179,6.5287,2017
Bank Of Montreal,BMO,-,0.0949,1.9676,-,-,-,-,28.2755,22.06,0.0295,-,-,-,12.0323,13.7138,0.6732,9.9023,65.5475,-6.1153,-6.156,2016
Bank Of Montreal,BMO,-,0.0996,1.9252,-,-,-,-,28.4444,22.6501,0.0293,-,-,-,11.0365,13.924,0.6863,9.9371,50.0583,7.0496,7.3293,2015
Bank Of Montreal,BMO,-,0.1219,1.26,-,-,-,-,28.4056,23.5068,0.0313,-,-,-,12.9737,14.9963,0.7133,10.4145,-,-21.4179,-21.3509,2014
Enterprise Products Partners,EPD,0.9328,0.4883,0.9996,13.4728,13.9374,13.9374,18.6503,11.4674,11.1214,0.7004,12.8332,6.3967,57.0609,19.6704,29.1884,7.9696,10.0646,13.2637,-0.2059,-0.8377,2023
Enterprise Products Partners,EPD,0.8641,0.4894,1.0214,11.4873,11.8706,11.8706,15.7289,9.791,9.4301,0.8543,20.1652,8.3421,43.7541,20.2693,30.9725,8.2443,10.3497,12.7612,-0.2085,-0.0661,2022
Enterprise Products Partners,EPD,1.1415,0.5155,1.1171,14.0393,14.9558,14.9558,20.2,11.824,11.3559,0.6043,13.0839,5.8396,62.5045,17.9848,26.6551,7.0417,8.7129,12.1482,1.189,1.6962,2021
Enterprise Products Partners,EPD,1.1025,0.5293,1.1769,17.7537,18.511,18.511,27.2169,13.8309,13.8787,0.4243,6.7719,5.657,64.5218,15.3128,23.3823,6.0618,7.2072,11.6287,-0.2863,0.2753,2020
Enterprise Products Partners,EPD,0.8612,0.4982,1.0696,17.4673,18.5387,18.5387,24.4837,14.4337,13.918,0.5311,12.9396,6.7245,54.2794,18.1477,28.179,7.5925,9.1063,11.7976,0.1604,-0.0312,2019
Enterprise Products Partners,EPD,0.8456,0.5039,1.0776,14.0605,14.8042,14.8042,19.7081,11.7665,11.3617,0.6413,20.6276,9.9749,36.5917,17.448,28.3728,7.4399,8.6552,11.1184,0.6352,0.1991,2018
Enterprise Products Partners,EPD,0.7,0.4881,1.0789,12.5985,13.436,13.436,19.0582,9.8535,9.5187,0.5373,15.8762,6.7065,54.4252,12.5397,21.4113,5.2475,6.4191,10.5375,0.2193,0.2043,2017
Enterprise Products Partners,EPD,0.7912,0.4868,1.0643,14.6762,15.5532,15.5532,22.2945,11.1909,10.9159,0.4411,11.0949,6.9124,52.804,11.4659,20.1711,4.8914,5.8843,10.5148,-0.0559,-0.3503,2016
Enterprise Products Partners,EPD,0.5998,0.5021,1.0995,12.4286,13.0983,13.0983,18.7073,9.4565,9.3281,0.5538,22.8,10.5122,34.7216,12.4793,23.8686,5.2424,6.213,10.1866,-0.1936,0.2211,2015
Enterprise Products Partners,EPD,0.6973,0.4931,1.0849,7.7802,7.874,7.874,10.7113,5.9573,5.813,1.0159,43.6014,12.5336,29.1216,14.389,25.5503,6.0031,7.2935,10.1646,0.0983,0.2692,2014
Welltower,WELL,-,0.3763,0.6033,-,14.9424,14.9424,36.6842,5.2734,5.1234,0.1508,-,-,-,1.1128,1.1158,0.6595,0.6941,46.2234,0.2317,-2.4864,2023
Welltower,WELL,-,0.4091,0.6925,-,12.4406,12.4406,35.2524,2.953,2.4095,0.1547,-,-,-,0.6879,0.6901,0.3814,0.4065,42.8322,-0.1313,1.6607,2022
Welltower,WELL,-,0.4318,0.7599,-,15.9054,15.9054,38.1144,3.6007,7.0884,0.1358,-,-,-,0.748,0.7508,0.3985,0.425,41.5809,-0.282,-16.0517,2021
Welltower,WELL,-,0.4498,0.8174,-,14.6884,14.6884,37.4801,-0.685,21.2517,0.1418,-,-,-,6.1538,6.1788,3.1981,3.3861,40.4445,-0.5339,11.3908,2020
Welltower,WELL,-,0.4747,0.9036,-,23.5553,23.5553,43.9256,10.6007,24.0648,0.1534,-,-,-,3.5281,3.5428,1.7446,1.8534,40.2349,-0.4173,1.2422,2019
Welltower,WELL,-,0.459,0.8486,-,22.9283,22.9283,43.5658,9.0095,16.1313,0.1549,-,-,-,5.5807,5.3469,2.7347,2.8798,40.6245,0.3344,-8.6078,2018
Welltower,WELL,-,0.4401,0.786,-,21.9672,21.9672,43.7109,6.941,10.7397,0.1545,-,-,-,3.8053,3.6387,1.9346,2.028,40.1511,-0.6635,2.9213,2017
Welltower,WELL,-,0.4471,0.8087,-,29.9585,29.9585,51.2234,16.5668,23.6477,0.1483,-,-,-,5.0299,4.7198,2.4875,2.5978,42.1439,0.5933,7.9093,2016
Welltower,WELL,-,0.4608,0.8545,-,28.6737,28.6737,50.3133,16.4805,21.2016,0.133,-,-,-,4.292,4.0255,2.0954,2.1609,42.7757,0.2568,-2.9212,2015
Welltower,WELL,-,0.4444,0.7999,-,26.1194,26.1194,51.5966,11.4912,13.3614,0.1339,-,-,-,2.8721,2.6711,1.4343,1.4765,40.9777,0.154,7.4099,2014
U.S Bancorp,USB,-,0.48,1.197,-,-,-,-,26.6726,19.6247,0.0388,-,-,-,11.1472,14.6728,0.8226,5.089,35.7967,-8.6994,-8.6994,2023
U.S Bancorp,USB,-,0.4374,1.3867,-,-,-,-,32.877,24.7715,0.0329,-,-,-,13.1416,18.4141,0.8651,6.4111,33.4636,7.5496,7.5496,2022
U.S Bancorp,USB,-,0.3671,0.793,-,-,-,-,42.5463,31.8281,0.0417,-,-,-,16.2906,19.2935,1.3929,9.1245,37.3353,4.1633,4.1633,2021
U.S Bancorp,USB,-,0.4346,0.9877,-,-,-,-,31.1586,23.7951,0.0351,-,-,-,10.4415,12.1755,0.9,5.2462,35.6477,-0.6275,-0.6275,2020
U.S Bancorp,USB,-,0.4335,1.2173,-,-,-,-,40.1983,30.7919,0.0432,-,-,-,14.938,17.5382,1.402,7.497,34.2097,-3.3609,-3.3609,2019
U.S Bancorp,USB,-,0.4445,1.074,-,-,-,-,41.0463,32.0878,0.0452,-,-,-,15.5978,18.3155,1.5243,7.6605,32.1183,2.6038,2.6038,2018
U.S Bancorp,USB,-,0.3938,0.9848,-,-,-,-,37.0168,29.118,0.044,-,-,-,14.132,16.8982,1.3533,7.6326,29.998,0.7504,0.7504,2017
U.S Bancorp,USB,-,0.4101,0.9865,-,-,-,-,41.2846,28.4688,0.044,-,-,-,14.0083,16.8452,1.3328,7.3152,28.2472,-1.8609,-1.8609,2016
U.S Bancorp,USB,-,0.4066,1.2806,-,-,-,-,42.3501,29.5765,0.0449,-,-,-,14.3601,17.3958,1.4064,7.5201,26.8263,2.015,2.015,2015
U.S Bancorp,USB,-,0.4221,1.4072,-,-,-,-,42.7312,29.8397,0.0465,-,-,-,14.9904,18.6862,1.4677,7.7302,24.732,-3.2494,-3.2494,2014
FedEx,FDX,1.3633,0.422,0.7325,70.7719,6.3392,6.3392,11.4068,6.655,4.9388,1.0079,41.7443,8.6937,41.9846,15.7023,20.4688,4.9778,9.0764,112.9012,-1.3185,2.2465,2023
FedEx,FDX,1.3698,0.4395,0.7888,69.2763,5.4484,5.4484,10.2102,5.9486,4.4057,1.0346,45.8593,8.8491,41.247,15.2254,20.2107,4.558,8.5344,103.8589,-2.5494,-1.1683,2022
FedEx,FDX,1.4267,0.4473,0.8125,68.7388,6.6783,6.6783,10.9237,5.2357,4.0915,1.0874,45.8917,7.8827,46.3042,15.3414,20.7991,4.4491,8.4794,95.9761,-0.4332,-4.2159,2021
FedEx,FDX,1.5066,0.4617,0.8639,70.7524,6.976,6.976,11.4937,7.9491,6.2304,1.0143,41.8331,6.9566,52.4683,21.6443,30.4553,6.3194,11.6501,90.399,18.363,19.1013,2020
FedEx,FDX,1.5838,0.5454,1.2027,70.2067,3.4919,3.4919,9.3431,2.4113,1.8579,0.9413,36.0525,6.8518,53.2706,7.0292,10.7859,1.7488,3.1953,69.8405,-1.7269,-3.6362,2019
FedEx,FDX,1.4519,0.4834,0.9901,70.5236,6.4081,6.4081,11.2192,0.9398,0.7748,1.2811,37.1483,7.6451,47.7428,3.0411,4.9664,0.9926,1.571,68.0846,3.9973,4.259,2018
FedEx,FDX,1.3858,0.4398,0.8542,71.7724,6.5271,6.5271,11.8365,6.6509,6.9855,1.2507,35.1905,7.7173,47.2966,23.5476,36.7436,8.7369,13.1914,73.0131,-1.0755,-3.2927,2017
FedEx,FDX,1.5948,0.4812,0.9289,72.8062,7.5698,7.5698,12.535,7.5913,4.9686,1.2424,31.9125,7.9378,45.9828,18.6462,33.6024,6.1728,9.6734,59.9164,-2.1995,-3.343,2016
FedEx,FDX,1.4971,0.4991,0.9984,75.4492,6.1094,6.1094,11.3333,5.4403,3.6136,1.0959,24.9294,6.945,52.5559,13.2037,25.8633,3.9601,6.6141,51.9125,1.7619,-0.48,2015
FedEx,FDX,1.7352,0.3259,0.4848,74.284,3.9344,3.9344,9.4367,3.4287,2.2127,1.299,24.504,8.2974,43.9895,7.0033,9.3893,2.8743,4.7208,53.0857,4.9421,1.218,2014
