Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Tesla,TSLA,1.1346,0.6091,1.7971,16.5555,-0.2807,-0.2807,8.4832,-2.7057,-3.5072,0.7164,5.7739,18.5634,19.6623,-10.379,-11.1833,-2.2589,-4.0574,2.7503,0.0839,0.4063,2019
Tesla,TSLA,0.8313,0.6203,2.0796,18.8342,-1.8079,-1.8079,7.7909,-4.6829,-4.5478,0.7216,5.5956,22.6143,16.1402,-18.4645,-19.6597,-3.5743,-7.0114,2.2185,0.8444,1.3948,2018
Tesla,TSLA,0.8561,0.6428,1.9705,18.9047,-13.8787,-13.8787,0.8079,-18.7856,-16.6851,0.4104,4.2129,22.8161,15.9975,-42.8114,-46.5629,-7.8205,-15.2938,2.0674,0.0327,-0.7467,2017
Tesla,TSLA,1.0743,0.5149,1.2693,22.8461,-9.5333,-9.5333,5.3492,-10.6619,-9.6414,0.3089,2.6123,14.0243,26.0262,-13.9587,-14.9759,-3.4109,-6.7709,2.2852,0.2155,0.4736,2016
Tesla,TSLA,0.9897,0.6562,2.488,22.825,-17.7119,-17.7119,-5.3382,-21.6416,-21.9639,0.5015,2.4436,23.9459,15.2427,-82.0024,-82.9837,-11.0148,-28.1929,0.5497,-0.242,-0.573,2015
Tesla,TSLA,1.5092,0.6731,2.729,27.5664,-5.837,-5.837,3.5949,-8.8994,-9.1935,0.5485,2.4292,14.1143,25.8603,-32.2515,-32.2515,-5.043,-10.544,0.4836,-0.1785,-0.5502,2014
JPMorgan Chase,JPM,-,0.5444,2.5421,-,-,-,-,41.4104,32.1002,0.0384,-,-,-,16.4913,18.8055,1.2786,6.8851,113.9788,-31.6587,-31.6587,2023
JPMorgan Chase,JPM,-,0.503,2.4646,-,-,-,-,37.7463,29.3461,0.0334,-,-,-,14.2212,16.2766,1.0278,6.4053,99.6272,10.2677,10.2677,2022
JPMorgan Chase,JPM,-,0.5058,2.4263,-,-,-,-,45.5002,35.5242,0.035,-,-,-,18.641,20.3566,1.2911,8.1216,99.9022,51.6819,51.6819,2021
JPMorgan Chase,JPM,-,0.5021,2.5498,-,-,-,-,34.9514,26.749,0.0303,-,-,-,11.6855,12.894,0.8607,5.1923,91.6085,-27.1493,-27.1493,2020
JPMorgan Chase,JPM,-,0.5273,2.4313,-,-,-,-,40.7373,31.4541,0.041,-,-,-,15.5464,17.5158,1.3556,6.5899,84.7368,-3.3068,-3.3068,2019
JPMorgan Chase,JPM,-,0.5237,2.6447,-,-,-,-,39.2294,29.5529,0.0396,-,-,-,14.0917,16.063,1.2383,6.0299,78.3069,7.6005,7.6005,2018
JPMorgan Chase,JPM,-,0.5263,2.4188,-,-,-,-,37.6251,23.6514,0.0377,-,-,-,10.6439,12.1415,0.9647,4.528,74.6484,-8.9576,-8.9576,2017
JPMorgan Chase,JPM,-,0.5374,2.4864,-,-,-,-,37.8651,25.0351,0.0366,-,-,-,10.842,12.37,0.9929,4.5015,71.3778,-13.5378,-13.5378,2016
JPMorgan Chase,JPM,-,0.5558,2.4433,-,-,-,-,34.2213,25.2475,0.0381,-,-,-,11.0345,12.6889,1.0393,4.3856,67.5787,9.8323,9.8323,2015
JPMorgan Chase,JPM,-,0.5695,3.0979,-,-,-,-,33.3783,21.8292,0.0358,-,-,-,10.2734,12.3937,0.8454,4.0394,62.3796,-18.6616,-18.6616,2014
Walmart,WMT,0.8319,0.3165,0.519,24.3754,4.1677,4.1677,5.9965,3.371,2.3932,2.5679,8.9292,73.6841,4.9536,18.008,26.1424,6.4461,12.308,11.2179,0.89,0.4139,2023
Walmart,WMT,0.8206,0.3204,0.5328,24.1405,3.3418,3.3418,5.1323,2.7836,1.9107,2.5136,8.1964,77.0565,4.7368,13.4823,20.3167,4.6431,9.1622,10.3656,0.6427,0.1189,2022
Walmart,WMT,0.9278,0.2985,0.4661,25.0987,4.5293,4.5293,6.3902,3.2642,2.3872,2.3391,7.5914,69.1732,5.2766,15.1702,22.1703,5.693,10.6414,11.0939,-1.35,-1.6842,2021
Walmart,WMT,0.9722,0.3397,0.5583,24.8298,4.0325,4.0325,6.027,3.6777,2.4162,2.2145,9.3509,85.812,4.2535,15.6585,23.4099,5.4282,10.3385,10.3428,1.2883,1.3187,2020
Walmart,WMT,0.7945,0.3706,0.6679,24.6885,3.9255,3.9255,6.0224,3.8392,2.8401,2.2155,8.8805,83.3807,4.3775,18.6396,30.1135,6.4276,11.7316,9.5989,-0.206,-0.3008,2019
Walmart,WMT,0.7989,0.3867,0.7287,25.0977,4.2684,4.2684,6.3442,2.2278,1.2966,2.3457,8.7036,81.8725,4.4582,9.015,14.8164,3.2737,5.5292,9.2233,0.0032,-0.0377,2018
Walmart,WMT,0.7598,0.313,0.5752,25.372,4.0846,4.0846,6.189,3.0225,1.971,2.4464,8.5283,89.1242,4.0954,13.02,16.8153,5.1452,8.9446,9.1262,-0.2545,-0.2371,2017
Walmart,WMT,0.862,0.3429,0.5704,25.6481,4.6852,4.6852,6.7598,4.2186,2.8079,2.4437,8.3923,83.2687,4.3834,17.7476,22.5094,7.1887,11.6627,8.8074,0.5378,0.5726,2016
Walmart,WMT,0.9322,0.345,0.5984,25.1273,4.9997,4.9997,6.9606,4.488,3.0477,2.4157,8.1177,85.7272,4.2577,18.0359,22.5357,7.5558,11.8144,8.8141,-0.0812,-0.0118,2015
Walmart,WMT,0.9697,0.336,0.5837,24.8254,5.5898,5.5898,7.4786,5.1063,3.3693,2.3866,8.0877,71.6511,5.0941,19.5655,24.7866,8.2628,12.9906,8.8741,0.5746,0.6396,2014
Visa,V,1.4517,0.3457,0.5283,100,64.3126,64.3126,67.2006,64.4259,52.8987,0.3608,-,7.2984,50.011,46.6397,-321.7772,19.0864,29.1793,20.9481,0.9864,0.9395,2023
Visa,V,1.4485,0.3621,0.631,100,64.1863,64.1863,67.1239,61.8765,51.0304,0.3428,-,7.4165,49.2146,44.974,-205.7076,17.4934,26.8138,18.8259,1.6504,1.5333,2022
Visa,V,1.7541,0.347,0.5581,100,65.5632,65.5632,68.8986,66.6376,51.0724,0.2908,-,6.4694,56.4194,35.6748,-204.061,14.8511,21.3855,19.456,2.0215,2.0298,2021
Visa,V,1.9052,0.3679,0.6647,100,64.4557,64.4557,67.9667,63.1237,49.7391,0.27,-,7.5802,48.1521,34.912,-144.7256,13.4282,18.9696,18.6746,-0.8436,-0.8415,2020
Visa,V,1.5632,0.3254,0.4823,100,65.287,65.287,68.1421,64.7778,52.5743,0.3166,-,5.0059,72.9142,41.3387,-155.8307,16.6451,23.496,17.5704,0.0507,0.0294,2019
Visa,V,1.6113,0.3284,0.489,100,62.856,62.856,65.7771,62.1379,49.983,0.2977,-,7.3867,49.4129,36.0983,-117.7796,14.8805,20.3432,16.7931,1.4937,1.4779,2018
Visa,V,1.9034,0.3365,0.5607,100,66.151,66.151,69.1797,63.6998,36.4909,0.2701,-,7.1879,50.7795,24.5979,-65.6894,9.8548,13.5668,15.7804,1.4292,1.3626,2017
Visa,V,1.7789,0.3255,0.4826,100,52.2676,52.2676,55.5961,53.1229,39.7229,0.2355,-,6.0136,60.6962,22.0298,-63.8155,9.3558,12.2782,15.4299,-0.3356,-0.3826,2016
Visa,V,1.8713,-,-,100,65.3026,65.3026,68.8617,64.8055,45.5908,0.3526,-,11.0598,33.0025,21.205,95.0721,16.0744,21.205,13.4727,-0.1617,-0.1121,2015
Visa,V,1.5921,-,-,100,60.5968,60.5968,84.4277,60.8093,42.8122,0.3293,-,7.8993,46.2069,19.8373,127.9831,14.0994,19.8373,12.2107,1.5356,1.5002,2014
UnitedHealth Group,UNH,0.7919,0.3816,0.6623,24.476,8.7072,8.7072,9.7761,7.8338,6.0225,1.3577,-,17.4667,20.8969,24.5115,-94.446,8.4554,15.1581,102.1872,3.404,2.7437,2023
UnitedHealth Group,UNH,0.774,0.4009,0.7075,24.5609,8.7718,8.7718,9.8207,8.1265,6.2068,1.3193,-,18.3339,19.9085,25.3395,-78.4663,8.3999,15.1799,87.2056,4.214,3.8314,2022
UnitedHealth Group,UNH,0.7888,0.3609,0.613,24.2186,8.3346,8.3346,9.4135,7.7574,6.0101,1.3553,-,10.2413,35.6399,23.6285,-164.2764,8.356,15.1003,79.7503,0.2974,-0.1353,2021
UnitedHealth Group,UNH,0.7418,0.3613,0.6362,26.0557,8.7131,8.7131,9.8374,8.0664,5.9901,1.3034,-,10.1221,36.0598,23.0784,-113.7324,7.9928,14.7407,72.2283,3.9611,3.9708,2020
UnitedHealth Group,UNH,0.6901,0.3785,0.6731,23.7856,8.1291,8.1291,9.2523,7.4254,5.7149,1.3926,-,11.283,32.3497,23.5605,-91.4398,8.1886,14.6426,63.7511,3.1281,3.0828,2019
UnitedHealth Group,UNH,0.7272,0.389,0.673,23.7997,7.666,7.666,8.7391,7.0472,5.2978,1.4863,-,12.3971,29.4424,22.795,-88.9767,8.1342,13.928,56.5823,2.1816,2.1369,2018
UnitedHealth Group,UNH,0.7349,0.3665,0.636,23.3701,7.5607,7.5607,8.6767,6.9711,5.2486,1.4466,-,12.7075,28.7233,21.7185,-81.918,7.7831,13.7578,51.4273,3.6843,3.3918,2017
UnitedHealth Group,UNH,0.6879,0.4031,0.8636,23.4722,6.9952,6.9952,8.107,6.418,3.7963,1.5051,-,11.8101,30.9057,18.5269,-39.4083,5.7593,11.0595,40.1019,0.0464,-0.1059,2016
UnitedHealth Group,UNH,0.7375,0.4289,0.9478,23.5674,7.015,7.015,8.0926,6.5121,3.7,1.4121,-,11.7913,30.9551,17.3996,-30.692,5.2744,9.9363,35.3883,1.9071,1.8446,2015
UnitedHealth Group,UNH,0.7692,0.3303,0.5363,25.3039,7.8744,7.8744,9.0072,7.4007,4.3066,1.5104,-,13.382,27.2756,17.3137,-135.2346,6.5048,11.5949,34.0189,1.3315,1.0625,2014
Exxon,XOM,1.4791,0.1499,0.1956,24.8582,15.318,15.5644,21.5545,15.318,10.4503,0.9157,10.3075,-,-,17.5752,17.5752,9.9262,14.9404,53.5225,-4.5987,-5.8721,2023
Exxon,XOM,1.414,0.1669,0.2034,27.6042,18.7955,18.9884,24.7996,18.7955,13.4742,1.1209,12.2565,-,-,28.4369,28.4369,15.6007,23.6911,49.6014,7.005,5.9573,2022
Exxon,XOM,1.0443,0.1982,0.2715,22.4765,10.9347,11.2663,18.4806,10.9347,8.0661,0.8428,11.7912,-,-,13.4322,13.4322,6.9626,10.7699,41.4444,7.824,9.5545,2021
Exxon,XOM,0.7965,0.2233,0.4121,17.0478,-15.9133,-15.2753,10.0737,-15.9133,-12.3635,0.5455,7.9873,-,-,-14.1662,-14.1662,-6.9875,-11.0032,38.7739,-3.525,-1.6322,2020
Exxon,XOM,0.7822,0.1169,0.2359,20.3014,7.5701,7.8834,15.0541,7.5701,5.4126,0.7307,11.3964,-,-,7.4264,7.4264,4.0745,6.5581,46.9969,-1.4749,-2.596,2019
Exxon,XOM,0.8396,0.0938,0.1904,22.2923,10.6657,10.9296,17.3887,10.6657,7.181,0.8383,11.8956,-,-,10.7899,10.7899,6.1875,9.7783,46.8558,1.3698,0.4046,2018
Exxon,XOM,0.8159,0.1115,0.2177,21.8331,7.6419,7.8879,16.0286,7.6419,8.0659,0.7008,11.2412,-,-,10.2046,10.2046,5.6921,9.0669,45.8835,1.7778,2.0285,2017
Exxon,XOM,0.8694,0.1427,0.246,21.3705,3.8292,4.0468,14.766,3.8292,3.7672,0.63,10.8514,-,-,4.8179,4.8179,2.5355,4.1305,41.9069,-1.945,0.4985,2016
Exxon,XOM,0.7897,0.1013,0.2188,21.404,8.8129,8.9377,16.1787,8.8129,6.4795,0.7401,12.059,-,-,9.3609,9.3609,4.9148,8.4128,42.5433,-3.3046,-1.9222,2015
Exxon,XOM,0.8186,0.0605,0.1608,20.2651,12.5334,12.6028,16.8018,12.5334,7.8944,1.1787,19.6942,-,-,18.5653,18.5653,9.6182,17.4427,43.1002,0.3724,0.296,2014
ASML Holding,ASML,1.4989,0.2561,0.3443,51.2949,32.8113,32.8113,35.4958,32.9608,28.4449,0.6897,1.5165,4.8236,75.6701,58.2721,96.5144,19.6183,43.348,37.0074,-7.5176,-10.0442,2023
ASML Holding,ASML,1.2826,0.2851,0.4835,50.5356,30.7022,30.7022,33.4585,30.4916,26.5626,0.5833,1.4547,3.1694,115.1625,63.833,164.7973,15.4935,45.6325,23.5259,-8.7996,-9.5964,2022
ASML Holding,ASML,1.4791,0.2867,0.4521,52.7054,36.2694,36.2694,38.8002,36.0298,31.6114,0.6156,1.6995,4.4169,82.6374,58.0163,126.9874,19.4608,41.3855,29.7995,18.6532,18.6787,2021
ASML Holding,ASML,2.4124,0.2517,0.3374,48.6261,28.9838,28.9838,32.4949,28.7341,25.4226,0.5126,1.5716,4.6274,78.8777,25.63,43.4045,13.0328,19.18,38.0262,3.9091,3.3236,2020
ASML Holding,ASML,2.5843,0.198,0.2468,44.6684,23.6108,23.6108,27.4053,23.3993,21.9315,0.5223,1.7169,5.027,72.6078,20.5866,37.317,11.4554,16.5109,33.5952,0.1934,-0.2532,2019
ASML Holding,ASML,2.7773,0.2063,0.26,45.954,27.0952,27.0952,30.9576,26.8366,23.6806,0.5435,1.7197,5.1885,70.3486,22.2627,43.2229,12.8699,17.669,32.648,3.8002,3.0978,2018
ASML Holding,ASML,2.6952,0.2194,0.2834,45.0325,27.5738,27.5738,32.1856,27.0182,23.4016,0.4975,1.682,4.9431,73.8403,19.8432,42.6335,11.6424,15.4903,28.2342,0.3999,0.3309,2017
ASML Holding,ASML,2.6085,0.2383,0.338,44.8063,24.3973,24.3973,29.6503,24.8924,21.6622,0.3949,1.3486,5.9209,61.6462,14.988,40.6189,8.5546,11.4169,25.2764,-0.8883,-0.7527,2016
ASML Holding,ASML,2.4806,0.1183,0.1347,46.0565,24.8933,24.8933,29.6152,24.6306,22.0629,0.4729,1.3178,5.799,62.942,16.536,27.5994,10.4338,14.5799,21.7646,2.0992,2.2283,2015
ASML Holding,ASML,2.4737,0.1327,0.1536,44.3349,21.8951,21.8951,26.2433,21.7482,20.4335,0.4799,1.2785,4.6903,77.82,15.9285,27.0048,9.8054,13.8141,23.0669,-0.131,-0.5682,2014
