Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Palantir Technologies,PLTR,5.5476,-,-,80.6246,5.3917,5.3917,6.8908,10.6557,9.4303,0.492,-,6.0995,59.8407,6.1044,6.1044,4.8066,6.1044,1.6185,0.2015,0.2143,2023
Palantir Technologies,PLTR,5.1733,-,-,78.5637,-8.4581,-8.4581,-7.2764,-18.9429,-19.6081,0.5506,-,7.3772,49.4768,-14.0436,-14.0436,-10.7214,-14.0436,1.2589,-0.0652,-0.078,2022
Palantir Technologies,PLTR,4.3379,-,-,77.9878,-26.6586,-26.6586,-25.6924,-31.6815,-33.7495,0.4748,-,8.076,45.1958,-22.7138,-22.7138,-16.0242,-22.7138,1.13,0.4765,0.4824,2021
Palantir Technologies,PLTR,3.7386,0.1151,0.13,67.7354,-107.4136,-107.4136,-106.1441,-107.903,-106.7466,0.4061,-,6.9627,52.4221,-76.6077,-76.6077,-43.3521,-67.7927,0.8496,-0.0165,-0.0063,2020
Palantir Technologies,PLTR,1.6664,-0.25,-0.2,67.3596,-77.6298,-77.6298,-75.9794,-76.3945,-79.2032,0.4658,-,14.7581,24.7321,29.2656,29.2656,-36.3637,36.5805,-3.4061,-0.2147,-0.2249,2019
Palantir Technologies,PLTR,-,-,-,72.2206,-104.7079,-104.7079,-102.3717,-95.8879,-100.4562,-,-,-,-,-,-,-,-,-,-0.0717,-0.0842,2018
Palantir Technologies,PLTR,,,,,,,,,,,,,,,,,,,,,2017
Palantir Technologies,PLTR,,,,,,,,,,,,,,,,,,,,,2016
Palantir Technologies,PLTR,,,,,,,,,,,,,,,,,,,,,2015
Palantir Technologies,PLTR,,,,,,,,,,,,,,,,,,,,,2014
Edwards Lifesciences,EW,3.376,0.0816,0.0888,77.0217,25.5479,25.5479,27.961,26.6137,23.3547,0.6413,1.1811,7.1751,50.8707,20.8263,27.7797,14.9458,19.1269,11.1785,-0.4816,-0.505,2023
Edwards Lifesciences,EW,3.028,0.0931,0.1027,79.9272,32.4855,32.4855,35.0791,32.8367,28.2755,0.6491,1.234,7.699,47.4085,26.2094,34.9284,18.3527,23.7686,9.5458,-0.7925,-0.6682,2022
Edwards Lifesciences,EW,3.0812,0.0926,0.1021,76.1319,32.3039,32.3039,34.8801,32.5275,28.7262,0.6154,1.7186,7.8696,46.381,25.7561,34.5986,17.6781,23.3705,9.3509,1.0756,1.2036,2021
Edwards Lifesciences,EW,3.4579,0.1151,0.1301,75.3642,20.4637,20.4637,22.9077,20.8992,18.7721,0.6061,1.3469,7.2765,50.1612,18.0006,26.8235,11.3775,15.9287,7.3271,-0.1894,-0.4339,2020
Edwards Lifesciences,EW,3.3067,0.1253,0.1433,74.3698,26.3754,26.3754,28.4292,26.8284,24.0777,0.6702,1.7388,7.2576,50.2924,25.2369,39.5938,16.1357,22.0739,19.8388,0.412,0.3848,2019
Edwards Lifesciences,EW,2.6088,0.159,0.1891,74.7663,20.0978,20.0978,22.1769,20.4524,19.3994,0.6993,1.5476,6.9287,52.6793,22.9971,42.8605,13.5658,19.3402,5.04,-0.0991,-0.212,2018
Edwards Lifesciences,EW,1.7952,0.1291,0.3506,74.5204,31.7119,31.7119,34.096,30.1255,16.9883,0.6063,1.5774,7.1673,50.9255,19.7416,42.8582,10.2993,17.192,4.6991,0.4669,0.477,2017
Edwards Lifesciences,EW,4.2066,0.239,0.314,73.0944,26.4467,26.4467,28.8491,24.8979,19.2159,0.6571,2.0106,7.1483,51.0608,21.7449,31.8495,12.6275,16.549,4.1257,0.2464,0.1321,2016
Edwards Lifesciences,EW,4.3005,0.1925,0.2385,75.2496,25.773,25.773,28.4116,24.9589,19.846,0.6148,1.8158,6.7071,54.4199,19.7715,29.6454,12.2008,15.9645,3.8736,-0.7387,-0.7714,2015
Edwards Lifesciences,EW,5.2361,0.2144,0.2729,73.0682,21.2149,21.2149,24.1681,49.2488,34.9176,0.6594,2.1078,7.1474,51.0676,37.0129,45.2623,23.023,29.0769,6.7761,0.8781,0.9118,2014
Hilton Worldwide Holdings,HLT,0.7023,1.3446,-3.9182,88.852,21.7391,21.7391,23.7518,16.5315,11.148,0.6646,-,6.883,53.0293,-49.0413,-9.2688,7.4735,16.9016,-9.2588,1.3026,0.7541,2023
Hilton Worldwide Holdings,HLT,0.8511,1.1443,-7.9663,88.6128,23.8687,23.8687,26.3308,19.7652,14.3053,0.5656,-,6.6112,55.2097,-114.4809,-11.2928,8.1034,16.5177,-4.0992,5.6807,5.5723,2022
Hilton Worldwide Holdings,HLT,0.951,1.1038,-10.7033,88.2688,17.4499,17.4499,21.5273,9.6752,7.0836,0.3748,-,5.4195,67.3497,-49.6948,-3.7111,2.6358,5.1565,-2.9345,-2.1681,-2.0957,2021
Hilton Worldwide Holdings,HLT,1.7285,1.1661,-7.0572,85.6048,-9.7051,-9.7051,-0.9519,-21.4535,-16.6009,0.2571,-,5.5863,65.339,48.4522,6.1271,-4.2972,-8.0492,-5.3532,-2.2164,-2.2555,2020
Hilton Worldwide Holdings,HLT,0.729,1.0631,-16.9343,86.733,17.5307,17.5307,21.6674,13.1612,9.3208,0.6319,-,7.4956,48.695,-187.7119,-8.1069,5.9236,11.8386,-1.6918,0.6576,0.8859,2019
Hilton Worldwide Holdings,HLT,0.7583,0.9287,13.0502,85.0438,16.0791,16.0791,20.2111,12.1042,8.5785,0.6364,-,7.7443,47.1312,137.8136,-7.7787,5.4948,9.8287,1.8927,1.5185,1.4038,2018
Hilton Worldwide Holdings,HLT,0.8152,0.795,3.9042,84.3931,13.922,13.922,18.4479,9.2609,13.3317,0.5715,-,7.8108,46.7304,64.3998,-12.3441,7.6539,13.2048,5.3273,-1.3855,-0.5824,2017
Hilton Worldwide Holdings,HLT,1.3253,0.5295,1.1311,80.5505,13.1995,13.1995,24.1636,8.2117,5.1399,0.2509,-,8.5625,42.6277,-0.2906,0.3645,-0.0649,-0.1367,17.7597,-0.4,-7.1644,2016
Hilton Worldwide Holdings,HLT,1.0581,0.6327,1.7565,80.1766,12.6174,12.6174,22.8515,7.4723,19.6832,0.2784,3.1991,6.4728,56.39,14.8042,-16.1919,3.4385,5.4383,18.0797,0.4092,6.8543,2015
Hilton Worldwide Holdings,HLT,1.1072,0.6962,2.3207,61.7311,15.9303,15.9303,22.3862,10.9217,6.4083,0.402,9.948,9.5127,38.3698,14.4675,-9.6369,2.6105,4.3952,14.3643,-2.8569,-2.6682,2014
Pacific Gas & Electric,PCG,0.8307,0.6708,2.259,82.8189,10.9342,10.9342,26.2363,2.8615,9.178,0.1943,4.8241,6.8967,52.9241,8.9198,8.9198,1.7948,2.9367,11.8542,0.475,0.4268,2023
Pacific Gas & Electric,PCG,0.8117,0.6742,2.2563,77.6015,8.4732,8.4732,26.2592,2.1956,8.3026,0.1827,5.7672,5.0785,71.872,7.8613,7.8613,1.5289,2.5615,11.6084,0.6058,-0.016,2022
Pacific Gas & Electric,PCG,0.6356,0.643,2.1152,78.7763,9.1222,9.1222,25.608,3.6237,-0.4941,0.1998,7.3507,4.9993,73.0106,-0.4146,-0.4146,-0.0852,-0.148,10.6895,16.3583,18.6025,2021
Pacific Gas & Electric,PCG,0.707,0.637,1.9227,78.8944,9.5024,9.5024,28.2798,-5.1004,-7.1363,0.1887,6.207,6.0455,60.3755,-6.1356,-6.1356,-1.3326,-2.2275,10.7085,-24.34,-18.5013,2020
Pacific Gas & Electric,PCG,1.3321,-,-,77.6461,-58.9293,-58.9293,-40.049,-64.4638,-44.6961,0.2011,5.9181,4.3876,83.1899,-141.8337,-141.8337,-8.9699,-141.8337,10.1807,-0.0703,0.5729,2019
Pacific Gas & Electric,PCG,0.2205,-,1.7046,73.1547,-57.8793,-57.8793,-39.7637,-60.4392,-40.8795,0.2177,8.1209,4.3451,84.0029,-52.9877,-52.9877,-8.8798,-52.9877,24.7973,-2.4596,-4.0631,2018
Pacific Gas & Electric,PCG,0.881,0.4769,0.9824,70.499,16.9536,16.9536,33.6096,12.67,9.6061,0.2519,10.5094,8.144,44.8182,8.5251,8.5251,2.4407,4.4594,37.8276,2.8507,3.2498,2017
Pacific Gas & Electric,PCG,0.8149,0.4713,1.0134,69.546,11.774,11.774,27.369,8.2758,7.8852,0.2575,11.6199,7.9828,45.7231,7.7342,7.7342,2.0511,4.0887,35.8893,1.0386,0.2656,2016
Pacific Gas & Electric,PCG,0.9136,0.4862,1.0164,65.7696,8.9586,8.9586,24.4757,5.115,5.1922,0.2662,13.1253,10.8811,33.5445,5.2769,5.2769,1.4043,2.7112,34.2015,-0.0893,-0.4285,2015
Pacific Gas & Electric,PCG,1.0792,0.4847,0.9802,61.5623,14.3359,14.3359,28.5723,10.5032,8.4026,0.2842,13.8004,11.1336,32.7838,9.0625,9.0625,2.4116,4.6699,33.6196,0.15,1.5681,2014
"America Movil, S.A.B De C.V",AMX,0.6487,0.4462,1.1873,61.2157,20.5598,20.5598,39.1611,14.1337,9.3265,0.5217,16.4189,3.9255,92.9823,19.1571,52.417,5.1646,10.6099,7.9942,1.0284,0.9936,2023
"America Movil, S.A.B De C.V",AMX,0.7385,0.4827,1.1661,60.8612,20.235,20.235,39.0193,15.8992,9.0186,0.5219,13.7743,4.1866,87.1825,20.1481,52.5622,5.4519,10.4225,7.1229,-0.1726,-0.4337,2022
"America Movil, S.A.B De C.V",AMX,0.7568,0.4798,1.2423,60.1338,19.4158,19.4158,38.4251,12.0104,22.4906,0.5063,14.1021,4.1937,87.0348,16.4347,42.8285,4.4161,8.5487,6.6198,-0.4465,-0.8347,2021
"America Movil, S.A.B De C.V",AMX,0.7101,0.6038,1.9941,53.7381,16.2609,16.2609,32.412,6.6287,4.6081,0.6257,15.4839,4.8566,75.1553,16.1993,132.1797,3.1413,6.4177,4.7252,0.4832,0.9687,2020
"America Movil, S.A.B De C.V",AMX,0.6298,0.6857,2.7508,53.171,15.3721,15.3721,31.1483,12.0459,6.7235,0.6576,11.4773,4.8901,74.6402,30.9832,-137.523,4.5897,9.7382,3.6488,-0.0541,0.0258,2019
"America Movil, S.A.B De C.V",AMX,0.7473,0.6882,2.5985,50.9906,13.4415,13.4415,28.4395,9.7276,5.0619,0.7264,12.6226,4.7735,76.4641,22.1742,-249.7746,3.8147,6.9139,3.7822,0.4798,0.0921,2018
"America Movil, S.A.B De C.V",AMX,0.8279,0.7126,2.6779,51.4177,9.804,9.804,25.4823,5.5934,2.8703,0.6874,12.7914,5.2488,69.5403,12.3529,-93.6134,2.1661,3.5504,3.987,-0.1224,0.09,2017
"America Movil, S.A.B De C.V",AMX,0.7275,0.6976,2.6112,50.2721,11.2391,11.2391,26.4655,2.406,0.8863,0.6438,13.1518,4.7229,77.2823,4.4512,-35.5528,0.7964,1.3462,3.9743,0.6635,0.8172,2016
"America Movil, S.A.B De C.V",AMX,0.8256,0.778,4.2476,53.248,15.8207,15.8207,29.8807,6.2825,3.9234,0.6897,11.749,5.7292,63.7082,22.9996,-36.6207,2.8534,5.1063,2.8328,-2.4147,-1.8694,2015
"America Movil, S.A.B De C.V",AMX,0.7611,0.6994,2.573,54.4843,18.4575,18.4575,32.0135,10.282,5.4394,0.6636,10.7468,5.7739,63.2156,20.2409,-295.2425,3.7153,6.0844,4.6786,1.3086,1.0362,2014
Energy Transfer LP,ET,1.1025,0.539,1.1923,22.9621,10.5553,10.5553,16.1352,7.1221,4.4143,0.6912,24.4314,8.5281,42.7999,14.1249,15.7181,4.6562,5.554,13.0479,0.0849,0.1769,2023
Energy Transfer LP,ET,1.1652,0.5427,1.187,19.6315,8.6096,8.6096,13.2427,6.756,4.8177,0.8508,29.3507,10.418,35.0356,16.9556,17.957,5.5546,6.5993,13.1394,-1.152,-1.2048,2022
Energy Transfer LP,ET,0.9725,0.5548,1.2632,25.2488,13.0412,13.0412,18.703,10.1918,7.682,0.6362,25.0223,8.7102,41.9049,20.0847,21.6016,6.3107,7.5673,12.7639,1.3438,2.2332,2021
Energy Transfer LP,ET,1.0665,0.6209,1.6388,34.5715,7.65,7.65,17.092,0.9678,-1.6609,0.4094,14.6561,9.7654,37.377,0.446,0.6021,0.1471,0.1691,11.615,-0.3236,0.0329,2020
Energy Transfer LP,ET,0.9663,0.6006,1.5043,26.584,13.2865,13.2865,19.0914,9.2598,6.4818,0.5478,25.9798,10.1466,35.9728,14.2171,21.3335,4.8751,5.6787,12.6183,-2.0819,0.727,2019
Energy Transfer LP,ET,0.725,0.5844,1.492,23.0813,9.9895,9.9895,15.2754,6.8205,3.1671,0.6129,24.808,12.8994,28.296,11.9449,18.4573,4.1758,4.9648,11.7777,1.2876,3.5566,2018
Energy Transfer LP,ET,1.3528,0.5929,1.4704,23.5841,6.7147,6.7147,15.5813,1.7521,2.258,0.4699,15.3145,8.6348,42.2709,8.6116,13.3169,2.9485,3.4528,27.7812,0.7687,0.6359,2017
Energy Transfer LP,ET,0.9481,0.6564,1.9639,25.475,5.8222,5.8222,16.0638,0.6417,3.092,0.4028,11.5294,8.5188,42.8466,2.0763,4.107,0.5854,0.7076,21.4252,0.2811,1.6005,2016
Energy Transfer LP,ET,1.1018,0.6095,1.5666,20.5785,6.3359,6.3359,12.6219,2.4934,3.2774,0.507,17.5232,14.3295,25.4719,4.3351,9.5661,1.437,1.6927,22.5403,-0.1119,-3.7598,2015
Energy Transfer LP,ET,0.9186,0.5692,1.3662,13.0667,4.4352,4.4352,8.1036,2.5444,1.1294,0.8664,33.002,16.1096,22.6573,4.7504,11.9544,1.6491,2.0467,20.6494,0.7543,-1.0767,2014
Capital One Financial,COF,-,0.4592,0.8583,-,-,-,-,22.9316,17.3817,0.0551,-,-,-,8.413,11.3588,1.0214,4.55,152.7091,18.5451,18.4139,2023
Capital One Financial,COF,-,0.4763,0.9265,-,-,-,-,32.5318,24.8002,0.0624,-,-,-,13.9972,19.4683,1.6167,7.3297,137.8951,7.4068,6.6028,2022
Capital One Financial,COF,-,0.4092,0.706,-,-,-,-,48.8249,36.953,0.0749,-,-,-,20.3084,26.7996,2.8665,11.9986,147.4633,-8.6765,-8.7006,2021
Capital One Financial,COF,-,0.3984,0.6734,-,-,-,-,17.542,13.0073,0.0433,-,-,-,4.513,5.9647,0.6444,2.715,131.1714,0.9795,1.32,2020
Capital One Financial,COF,-,0.4884,0.9601,-,-,-,-,30.7465,23.2232,0.0573,-,-,-,9.5378,12.7612,1.4174,4.8794,127.0605,8.5457,8.4671,2019
Capital One Financial,COF,-,0.5312,1.1401,-,-,-,-,32.9343,25.6976,0.0596,-,-,-,11.661,16.2294,1.6173,5.4663,110.4685,-2.1618,-1.8874,2018
Capital One Financial,COF,-,0.5506,1.237,-,-,-,-,27.898,8.6559,0.0538,-,-,-,4.3443,6.1906,0.5789,1.9523,100.3656,5.7696,5.2142,2017
Capital One Financial,COF,-,0.5559,1.2725,-,-,-,-,28.7995,18.4487,0.0533,-,-,-,7.9345,11.426,1.0559,3.524,98.9424,4.7763,4.219,2016
Capital One Financial,COF,-,0.5515,1.2502,-,-,-,-,31.1543,20.5117,0.0565,-,-,-,8.4849,12.2302,1.201,3.8058,89.6787,2.2113,2.1183,2015
Capital One Financial,COF,-,0.5136,1.0756,-,-,-,-,35.0365,23.1639,0.0608,-,-,-,9.8173,14.2333,1.4353,4.7749,81.4126,-0.7226,-0.2083,2014
Copart,CPRT,6.621,0.0018,0.0018,44.8891,38.4174,38.4174,42.5441,40.1685,31.987,0.5743,53.3492,5.4607,66.8412,20.6723,22.3805,18.3699,20.6347,6.2542,0.1914,0.1479,2023
Copart,CPRT,4.9955,0.0004,0.0004,45.88,39.2753,39.2753,43.2344,38.3029,31.1384,0.6594,32.2277,5.5707,65.5216,23.5673,26.1487,20.5342,23.5572,4.858,0.189,0.2173,2022
Copart,CPRT,4.0439,0.1013,0.1127,49.8825,42.2069,42.2069,46.7783,41.6654,34.7815,0.5902,30.0085,5.3781,67.8674,26.5356,29.9428,20.5275,23.8486,3.7226,0.0694,0.2027,2021
Copart,CPRT,2.7069,0.1375,0.1594,45.6932,37.0015,37.0015,41.7285,36.3096,31.7334,0.6383,59.6505,5.8512,62.3806,28.1142,33.3587,20.2563,24.2483,2.6449,0.2892,0.0421,2020
Copart,CPRT,2.4367,0.1837,0.2256,43.9942,35.0877,35.0877,39.2667,34.5233,28.9768,0.8015,54.6113,5.2792,69.1389,33.2714,42.5708,23.2254,27.1609,1.9348,0.1193,0.0489,2019
Copart,CPRT,2.5576,0.2014,0.2529,42.2201,32.3612,32.3612,36.7385,31.1521,23.1416,0.7825,62.3479,4.9213,74.1672,26.4378,35.4552,18.1136,21.1131,1.6899,0.034,0.0844,2018
Copart,CPRT,1.9436,0.334,0.5762,43.6489,31.8581,31.8581,35.8251,30.3941,27.226,0.7304,80.2866,4.5496,80.2264,35.8876,57.774,19.8871,23.9021,1.1916,0.1787,0.0056,2017
Copart,CPRT,1.791,0.4215,0.827,42.9332,32.0447,32.0447,35.9583,31.2086,21.3142,0.7688,69.6826,4.4504,82.0157,34.9097,53.8033,16.3872,20.1943,0.8791,0.0882,-0.0153,2016
Copart,CPRT,3.4467,0.3799,0.6683,42.1765,30.0504,30.0504,34.3165,28.9744,19.177,0.6372,76.9422,5.1675,70.6344,22.7881,32.5722,12.2193,14.1312,1.0033,0.002,0.0167,2015
Copart,CPRT,1.6878,0.182,0.3018,40.2731,23.6301,23.6301,28.2478,23.2091,15.3579,0.7722,95.7316,5.8387,62.5143,17.8064,25.7297,11.8587,14.5662,0.9944,0.0581,0.173,2014
Monster Beverage,MNST,4.8111,-,-,53.1399,27.3578,27.3578,28.3228,28.9702,22.8429,0.7371,3.4443,5.9801,61.0357,19.8206,30.2951,16.8377,19.8206,7.9003,0.7912,0.76,2023
Monster Beverage,MNST,4.7555,-,-,50.3017,25.1103,25.1103,26.0806,24.9081,18.8816,0.761,3.3523,6.2104,58.7722,16.9625,27.1645,14.3689,16.9625,6.7251,-0.2464,-0.3824,2022
Monster Beverage,MNST,4.8515,-,-,56.0967,32.4373,32.4373,33.3424,32.5087,24.8581,0.71,4.1001,6.18,59.0614,20.9759,33.0891,17.6491,20.9759,6.2032,-0.1966,-0.1917,2021
Monster Beverage,MNST,4.188,-,-,59.2323,35.5138,35.5138,36.754,35.3617,30.6524,0.7414,5.6285,6.9047,52.8623,27.3132,50.8847,22.7254,27.3132,4.8863,0.2566,0.3039,2020
Monster Beverage,MNST,3.5037,-,-,59.9546,33.3968,33.3968,34.8424,33.7068,26.3719,0.8156,4.6634,7.7745,46.9481,26.5586,61.9756,21.5099,26.5586,3.8861,-0.0108,-0.0516,2019
Monster Beverage,MNST,3.0012,-,-,60.2906,33.7157,33.7157,35.2123,33.9693,26.0824,0.841,5.4439,7.857,46.4556,27.5002,80.5108,21.9357,27.5002,3.3208,0.1739,0.1938,2018
Monster Beverage,MNST,3.7233,-,-,63.4509,35.5824,35.5824,37.0335,35.6666,24.3594,0.7032,4.8148,7.4955,48.6959,21.0689,53.6572,17.1295,21.0689,3.4392,0.2711,0.8565,2017
Monster Beverage,MNST,3.0436,-,-,63.6848,35.5919,35.5919,36.9314,35.4066,23.3714,0.7342,6.837,5.3213,68.5919,21.4038,73.8204,17.1588,21.4038,2.9385,0.1322,-0.4942,2016
Monster Beverage,MNST,8.7734,-,-,59.9546,32.824,32.824,33.9574,32.7466,20.0816,0.4887,6.9834,5.6963,64.0769,11.368,17.6268,9.8134,11.368,3.9506,-0.119,-0.1232,2015
Monster Beverage,MNST,4.6474,-,-,54.3563,30.3264,30.3264,31.367,30.2567,19.6029,1.2713,6.4446,8.7794,41.5745,31.8903,32.9954,24.9209,31.8902,1.5056,0.2426,0.2473,2014
