Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
"Banco Santander, S.A",SAN,-,0.8303,5.7826,-,-,-,-,-4.6885,-21.0551,0.0294,-,-,-,-8.4405,-10.2209,-0.5111,-1.4321,6.4648,4.1451,4.3508,2020
"Banco Santander, S.A",SAN,-,0.7895,4.4469,-,-,-,-,25.4789,12.0254,0.0323,-,-,-,7.3342,9.7816,0.533,1.5441,7.0438,-0.0165,-0.0906,2019
"Banco Santander, S.A",SAN,-,0.8019,4.7026,-,-,-,-,29.3264,14.9719,0.0332,-,-,-,8.6763,11.8209,0.6383,1.719,7.3754,-2.5515,-2.7436,2018
"Banco Santander, S.A",SAN,-,0.7924,4.5599,-,-,-,-,25.0047,12.8715,0.0335,-,-,-,7.6821,10.5016,0.5682,1.595,7.0679,1.2095,1.2021,2017
"Banco Santander, S.A",SAN,-,0.9097,11.0231,-,-,-,-,24.3444,13.2709,0.033,-,-,-,7.2893,10.2159,0.559,0.6582,7.3606,0.6237,0.7287,2016
"Banco Santander, S.A",SAN,-,0.8017,5.0158,-,-,-,-,20.8018,12.3979,0.0342,-,-,-,7.4266,10.5795,0.5472,1.4725,7.1749,1.36,1.3249,2015
"Banco Santander, S.A",SAN,-,0.7009,2.6715,-,-,-,-,25.061,16.2748,0.0337,-,-,-,5.5539,8.4007,0.3935,1.6614,-,3.5957,2.9956,2014
Thomson Reuters Corp,TRI,0.9035,0.208,0.2962,39.1522,34.3244,34.3244,44.9956,29.2611,39.6674,0.3636,-,6.0553,60.2782,23.9154,-4725,14.1619,18.9419,24.4258,1.0966,1.1511,2023
Thomson Reuters Corp,TRI,0.5747,0.2076,0.4006,35.4157,27.6747,27.6747,38.5997,31.4169,20.1901,0.3052,-,6.1993,58.8781,11.7038,74.7046,6.4069,9.274,24.9654,0.2297,0.0243,2022
Thomson Reuters Corp,TRI,0.9504,0.2149,0.2737,31.1594,19.5652,19.5652,31.695,16.6037,89.6188,0.2866,-,6.0057,60.7758,41.1089,152.0182,25.6761,32.2758,29.5224,0.0847,-0.2246,2021
Thomson Reuters Corp,TRI,1.4989,0.2743,0.378,33.1718,32.236,32.236,45.4713,29.4786,18.7166,0.3347,-,5.199,70.2064,11.513,-454.1502,6.4258,8.3551,20.8254,2.1855,2.5012,2020
Thomson Reuters Corp,TRI,0.954,0.2187,0.3405,25.2794,20.3014,20.3014,32.4416,16.4409,26.4815,0.3415,-,5.0608,72.1224,16.4226,-220.8158,9.0778,12.831,19.9353,-1.752,-1.9277,2019
Thomson Reuters Corp,TRI,1.68,0.2586,0.3492,24.9046,14.1792,14.1792,25.4317,9.6891,71.4961,0.3232,-,4.1896,87.1196,1.7807,-167.3469,0.9637,1.3201,19.051,0.2786,0.1738,2018
Thomson Reuters Corp,TRI,0.6207,0.2839,0.5176,30.0359,19.5205,19.5205,30.942,9.5715,26.2979,0.2,-,3.6356,100.3974,4.6925,-7.7306,2.4056,3.3602,19.8533,-1.6297,-0.9966,2017
Thomson Reuters Corp,TRI,1.0158,0.3214,0.5574,26.2762,12.4485,12.4485,26.3478,9.2871,27.7449,0.4009,-,8.0216,45.5024,7.9662,-12.7567,3.7915,5.406,20.8209,0.4169,0.422,2016
Thomson Reuters Corp,TRI,0.6579,0.3427,0.6431,27.494,13.556,13.556,27.6095,10.2248,11.1309,0.3867,-,6.4994,56.1588,8.6031,-10.5515,3.8713,5.6551,19.576,0.734,0.7122,2015
Thomson Reuters Corp,TRI,0.7931,0.3407,0.5532,26.9533,20.1872,20.1872,34.6395,16.007,15.1424,0.412,-,6.9652,52.4034,13.3638,-18.842,6.4026,8.8104,21.0411,0.5097,0.5263,2014
Colgate-Palmolive,CL,1.1135,0.8957,8.9331,58.2104,20.4759,20.4759,23.39,17.4333,11.8209,1.1869,4.2042,12.268,29.7523,256.5308,-56.5668,14.9759,26.7546,1.1651,1.4692,1.3927,2023
Colgate-Palmolive,CL,1.277,0.9156,10.8759,57.0379,16.1017,16.1017,23.148,14.8049,9.9349,1.1421,3.7218,11.9461,30.5538,244.0447,-44.0439,12.504,20.6033,0.9708,-0.8724,-0.9777,2022
Colgate-Palmolive,CL,1.0854,0.8811,7.4614,59.5546,19.1263,19.1263,25.5956,17.72,12.4333,1.1583,4.1643,13.4318,27.1744,240.7827,-48.9634,15.5452,28.6344,1.1553,-0.4083,-0.5996,2021
Colgate-Palmolive,CL,0.985,0.8695,6.9037,60.816,23.5869,23.5869,26.8593,22.142,16.3621,1.0346,3.8577,13.0309,28.0104,259.7639,-50.9169,17.9648,33.9064,1.2955,0.6895,0.6015,2020
Colgate-Palmolive,CL,1.0349,0.9293,14.0627,59.4214,22.647,22.647,25.9543,21.0349,15.0832,1.0438,4.5486,10.8979,33.4926,452.8674,-44.9884,16.8086,32.0238,0.6529,0.1378,0.2482,2019
Colgate-Palmolive,CL,1.1353,0.9699,32.3147,59.3863,23.7648,23.7648,27.0522,22.2851,15.44,1.2782,5.0504,11.1029,32.8744,1298.477,-64.4333,21.0345,39.0475,0.2283,0.0606,0.1345,2018
Colgate-Palmolive,CL,1.3612,0.9643,27.0658,60.0492,23.9873,23.9873,27.061,22.5637,13.0969,1.2192,5.0565,10.4419,34.9554,894.6501,-65.5609,17.1505,31.9283,0.2778,-0.0562,-0.0363,2017
Colgate-Palmolive,CL,1.3126,0.9974,384.2941,60.0395,26.0283,26.0283,28.9437,24.6002,16.0645,1.2534,5.1853,10.769,33.8937,15211.76,-75.9918,21.3314,39.5594,0.0193,0.2545,0.4109,2016
Colgate-Palmolive,CL,1.2405,1.0071,-148.8182,58.6192,17.3943,17.3943,20.1946,17.2321,8.6317,1.3434,5.6229,11.2362,32.4844,-3518.182,-44.3172,12.9703,24.9597,-0.0493,-0.3264,-0.2831,2015
Colgate-Palmolive,CL,1.2324,0.803,4.439,58.5113,20.5881,20.5881,23.1464,20.4492,12.6179,1.2837,5.1867,11.1321,32.7881,168.8809,-100.1713,17.3787,33.2764,1.5275,0.1592,0.0631,2014
McKesson,MCK,0.9162,1.1584,-7.3433,4.1521,1.2652,1.2652,1.4708,1.2264,0.9717,4.5809,14.0084,14.2887,25.5446,-197.6235,-22.8307,4.6854,31.3088,-12.3,-4.1099,-5.3088,2023
McKesson,MCK,0.9236,1.1526,-8.2007,4.466,1.5832,1.5832,1.803,1.6732,1.2865,4.4402,13.4251,14.2561,25.6031,-250,-27.162,5.9772,38.1621,-10.9559,7.5064,7.054,2022
McKesson,MCK,0.9539,1.1705,-7.3097,4.9741,0.7721,0.7721,1.06,0.7304,0.422,4.1702,13.4123,14.2047,25.6957,-72.0982,-9.7128,2.0411,12.2954,-12.3586,0.4921,1.0116,2021
McKesson,MCK,1.029,0.9881,86.9429,5.0993,-2.1156,-2.1156,-1.6417,-2.1131,-1.9053,3.6642,11.7469,12.42,29.3881,-2479.428,35.5772,-6.6738,-29.6218,1.1076,4.1955,2.9906,2020
McKesson,MCK,0.9906,0.5441,1.3914,5.2036,1.0773,1.0773,1.5365,0.4951,0.3895,3.7724,13.0888,11.5815,31.5158,21.2093,-15.6237,1.8385,9.6702,32.7716,3.6297,3.6665,2019
McKesson,MCK,1.0223,0.4671,0.9165,5.4843,0.4134,0.4134,1.8263,0.2846,0.0159,3.5916,12.1231,11.7461,31.0742,3.065,-5.3361,0.4257,1.6332,43.6158,-0.3333,-0.3813,2018
McKesson,MCK,1.0123,0.4017,0.7835,5.3677,0.3657,0.3657,1.8862,0.1147,0.0322,3.4507,12.0891,11.7643,31.0262,2.9035,-5.8764,0.4836,1.7373,49.7871,-0.484,-0.739,2017
McKesson,MCK,1.0375,0.3932,0.758,5.6771,3.5873,3.5873,4.1917,3.471,2.5537,3.2563,12.257,10.8994,33.488,46.811,-177.1995,8.6552,28.4046,53.4265,5.5138,5.8993,2016
McKesson,MCK,1.096,0.419,0.9008,5.9806,1.8571,1.8571,2.325,1.7026,1.1829,3.3771,11.7032,10.6165,34.3806,25.9991,-61.6478,4.1434,15.1048,40.0356,2.5171,1.9307,2015
McKesson,MCK,1.0947,0.5029,1.2176,6.3733,1.6577,1.6577,2.3603,1.484,0.8244,3.3237,11.7259,11.2508,32.4422,22.7829,-35.608,3.4193,11.3249,34.8491,-0.2166,-0.7375,2014
Sherwin-Williams,SHW,0.8319,0.6927,2.6511,46.669,15.728,15.728,18.7121,13.4909,10.3627,1.0042,5.2768,9.3407,39.0763,64.2876,-30.6622,10.4067,19.7524,14.6004,6.3014,5.4684,2023
Sherwin-Williams,SHW,0.9911,0.7556,3.4073,42.1019,13.6278,13.6278,16.4252,11.6173,9.1205,0.9803,4.8825,8.6398,42.2465,65.1204,-23.8132,8.9409,15.915,11.9819,-1.0701,-2.0678,2022
Sherwin-Williams,SHW,0.8836,0.779,3.9451,42.8322,12.83,12.83,15.9697,11.2742,9.3479,0.9651,5.9163,8.4784,43.0506,76.4976,-21.4326,9.0213,16.9059,9.3344,-3.9554,-4.4112,2021
Sherwin-Williams,SHW,0.9993,0.696,2.2965,47.2865,15.5955,15.5955,18.8136,13.7199,11.0578,0.9,5.3651,8.8358,41.3092,56.2313,-25.6704,9.9522,17.0942,13.438,4.0775,4.3448,2020
Sherwin-Williams,SHW,1.0243,0.6613,2.1064,44.8924,13.4592,13.4592,17.4043,11.071,8.6102,0.8734,5.2205,8.5695,42.593,37.3803,-20.2377,7.5199,12.6606,14.9179,1.4606,1.0579,2019
Sherwin-Williams,SHW,1.0109,0.7001,2.5045,42.3086,10.708,10.708,14.1778,7.7544,6.323,0.9164,5.5726,8.6856,42.0236,29.7183,-13.1556,5.7943,8.9132,13.3573,0.2053,0.0758,2018
Sherwin-Williams,SHW,1.1053,0.7305,2.884,44.8404,11.3022,11.3022,15.4127,9.8059,11.5318,0.753,4.7432,7.1195,51.2673,48.5074,-19.2992,8.8922,13.0749,12.9518,1.9992,2.0903,2017
Sherwin-Williams,SHW,1.2821,0.392,1.0394,49.9448,14.7038,14.7038,16.9975,13.4555,9.5542,1.7557,5.5548,9.631,37.8986,60.3002,228.1197,16.7745,36.6598,6.7318,-0.4869,-0.4082,2016
Sherwin-Williams,SHW,1.2406,0.6873,2.2467,49.0296,14.2464,14.2464,16.0248,13.6602,9.2938,1.9622,5.6745,10.1764,35.8673,121.4238,-198.5421,18.236,37.974,3.1362,1.4522,1.3377,2015
Sherwin-Williams,SHW,0.9571,0.5283,1.8051,46.4034,11.7169,11.7169,13.5334,11.3053,7.7801,1.9528,5.7715,9.8442,37.0776,86.8954,-191.9915,15.1928,40.9894,3.5073,0.1454,0.0028,2014
Enbridge Inc,ENB,0.8259,0.5368,1.2592,51.0504,20.7794,20.7794,31.3478,18.0508,13.3772,0.2421,14.4463,9.7106,37.5879,10.5055,20.8193,3.3596,4.3521,22.4795,0.8545,0.9409,2023
Enbridge Inc,ENB,0.5983,0.535,1.2773,38.8677,15.352,15.352,23.4501,8.5201,4.8566,0.2968,14.4519,5.9331,61.5192,5.1926,10.9057,1.6358,2.155,24.0819,0.6102,1.4313,2022
Enbridge Inc,ENB,0.4915,0.5175,1.1937,39.024,16.5813,16.5813,24.7647,16.4199,12.3558,0.2788,17.1868,6.7543,54.0393,11.3518,23.7502,3.7391,4.8078,24.9562,0.0343,-0.65,2021
Enbridge Inc,ENB,0.5258,0.4939,1.0394,47.1205,20.3572,20.3572,29.8539,10.7197,7.6317,0.2439,13.4564,7.3417,49.7163,6.0336,11.5425,2.1313,2.6859,23.7152,0.1067,-0.5301,2020
Enbridge Inc,ENB,0.5512,0.4622,0.936,38.0775,17.3421,17.3421,24.1147,15.0492,10.6293,0.3067,23.8676,7.3093,49.9361,9.4502,17.0975,3.569,4.5147,25.8297,-1.1854,-1.3955,2019
Enbridge Inc,ENB,0.577,0.451,0.8798,36.6057,14.9618,14.9618,21.9609,7.6976,5.4228,0.2779,21.9574,7.0312,51.9113,5.074,9.1056,1.9969,2.4917,28.0193,1.3763,4.1812,2018
Enbridge Inc,ENB,0.6301,0.4808,0.9916,35.4703,13.8267,13.8267,20.9541,1.2822,5.6988,0.2738,18.7415,6.2504,58.3961,5.6325,11.661,2.0149,2.5798,29.9149,-0.9717,-1.744,2017
Enbridge Inc,ENB,0.6486,0.6243,1.8926,30.5411,11.4497,11.4497,17.9311,7.092,5.1389,0.4026,19.4688,6.9231,52.7222,15.6989,11.3677,2.6901,3.9499,17.589,0.1123,3.5371,2016
Enbridge Inc,ENB,0.7025,0.6619,2.1037,25.3092,6.8119,6.8119,12.8011,0.0326,-0.1095,0.3992,22.7192,6.2156,58.7236,-1.162,-0.8471,-0.1878,-0.2662,18.2341,1.4272,6.2703,2015
Enbridge Inc,ENB,0.8632,0.6136,1.709,21.6732,8.5014,8.5014,12.691,5.7729,4.1497,0.5166,25.6821,6.552,55.7085,11.2897,8.4581,2.2523,3.0124,-,-1.225,-2.7858,2014
