Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
McDonald's,MCD,1.8429,1.1244,-9.0381,46.5408,41.8604,41.8604,47.8348,37.5695,22.7529,0.6751,207.4762,11.5476,31.6083,-158.8832,-91.9365,15.3602,19.7663,-4.4517,-0.2291,-0.2793,2017
McDonald's,MCD,1.398,1.0931,-11.775,41.4456,31.4537,31.4537,37.6129,27.8857,19.0339,0.7936,244.7742,16.703,21.8524,-212.6069,-103.2087,15.1061,19.7958,-2.6905,0.1136,-0.21,2016
McDonald's,MCD,3.2684,0.7729,3.4033,38.5204,28.1175,28.1175,34.2392,25.7966,17.8228,0.6698,156.0819,19.568,18.6529,63.9019,99.0748,11.9385,14.5123,7.8164,0.0988,0.9354,2015
McDonald's,MCD,1.5232,0.5375,1.162,38.1021,28.968,28.968,34.9608,26.8646,17.3381,0.8017,154.4145,22.5966,16.1529,37.0159,47.0227,13.9006,17.1211,13.3486,-0.2544,0.0221,2014
Abbott Laboratories,ABT,1.6379,0.2594,0.3781,55.1846,16.151,16.151,24.2365,16.6147,14.2686,0.5478,2.7359,6.1095,59.7428,14.7397,90.3679,7.8168,10.9163,22.3906,-1.2799,-1.5315,2023
Abbott Laboratories,ABT,1.6285,0.2824,0.4545,56.1496,19.1556,19.1556,26.6396,19.0273,15.8821,0.5864,3.1009,7.0204,51.9912,18.7861,189.8412,9.3138,13.4813,21.2367,-0.4562,-0.41,2022
Abbott Laboratories,ABT,1.8496,0.3244,0.5011,56.9658,19.5589,19.5589,27.7725,19.0621,16.4156,0.5728,3.5945,6.6402,54.9682,19.6286,13094.44,9.4034,13.2614,20.4208,1.4637,1.6291,2021
Abbott Laboratories,ABT,1.7167,0.3595,0.568,56.6488,15.4791,15.4791,25.0925,14.3551,12.9883,0.477,2.9934,5.3957,67.6465,13.5473,-80.9231,6.1628,8.6765,18.6328,0.9786,0.6794,2020
Abbott Laboratories,ABT,1.4422,0.3474,0.5795,58.5287,14.2051,14.2051,23.6522,12.779,11.5566,0.47,3.0656,5.8809,62.0651,11.7792,-41.3387,5.4311,7.6873,17.7594,-0.114,-0.2463,2019
Abbott Laboratories,ABT,1.6236,0.3866,0.6369,58.4473,11.9367,11.9367,22.7615,9.3956,7.7441,0.4552,3.3472,5.9008,61.8559,7.5972,-20.3416,3.4746,4.6605,17.4992,0.3746,0.2361,2018
Abbott Laboratories,ABT,2.2607,0.4667,0.8979,54.6951,5.7101,5.7101,20.0694,8.1453,1.7415,0.3592,3.446,5.2181,69.9483,1.1351,-2.4522,0.463,0.6054,17.8355,1.0249,1.1318,2017
Abbott Laboratories,ABT,4.0204,0.4996,1.0622,56.39,14.5111,14.5111,21.7906,6.776,6.7137,0.3959,3.7362,6.4203,56.8513,5.1311,12.5132,2.0184,2.5678,14.0658,0.1903,0.1715,2016
Abbott Laboratories,ABT,1.5409,0.2159,0.4221,57.1331,14.0505,14.0505,21.2644,15.5991,21.6761,0.4947,3.3655,5.9699,61.1404,12.2198,42.54,6.318,9.5819,14.4812,-0.4372,-0.469,2015
Abbott Laboratories,ABT,1.2951,0.1355,0.3618,54.4723,12.8365,12.8365,20.4821,12.4364,11.2807,0.4913,3.4877,5.6461,64.6461,7.9532,32.0246,4.1765,6.8752,14.3491,0.2949,0.317,2014
Texas Instruments,TXN,4.5548,0.386,0.6642,62.8974,41.846,41.846,48.9126,42.3426,36.9656,0.5416,1.6254,9.8036,37.2313,38.5276,51.9346,20.1249,23.6547,18.5886,-2.4081,-4.9236,2023
Texas Instruments,TXN,4.6972,0.361,0.5992,68.7587,50.6291,50.6291,55.5173,50.0899,43.4841,0.7361,2.2695,10.5689,34.5354,60.0192,85.6486,32.1572,38.3526,16.0894,0.0621,-0.4049,2022
Texas Instruments,TXN,5.327,0.3519,0.5806,67.4662,48.8443,48.8443,54.0449,48.6208,42.1718,0.7434,3.1246,10.7842,33.8457,58.269,86.6013,31.484,37.7613,14.4297,2.6891,0.8392,2021
Texas Instruments,TXN,4.2841,0.4048,0.74,64.0965,40.7579,40.7579,47.6177,41.6085,38.5036,0.7473,2.6558,10.227,35.6898,60.9013,115.9585,28.9132,36.2488,9.9859,-0.3186,-0.1608,2020
Texas Instruments,TXN,4.1267,0.3732,0.6515,63.7141,39.79,39.79,47.0903,39.8248,34.659,0.7983,2.6082,13.392,27.2551,56.3265,119.3103,27.8444,35.3061,9.5565,-0.2774,-0.0022,2019
Texas Instruments,TXN,3.2728,0.3244,0.5635,65.1102,42.5304,42.5304,48.5745,42.3594,35.0798,0.921,2.484,13.0771,27.9115,62.0414,139.3606,32.5611,41.9139,9.5159,1.9622,1.4761,2018
Texas Instruments,TXN,3.868,0.2571,0.3944,64.2604,40.6591,40.6591,46.7014,40.639,24.3834,0.848,2.7322,11.7066,31.1791,35.6196,73.2154,20.8707,26.4626,10.5141,0.7803,0.6532,2017
Texas Instruments,TXN,3.2937,0.2214,0.3446,61.7577,36.3126,36.3126,43.4555,36.8736,26.8886,0.8137,2.8564,10.5525,34.589,34.3264,74.1696,21.8794,26.7266,10.5152,0.3034,0.2061,2016
Texas Instruments,TXN,2.7687,0.2388,0.4142,58.2692,33.2462,33.2462,41.9615,32.4308,22.9692,0.801,3.2082,11.1588,32.7096,30.0221,74.6313,18.398,22.8532,9.8352,0.462,0.2642,2015
Texas Instruments,TXN,2.7919,0.2589,0.4457,56.9337,30.2568,30.2568,39.6857,29.6972,21.2879,0.7509,3.1491,10.4695,34.8632,27.1511,68.3713,16.2388,20.1213,9.9271,0.7133,0.8396,2014
GE Aerospace,GE,1.1754,0.4082,0.7335,25.844,9.5064,9.5064,12.5659,14.9969,13.518,0.4168,3.0489,4.3938,83.0722,31.592,95.0521,5.5377,18.6975,26.2574,-0.6853,-1.1725,2023
GE Aerospace,GE,1.1812,0.3679,0.6891,23.8003,4.938,4.938,9.9329,-1.3752,0.0878,0.3076,2.9731,3.9175,93.1724,-2.2775,-5.0288,-0.421,-1.4394,32.0556,2.2275,2.2204,2022
GE Aerospace,GE,1.2771,0.4255,0.8455,23.1826,5.7235,5.7235,9.9028,-10.0852,-11.64,0.2839,2.7373,3.6152,100.9634,-11.8706,-80.9672,-2.4835,-6.8184,37.8626,-0.0881,0.2924,2021
GE Aerospace,GE,1.5537,0.6544,2.0204,23.6863,2.495,2.495,7.0629,7.8726,6.8967,0.296,3.642,4.5433,80.3373,17.4193,343.8232,2.5202,6.0198,33.8354,-4.7471,-4.3199,2020
GE Aerospace,GE,1.3072,0.6925,3.0435,28.1187,7.5182,7.5182,11.443,-0.0599,-6.0285,0.3402,3.7672,4.4488,82.0452,-2.0298,8.0521,-0.2285,-0.6241,27.3376,3.4233,4.072,2019
GE Aerospace,GE,1.7853,0.6334,1.976,28.4594,-13.3994,-13.3994,-6.6146,-21.6334,-23.5043,0.3119,5.0281,3.29,110.9425,-40.9511,-395.5714,-6.7766,-15.011,47.3267,-1.4535,-2.7619,2018
GE Aerospace,GE,1.8025,0.5963,1.8043,23.858,5.8613,5.8613,12.1002,-11.4274,-8.9848,0.2689,3.8927,2.4306,150.1706,-11.6146,27.7657,-2.3117,-4.6882,67.7356,5.0193,6.4267,2017
GE Aerospace,GE,1.9252,0.5756,1.7524,26.632,10.9476,10.9476,16.8655,5.8852,5.7295,0.3271,3.9211,2.8269,129.1183,10.5377,-87.0191,2.2359,4.4722,70.9088,-14.871,-13.8768,2016
GE Aerospace,GE,1.6257,0.5909,1.9425,29.5546,12.1429,12.1429,16.272,6.9736,-5.2349,0.2381,3.6728,2.5599,142.5846,1.6978,10.11,0.3448,0.6945,85.412,-6.0105,-6.1083,2015
GE Aerospace,GE,1.488,0.5769,1.8784,28.5705,13.2416,13.2416,17.4683,8.758,12.9992,0.1789,4.732,2.7288,133.7571,6.9355,13.4717,1.449,2.9342,108.8419,-0.2695,-0.4577,2014
Verizon,VZ,0.6917,0.5948,1.6064,59.0316,17.0757,17.0757,30.2305,12.6793,8.6688,0.3523,26.683,5.3408,68.3418,12.8946,-12.6295,3.1808,5.2246,22.3105,0.0562,1.0954,2023
Verizon,VZ,0.7546,0.6034,1.6292,56.7852,22.2655,22.2655,34.7616,20.6607,15.534,0.3604,24.7626,5.5837,65.3684,23.5208,-22.3137,5.728,9.3283,22.0157,-0.6928,-1.2963,2022
Verizon,VZ,0.7788,0.6329,1.8133,57.8626,24.2851,24.2851,36.4141,22.0188,16.5141,0.3645,18.4291,5.6032,65.1418,27.1851,-21.6029,6.1697,9.9804,19.8199,-0.5565,-1.0526,2021
Verizon,VZ,1.3766,0.64,1.8631,60.0903,22.4472,22.4472,35.48,18.6816,13.8754,0.4054,28.5084,5.3641,68.0456,26.4869,-28.7663,5.7975,9.5342,16.7399,1.4497,1.3907,2020
Verizon,VZ,0.8352,0.6158,1.7743,58.4994,23.0367,23.0367,35.6872,17.2392,14.6093,0.452,38.4852,5.1857,70.3854,31.492,-29.9315,6.7831,12.0993,15.1929,0.3238,0.0222,2019
Verizon,VZ,0.9132,0.613,1.662,57.5831,17.0239,17.0239,30.3226,14.9951,11.8658,0.4941,41.5479,5.2133,70.0139,29.3164,-21.7304,6.0564,11.3446,13.2405,2.3633,2.5497,2018
Verizon,VZ,0.9054,0.7178,2.6203,57.8979,21.76,21.76,35.2119,16.34,23.8832,0.4901,51.3182,5.3647,68.0368,68.3644,-36.7413,11.8806,19.2953,10.9541,0.6391,0.5962,2017
Verizon,VZ,0.87,0.8144,4.4973,58.1672,23.2172,23.2172,35.8605,16.6582,10.4199,0.5159,43.8444,7.1935,50.7402,56.6245,-13.7812,5.5729,10.511,5.895,-4.227,-4.0592,2016
Verizon,VZ,0.6378,0.8526,6.15,60.0691,25.1178,25.1178,37.2869,21.4557,13.5838,0.539,41.9784,9.7808,37.3181,102.9873,-18.0757,7.5253,15.1757,4.3804,1.8408,1.8163,2015
Verizon,VZ,1.054,0.8899,8.2825,60.7087,15.4227,15.4227,28.4327,12.0162,7.574,0.5463,43.3053,9.0816,40.1911,87.4232,-12.8624,5.1398,9.6255,3.2915,-5.8123,-4.3533,2014
Intuit,INTU,1.4662,0.2617,0.3544,78.125,21.8611,21.8611,27.4708,20.8032,16.5924,0.5172,-,33.106,11.0252,13.8051,-81.3652,8.5817,10.1928,61.5824,4.1367,4.0244,2023
Intuit,INTU,1.3904,0.2807,0.4205,81.0938,20.2027,20.2027,26.0648,19.9749,16.2345,0.4589,-,23.6104,15.4593,12.5662,-47.4288,7.4493,9.0392,58.3155,1.7889,1.4404,2022
Intuit,INTU,1.9424,0.1709,0.2061,82.5288,25.9525,25.9525,29.7208,26.5338,21.4056,0.6208,-,18.7413,19.4758,20.8937,205.3785,13.2895,17.3234,36.1191,2.7609,2.8219,2021
Intuit,INTU,2.2613,0.2846,0.6598,82.055,28.337,28.337,31.1759,28.6235,23.7791,0.7025,-,47.6957,7.6527,35.7619,53.3294,16.7048,25.585,19.5079,0.3409,0.4091,2020
Intuit,INTU,1.8281,0.0933,0.1163,82.7978,27.329,27.329,30.6456,27.727,22.9511,1.0797,-,44.6316,8.1781,41.5311,76.3235,24.7812,37.6542,14.4093,0.711,0.599,2019
Intuit,INTU,1.3896,0.1211,0.1555,83.7676,25.8921,25.8921,30.0913,25.9917,22.0581,1.1735,-,43.9781,8.2996,47.1946,116.1713,25.8863,41.4794,10.8887,1.9656,2.3717,2018
Intuit,INTU,0.7279,0.2444,0.3604,84.4111,27.2902,27.2902,31.8322,26.7514,18.9569,1.2773,-,31.3012,11.6609,72.7474,2662.162,24.2134,54.9665,5.2959,0.617,1.7056,2017
Intuit,INTU,0.717,0.2959,0.8613,83.9796,26.4593,26.4593,31.5296,25.6285,20.8564,1.1045,-,36.6719,9.9531,69.4229,-488.4849,18.9647,48.8781,4.5026,-0.0465,-1.1038,2016
Intuit,INTU,1.4679,0.1766,0.2144,82.7052,17.605,17.605,30.2004,16.9847,8.7071,0.8438,-,23.9543,15.2374,17.7101,42.1859,8.3132,14.5833,8.3974,0.5868,0.3135,2015
Intuit,INTU,1.8445,0.1395,0.1621,85.3641,30.6387,30.6387,35.2816,30.6387,21.3764,0.8158,-,28.2867,12.9036,27.7128,52.5894,16.4007,23.8468,10.8019,0.4608,0.4652,2014
HSBC,HSBC,-,0.3816,1.8905,-,-,-,-,46.3909,34.2903,0.0215,-,-,-,12.7506,13.6346,0.8082,7.8846,49.9955,5.1352,5.1643,2023
HSBC,HSBC,-,0.3516,1.6228,-,-,-,-,34.2812,28.831,0.0169,-,-,-,8.7739,9.3504,0.5509,5.6887,45.6294,-20.848,-20.9017,2022
HSBC,HSBC,-,0.3239,1.5022,-,-,-,-,35.3212,23.553,0.0181,-,-,-,7.1057,7.8929,0.4967,4.8044,50.1119,-19.3203,-19.2306,2021
HSBC,HSBC,-,0.3642,1.4859,-,-,-,-,20.3129,9.0213,0.0145,-,-,-,2.9752,3.3048,0.2044,1.8915,49.531,37.6603,37.635,2020
HSBC,HSBC,-,0.4013,1.8304,-,-,-,-,23.964,10.7171,0.0205,-,-,-,4.5197,5.048,0.3207,2.7058,46.6768,-0.7856,-0.8182,2019
HSBC,HSBC,-,0.3569,2.608,-,-,-,-,36.4626,23.1132,0.0213,-,-,-,7.2052,8.2382,0.5471,4.634,47.7016,10.7458,10.7372,2018
HSBC,HSBC,-,0.3201,2.2794,-,-,-,-,32.9811,18.6029,0.0207,-,-,-,4.9805,5.654,0.3881,3.3861,48.2818,-19.9845,-19.9852,2017
HSBC,HSBC,-,0.3225,2.2806,-,-,-,-,15.1577,2.7685,0.0198,-,-,-,1.2904,1.4612,0.0992,0.8743,45.2114,17.6618,17.6918,2016
HSBC,HSBC,-,0.3611,2.0255,-,-,-,-,32.177,21.4411,0.0243,-,-,-,7.2074,8.233,0.5908,4.6046,50.1694,5.3203,5.3647,2015
HSBC,HSBC,-,0.3801,2.4841,-,-,-,-,31.1702,21.8842,0.0228,-,-,-,7.3533,8.5295,0.5582,4.5584,52.0292,-17.6633,-17.6227,2014
ARM Holdings,ARM,2.7887,-,-,95.2366,3.4333,3.4333,8.4442,6.5574,9.4649,0.4078,-,4.1396,88.1735,5.779,8.6981,3.8602,5.779,5.0897,0.3244,0.2986,2023
ARM Holdings,ARM,2.595,-,-,96.0433,25.0467,25.0467,31.3923,25.0467,19.5595,0.3902,-,2.6817,136.1086,12.9351,22.8522,7.6318,12.9351,3.9513,0.2725,0.2433,2022
ARM Holdings,ARM,2.2165,-,-,95.1535,23.4184,23.4184,30.2627,29.0788,20.3108,0.4152,-,2.4048,151.7795,19.053,39.6016,10.384,19.053,3.4607,0.4467,0.4136,2021
ARM Holdings,ARM,,,,,,,,,,,,,,,,,,,,,2020
ARM Holdings,ARM,,,,,,,,,,,,,,,,,,,,,2019
ARM Holdings,ARM,,,,,,,,,,,,,,,,,,,,,2018
ARM Holdings,ARM,,,,,,,,,,,,,,,,,,,,,2017
ARM Holdings,ARM,,,,,,,,,,,,,,,,,,,,,2016
ARM Holdings,ARM,,,,,,,,,,,,,,,,,,,,,2015
ARM Holdings,ARM,,,,,,,,,,,,,,,,,,,,,2014
