Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
Linde,LIN,0.9933,0.5445,1.3823,43.8105,21.5179,21.5179,31.9422,20.1356,10.9791,0.5558,10.3941,6.6421,54.9525,20.0891,52.4669,6.4005,9.1507,22.7041,0.8261,1.3827,2017
Linde,LIN,1.1622,0.621,1.7488,44.4181,21.3309,21.3309,31.9822,19.4418,14.2396,0.5449,10.6455,6.4193,56.8602,28.2669,88.34,7.9557,10.7118,19.0979,0.3687,0.6088,2016
Linde,LIN,1.3872,0.6519,1.9259,44.6919,21.5386,21.5386,31.8022,20.0445,14.356,0.5882,11.2241,6.7308,54.2284,33.1942,128.41,8.685,11.5558,16.8247,-0.4428,-0.0604,2015
Linde,LIN,1.1402,0.5896,1.5349,43.2739,21.2499,21.2499,30.783,19.5144,13.8027,0.6208,12.6352,6.8335,53.4132,29.0516,76.378,8.832,11.9213,20.777,0.0093,1.0523,2014
PDD Holdings,PDD,1.9277,0.0272,0.0314,62.9608,23.7033,23.7033,24.4658,29.0266,24.2395,0.7114,-,21.8335,16.7175,32.0583,32.062,17.2451,31.187,19.1678,4.2016,4.2093,2023
PDD Holdings,PDD,1.8532,0.0132,0.1313,75.9016,23.2862,23.2862,25.3811,27.895,24.1564,0.5506,-,18.9035,19.3086,26.7792,26.8097,13.3005,26.4256,12.9398,1.7209,2.018,2022
PDD Holdings,PDD,1.7167,0.1357,0.1569,66.2394,7.3409,7.3409,9.3039,10.0643,8.2689,0.5185,-,19.0804,19.1296,10.3424,10.4399,4.2871,8.9394,9.3224,-0.463,-0.8186,2021
PDD Holdings,PDD,1.7825,0.1934,0.2709,67.5945,-15.7674,-15.7674,-14.6723,-12.2091,-12.0685,0.3744,-,11.9711,30.4901,-11.9313,-12.1899,-4.5182,-9.6232,7.4452,1.7847,1.7825,2020
PDD Holdings,PDD,1.595,0.1744,0.2477,78.9702,-28.3267,-28.3267,-26.2106,-23.2112,-23.116,0.3963,-,8.8224,41.3718,-28.2698,-30.7586,-9.161,-23.3393,3.0454,0.3178,0.3199,2019
PDD Holdings,PDD,1.6581,-,-,77.8563,-82.3152,-82.3152,-78.5271,-77.8746,-78.4881,0.3038,-,10.3583,35.2375,-54.2812,-62.9008,-23.6606,-54.2812,2.4577,1.4085,1.4062,2018
PDD Holdings,PDD,1.0849,-,-,58.555,-34.156,-34.156,-34.0261,-30.1074,-28.5929,0.131,-,3.284,111.1456,52.9353,52.9353,-3.9438,52.9353,-0.3597,0.114,0.1109,2017
PDD Holdings,PDD,,,,,,,,,,,,,,,,,,,,,2016
PDD Holdings,PDD,,,,,,,,,,,,,,,,,,,,,2015
PDD Holdings,PDD,,,,,,,,,,,,,,,,,,,,,2014
Adobe,ADBE,1.3434,0.1803,0.22,87.8716,34.2625,34.2625,38.7552,35.0301,27.9664,0.6518,-,8.7271,41.8239,32.8611,206.781,18.2276,26.9353,36.3033,-0.7327,-0.5786,2023
Adobe,ADBE,1.1068,0.2053,0.2939,87.7031,34.6359,34.6359,39.4979,34.1247,27.0135,0.6481,-,8.5259,42.8107,33.8481,-2570.811,17.5078,26.9005,30.4134,1.61,1.3951,2022
Adobe,ADBE,1.2506,0.2179,0.2786,88.185,36.7564,36.7564,41.7485,36.1419,30.548,0.5795,-,8.4052,43.4254,32.5877,1560.518,17.7013,25.4863,31.1516,3.2229,3.3634,2021
Adobe,ADBE,1.4779,0.2369,0.3104,86.618,32.9266,32.9266,38.8095,32.4526,40.8766,0.5299,-,9.2046,39.6542,39.6562,452.2786,21.6604,30.2629,27.691,2.8205,2.7593,2020
Adobe,ADBE,0.7929,0.0859,0.393,85.0237,29.2543,29.2543,36.0308,28.6904,26.4166,0.5381,-,7.2775,50.1544,28.0247,-156.8013,14.2135,25.6185,21.8012,0.8974,0.6308,2019
Adobe,ADBE,1.1292,0.3058,0.4406,86.7663,31.4507,31.4507,35.2824,30.9413,28.6932,0.4811,-,6.8639,53.1767,27.6754,-78.8033,13.8049,19.2112,19.1979,2.2777,2.097,2018
Adobe,ADBE,2.0547,0.1819,0.2224,86.1605,29.6938,29.6938,34.1586,29.2767,23.2001,0.5023,-,5.9948,60.8859,20.0234,75.1983,11.6539,16.3805,17.2207,1.4507,1.4994,2017
Adobe,ADBE,2.077,0.2031,0.2548,85.9951,25.5123,25.5123,31.1753,24.5137,19.9641,0.4611,-,7.0278,51.9362,15.7415,72.8687,9.205,12.5446,15.0223,1.4645,1.311,2016
Adobe,ADBE,2.1783,0.2141,0.2724,84.4789,18.8321,18.8321,25.9111,18.2208,13.1279,0.4089,-,7.1361,51.1483,8.9916,55.9754,5.3686,7.0666,14.0648,0.3655,0.4065,2015
Adobe,ADBE,1.845,0.1185,0.2235,84.9995,9.9513,9.9513,17.513,8.714,6.4719,0.3845,-,7.0075,52.0867,3.961,16.9411,2.4884,3.4915,13.6204,0.2891,0.317,2014
T-Mobile US,TMUS,0.9086,0.5414,1.2561,61.5723,18.1598,18.1598,34.4764,14.0011,10.5871,0.3783,17.9905,8.5875,42.5039,12.8517,16.6797,4.0047,5.8933,54.1183,2.0949,5.0574,2023
T-Mobile US,TMUS,0.7706,0.5086,1.1259,54.4985,8.2228,8.2228,25.3786,3.9537,3.255,0.3765,19.2176,8.3164,43.8894,3.7183,4.8039,1.2255,1.8271,56.4492,2.276,0.9712,2022
T-Mobile US,TMUS,0.889,0.5131,1.1515,54.3111,8.6023,8.6023,29.0509,4.1826,3.7744,0.3879,14.2598,8.9597,40.7378,4.3761,5.7952,1.464,2.1306,55.3164,3.6092,3.3412,2021
T-Mobile US,TMUS,1.1005,0.5208,1.1732,58.6736,9.7022,9.7022,30.3917,5.161,4.4797,0.3417,11.1856,8.7097,41.9075,4.1993,5.6081,1.3709,2.0123,52.6201,-0.4212,-2.5747,2020
T-Mobile US,TMUS,0.744,0.4977,1.025,58.8404,12.7161,12.7161,27.419,10.2293,7.707,0.5177,19.2127,9.9818,36.5665,12.0463,12.9674,3.9898,6.0508,33.5965,3.3605,2.4146,2019
T-Mobile US,TMUS,0.8066,0.5421,1.2179,57.6218,12.2581,12.2581,27.2339,9.0441,6.6682,0.5976,16.9317,10.0301,36.3904,11.6838,12.768,3.9852,5.35,29.0738,0.1484,-0.3003,2018
T-Mobile US,TMUS,0.7742,0.565,1.3701,56.3885,12.0382,12.0382,26.7757,7.7849,11.0359,0.5754,11.3078,9.6059,37.9976,20.1073,21.9565,6.4283,8.7473,26.2495,1.0585,0.6956,2017
T-Mobile US,TMUS,1.5758,0.6224,1.6674,55.8549,10.8029,10.8029,27.4553,6.207,3.7477,0.569,14.8965,9.6974,37.6391,8.0061,9.0252,2.2158,3.0235,22.0679,-3.2455,-3.1472,2016
T-Mobile US,TMUS,1.5628,0.6343,1.7455,54.1134,7.6354,7.6354,22.0747,3.0123,2.0883,0.5202,11.5043,7.7266,47.2397,4.4271,5.1331,1.1744,1.619,20.2312,1.5,1.0484,2015
T-Mobile US,TMUS,1.5934,0.609,1.563,47.8792,4.7896,4.7896,19.7132,1.397,0.8355,0.5218,14.2018,5.9093,61.7675,1.577,1.8841,0.436,0.6166,19.3977,-0.1558,0.4995,2014
Wells Fargo,WFC,-,0.5255,1.5853,-,-,-,-,28.0266,23.2934,0.0399,-,-,-,11.3271,12.3758,0.9847,4.8171,52.084,3.7985,3.7985,2023
Wells Fargo,WFC,-,0.4897,1.2404,-,-,-,-,21.4584,17.2474,0.0387,-,-,-,8.2192,9.128,0.7112,3.7465,47.528,9.8629,9.8629,2022
Wells Fargo,WFC,-,0.4581,1.0262,-,-,-,-,35.4809,24.9853,0.0428,-,-,-,13.9951,15.1837,1.2217,6.7842,48.9243,-3.3097,-3.3097,2021
Wells Fargo,WFC,-,0.5342,1.4644,-,-,-,-,4.1656,2.97,0.0308,-,-,-,2.2251,2.4111,0.1875,0.9186,44.8145,-1.0247,-1.0247,2020
Wells Fargo,WFC,-,0.5483,1.7698,-,-,-,-,30.8598,21.5141,0.0437,-,-,-,12.1405,13.5933,1.0483,4.8552,45.468,-5.9348,-5.9348,2019
Wells Fargo,WFC,-,0.5375,1.6991,-,-,-,-,33.7074,24.4366,0.0447,-,-,-,13.1583,14.8011,1.2066,5.3686,43.0157,3.7446,3.7446,2018
Wells Fargo,WFC,-,0.5196,1.5777,-,-,-,-,31.8853,23.9387,0.044,-,-,-,12.292,13.4941,1.1508,5.1859,42.5379,3.5137,3.5137,2017
Wells Fargo,WFC,-,0.5599,1.7549,-,-,-,-,38.0132,24.1109,0.0438,-,-,-,12.5294,13.8266,1.1422,4.839,39.9706,-2.8554,-2.8554,2016
Wells Fargo,WFC,-,0.5072,1.5321,-,-,-,-,40.2332,25.6772,0.0468,-,-,-,13.558,15.0518,1.3021,5.9162,38.0766,-0.2395,-0.2395,2015
Wells Fargo,WFC,-,0.4982,1.3357,-,-,-,-,40.8851,26.3056,0.0492,-,-,-,14.2175,16.2169,1.3993,6.3943,35.8316,-7.4393,-7.4393,2014
Alibaba,BABA,1.7861,0.114,0.155,37.7023,13.1615,13.1615,17.8903,10.7948,8.4726,0.5333,-,-,-,6.4735,8.7495,4.0417,5.7355,62.7073,-1.0834,-2.8448,2023
Alibaba,BABA,1.8113,0.1181,0.145,36.7212,11.8641,11.8641,17.2668,10.2663,8.3468,0.4955,-,-,-,5.8911,8.2164,3.7405,5.1952,63.1686,2.7514,2.787,2022
Alibaba,BABA,1.6638,0.11,0.1318,36.7631,11.1105,11.1105,16.7441,6.9809,7.2633,0.5031,-,-,-,4.3898,6.3305,2.7768,3.9071,63.3746,-4.6061,-4.6264,2021
Alibaba,BABA,1.7049,0.1121,0.1387,41.2779,12.5027,12.5027,19.1816,23.0837,20.9545,0.4244,-,-,-,13.329,20.142,8.4771,11.8348,60.4897,3.3159,3.9721,2020
Alibaba,BABA,1.9139,0.1214,0.1441,44.6024,18.0496,18.0496,26.3736,32.6943,29.2839,0.3882,-,-,-,16.1218,26.3406,10.6893,14.1648,45.764,0.983,2.1839,2019
Alibaba,BABA,1.3014,0.1552,0.2207,45.0901,15.1482,15.1482,24.9858,25.5325,23.2458,0.3905,-,-,-,13.1836,29.1365,8.3136,11.137,35.0518,0.9308,0.6703,2018
Alibaba,BABA,1.8913,0.215,0.2877,57.2284,27.8936,27.8936,36.6911,40.1198,25.5677,0.349,-,-,-,14.072,25.8645,8.5641,11.0467,27.0528,3.11,2.2236,2017
Alibaba,BABA,1.9464,0.1931,0.2857,62.4163,30.3601,30.3601,39.3929,37.9273,27.5942,0.3123,-,-,-,12.8371,23.3026,8.1339,10.3586,18.445,1.0949,0.7341,2016
Alibaba,BABA,2.5761,0.1765,0.2315,66.0334,29.2235,29.2235,35.8473,80.5495,70.6554,0.2775,-,-,-,28.5685,44.6545,19.5609,23.5274,15.6431,0.7811,0.7596,2015
Alibaba,BABA,3.582,0.2433,0.3341,68.722,30.5865,30.5865,36.3784,42.4225,31.6928,0.2983,-,-,-,15.4491,22.9859,9.5205,11.6909,10.1755,0.8363,0.7559,2014
Applied Materials,AMAT,2.5973,0.2504,0.3401,46.7021,28.8645,28.8645,30.8067,29.0983,25.8551,0.8629,2.4686,5.134,71.095,41.9353,55.6358,22.3112,31.4351,19.6267,4.1397,3.7282,2023
Applied Materials,AMAT,2.1582,0.3092,0.4475,46.5115,30.2036,30.2036,31.9255,29.4706,25.3054,0.9648,2.325,4.2493,85.8957,53.5099,80.0123,24.4144,36.9667,14.4479,0.2345,0.064,2022
Applied Materials,AMAT,2.5389,0.308,0.4452,47.3226,29.8704,29.8704,31.5787,29.3587,25.5301,0.893,2.8194,4.6564,78.3873,48.0771,67.9594,22.7996,33.2674,13.7298,1.8004,1.5307,2021
Applied Materials,AMAT,2.9982,0.3399,0.515,44.7157,25.375,25.375,27.5608,24.2181,21.0383,0.7696,2.436,5.8056,62.8703,34.2125,52.0046,16.1902,22.5821,11.5733,0.6853,0.6948,2020
Applied Materials,AMAT,2.295,0.3646,0.6468,43.7158,22.9326,22.9326,25.4176,22.3782,18.5241,0.7679,2.3667,5.7671,63.2903,32.9438,58.0811,14.2241,20.9329,8.9672,-0.255,-0.1155,2019
Applied Materials,AMAT,2.7037,0.4368,0.7756,44.9985,26.8842,26.8842,29.6199,26.3155,18.1862,0.9474,2.4692,7.1911,50.757,44.3828,93.076,17.2291,24.9959,7.0786,0.1956,-0.0923,2018
Applied Materials,AMAT,3.1392,0.362,0.5673,44.9857,26.7792,26.7792,29.5482,25.9627,23.942,0.7569,2.7597,6.2866,58.0603,37.6404,63.1891,18.1214,24.0156,8.8198,1.1961,1.1045,2017
Applied Materials,AMAT,2.2998,0.3022,0.433,41.6721,19.8799,19.8799,23.4734,18.5958,15.8984,0.743,3.08,4.7499,76.8439,23.8465,51.7438,11.8119,16.6409,6.6948,1.3507,1.2994,2016
Applied Materials,AMAT,2.4384,0.3051,0.5966,40.9152,17.5277,17.5277,21.3687,16.5442,14.2561,0.631,3.1135,5.5543,65.7144,18.0875,38.7997,8.9953,12.5696,6.5629,-0.5136,-0.4933,2015
Applied Materials,AMAT,2.4679,0.1984,0.2475,42.3611,16.7549,16.7549,20.8885,15.9612,11.8166,0.6886,3.337,5.4323,67.1903,13.6248,29.6706,8.1372,10.9221,6.4439,0.9511,0.917,2014
Danaher,DHR,1.6844,0.238,0.344,58.7443,21.7748,21.7748,30.8748,21.1134,19.8535,0.2828,3.7995,6.0913,59.9217,7.8912,-47.6196,4.996,6.0131,72.362,-1.9168,-2.2572,2023
Danaher,DHR,1.8933,0.2759,0.3928,60.7589,28.2851,28.2851,36.2872,26.8213,26.6599,0.3159,3.7812,6.4951,56.196,13.0684,-90.3097,7.5021,9.1477,68.7766,0.2138,0.3746,2022
Danaher,DHR,1.431,0.3292,0.4909,61.4426,25.7116,25.7116,34.2634,26.2519,25.2762,0.2982,3.4561,5.3556,68.1524,12.9972,-28.8966,6.5481,8.0882,63.1846,2.7059,2.1383,2021
Danaher,DHR,1.8646,0.3476,0.5331,55.9819,18.9867,18.9867,29.0029,20.1714,15.7512,0.2926,4.2797,5.509,66.2549,9.9866,-21.5421,4.7872,5.98,55.9452,3.1905,2.9514,2020
Danaher,DHR,5.1898,0.4154,0.7176,55.7423,18.2514,18.2514,24.8897,18.4524,16.4145,0.2885,4.8692,5.613,65.0279,8.4792,-111.5085,3.9174,4.6951,43.5399,-0.2159,-0.2607,2019
Danaher,DHR,1.4652,0.2555,0.3451,55.7511,17.9189,17.9189,24.8284,17.3735,15.5493,0.3564,4.6242,5.6271,64.8646,8.5238,-51.8915,5.0301,6.3457,40.2376,0.7378,0.6861,2018
Danaher,DHR,1.4294,0.2814,0.3991,55.2317,16.5754,16.5754,23.7725,16.3879,16.0586,0.3327,3.7742,4.4065,82.8322,8.2381,-20.8107,4.6565,5.9196,37.8521,-0.1072,-0.0409,2017
Danaher,DHR,0.9696,0.2954,0.5317,55.2919,16.2015,16.2015,22.8836,15.4676,15.1264,0.3727,4.4155,5.2988,68.884,9.3315,-17.1339,4.7541,6.5751,33.3383,-0.3334,-0.5232,2016
Danaher,DHR,1.27,0.336,0.5416,53.84,14.9802,14.9802,21.0826,14.1294,23.2608,0.2993,4.2353,4.8352,75.4873,7.3502,-22.4045,3.6222,4.8805,34.6011,0.1176,0.1288,2015
Danaher,DHR,1.7477,0.1267,0.1481,53.2335,15.8935,15.8935,21.4745,16.2137,20.1945,0.3478,3.3753,3.7341,97.7483,6.9881,228.5177,4.4299,6.1029,33.2952,0.2058,0.3127,2014
Accenture,ACN,1.2983,0.0016,0.0056,32.3367,13.7415,13.7415,17.2994,14.2553,10.7181,1.2511,-,5.2434,69.6116,26.4698,64.3377,13.6667,26.4267,42.092,0.0723,0.3621,2023
Accenture,ACN,1.2333,0.002,0.0024,31.986,15.2079,15.2079,18.5981,14.9302,11.1653,1.3032,-,5.2302,69.7877,30.7246,72.6972,14.7873,30.6628,36.0111,0.9468,0.7281,2022
Accenture,ACN,1.2519,0.0027,0.0033,32.3828,15.0822,15.0822,18.8247,15.3584,11.6889,1.1704,-,5.1945,70.2664,29.808,66.7749,13.8748,29.7289,31.7691,1.2137,1.2404,2021
Accenture,ACN,1.4017,0.0031,0.0035,31.5296,14.6945,14.6945,18.6946,15.2826,11.5231,1.1955,-,5.649,64.6133,29.6318,52.9689,13.9847,29.5405,27.5711,2.4896,2.486,2020
Accenture,ACN,1.3967,0.0011,0.0015,30.8103,14.59,14.59,16.6559,14.4667,11.0589,1.4507,-,5.3384,68.3721,32.6837,56.2069,16.2681,32.6479,23.2999,0.9952,1.0188,2019
Accenture,ACN,1.3382,0.0018,0.0023,30.4772,14.3899,14.3899,16.6507,14.1687,9.904,1.6766,-,5.4683,66.7481,39.2984,78.9016,17.2383,39.2265,16.7653,1.6673,1.5035,2018
Accenture,ACN,1.2314,0.0023,0.0026,30.6038,14.3501,14.3501,16.5664,12.7596,9.5231,1.5944,-,5.2542,69.4676,37.4342,77.2101,16.0201,37.3489,15.2655,0.5401,0.4963,2017
Accenture,ACN,1.3488,0.003,0.0033,29.5348,13.824,13.824,15.9192,16.1033,11.8166,1.6885,-,5.5923,65.2681,53.1128,94.9707,21.1054,52.9546,12.7443,0.8368,0.673,2016
Accenture,ACN,1.2602,0.0038,0.0041,29.8023,13.477,13.477,15.4394,13.4,9.2773,1.8082,-,5.7488,63.4913,49.2479,88.0586,17.9852,49.0591,10.2265,1.1178,1.0012,2015
Accenture,ACN,1.4592,0.0042,0.0043,30.383,13.4919,13.4919,15.4394,13.4831,9.2283,1.7777,-,5.6283,64.8514,50.5297,81.6559,17.7127,50.3183,9.5732,0.4044,0.4413,2014
