Stock Name,Ticker,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year
American,AIG,-,0.3848,0.6255,-,26.9679,29.034,37.1313,26.2608,18.7291,0.1043,-,-,-,26.2375,25.9447,2.1588,15.9614,59.1913,-1.9486,-1.9486,2022
American,AIG,-,0.3044,0.4377,-,20.4997,23.0017,31.71,25.59,19.8209,0.0875,-,-,-,15.9382,15.826,1.8295,11.0078,84.1738,6.0011,6.0011,2021
American,AIG,-,0.3584,0.5586,-,2.8443,6.1757,15.5959,-16.6751,-13.6569,0.0746,-,-,-,-8.7433,-8.6802,-0.9946,-5.5694,77.9971,3.2256,3.2256,2020
American,AIG,-,0.3439,0.5243,-,10.8431,13.6916,23.7547,10.628,6.686,0.0947,-,-,-,6.1561,6.1118,0.7849,4.0097,77.5024,-1.5986,-1.5986,2019
American,AIG,-,0.3761,0.6027,-,0.4769,3.2391,14.554,0.5423,-0.0127,0.0963,-,-,-,0.1797,0.1797,0.0209,0.1121,66.1302,7.9685,7.9685,2018
American,AIG,-,0.325,0.4815,-,2.813,5.1716,12.9948,2.9604,-12.2859,0.0994,-,-,-,-9.2226,-9.2226,-1.2161,-6.2251,73.0864,-11.611,-11.611,2017
American,AIG,-,0.2868,0.4022,-,-1.0407,1.3654,9.1756,-0.1413,-1.6213,0.1051,-,-,-,-0.337,-0.337,-0.052,-0.2403,77.2182,1.0537,1.0537,2016
American,AIG,-,0.2448,0.3242,-,6.9402,9.1364,17.0727,5.6252,3.765,0.1174,-,-,-,2.4631,2.4631,0.4472,1.8601,75.558,-1.303,-1.303,2015
American,AIG,-,0.2254,0.291,-,16.4364,19.1038,26.01,16.3044,11.6899,0.1249,-,-,-,7.0606,7.0606,1.469,5.469,77.9634,-0.5007,-0.5007,2014
Truist Financial,TFC,-,0.3964,1.0758,-,-,-,-,-0.8693,-6.823,0.0398,-,-,-,-1.9913,-3.291,-0.1956,-1.0665,44.4261,-1.799,-1.799,2023
Truist Financial,TFC,-,0.4165,1.1006,-,-,-,-,34.455,26.6286,0.0401,-,-,-,11.6349,24.017,1.1287,6.0411,45.6253,2.4303,2.4303,2022
Truist Financial,TFC,-,0.3414,0.5948,-,-,-,-,34.5883,26.1067,0.0427,-,-,-,10.2831,17.3355,1.1893,6.1198,52.1691,0.3733,0.9733,2021
Truist Financial,TFC,-,0.3583,0.6443,-,-,-,-,26.8679,20.54,0.04,-,-,-,7.1456,10.8351,0.8821,4.0648,52.5679,3.6107,3.2855,2020
Truist Financial,TFC,-,0.3831,0.8948,-,-,-,-,33.6234,25.3326,0.0253,-,-,-,5.2672,8.8365,0.6842,3.0001,49.59,-3.6862,-3.4977,2019
Truist Financial,TFC,-,0.44,0.9572,-,-,-,-,36.936,27.8657,0.0487,-,-,-,12.0074,17.6245,1.4431,6.0441,39.5349,-0.1645,-0.6278,2018
Truist Financial,TFC,-,0.4433,0.9627,-,-,-,-,30.8821,20.6128,0.0486,-,-,-,9.0646,13.1895,1.0896,4.5273,37.9729,1.8928,1.8928,2017
Truist Financial,TFC,-,0.4233,0.781,-,-,-,-,34.2432,22.1016,0.0466,-,-,-,9.0872,13.2847,1.1137,4.706,36.9696,-0.3094,-0.3094,2016
Truist Financial,TFC,-,0.4651,1.0008,-,-,-,-,31.7652,21.0824,0.0437,-,-,-,8.5823,12.3244,1.0112,4.1539,35.0361,-0.2752,-0.2752,2015
Truist Financial,TFC,-,0.4888,1.1088,-,-,-,-,34.8257,22.0849,0.0481,-,-,-,10.1314,13.6518,1.1807,4.6258,33.8242,-3.0233,-3.0233,2014
